"site","site_old","year","Treatment","Transect","Distance","Emerged","Reproduced","neighbors","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","annual","unknown","perennial","shrub","Type","plantID","albedo","x","y","genotype","block","plot","note_standard_harvest","note_standard_phen","Transect_Site_Year","total_precip","MAT","seasonality","prcp.Spr","prcp.Sum","prcp.Win","prcp.Fall","tmean.Spr","tmean.Sum","tmean.Win","tmean.Fall","swe_mean.Spr","swe_mean.Sum","swe_mean.Win","swe_mean.Fall","prcp_center30d_mean","tmin_center30d_mean","tmax_center30d_mean","tavg_center30d_mean","tmin_center30d_min","tmax_center30d_max","pH","EC","OMpercent","Protein_g.kg","site_year","site_numeric","site_year_numeric","year_numeric","NewSiteCode","SeedSource","sample.id.x","kinshipID","sample.id.y","source","neighbors.s","perennial.s","shrub.s","annual.s","Dataset","plot_index","idx","idx_site","r_train","e_train","Obs_Fitness","Obs_Fitness_log","Predicted_Fitness_PostPred","Predicted_Fitness_log_PostPred","Predicted_Fitness","Predicted_Fitness_log"
"CH_white","CH","2023",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2526","white",14,3,7,8,4,NA,NA,"8 4 - CH_white - 2023",1130.76,6.1361095890411,1,517.94,441.1,116.82,54.9,10.2418131868132,17.4805555555556,-3.5860752688172,0.74648351648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-3.51491935483871,11.3529838709677,3.91903225806452,-15.85,26,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2023",9,13,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,8,6,0,1,0,-Inf,353.961,-Inf,383.301214336255,5.88639666650293
"CH_white","CH","2023",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2490","white",10,1,87,8,4,NA,"frost_heave","8 4 - CH_white - 2023",1130.76,6.1361095890411,1,517.94,441.1,116.82,54.9,10.2418131868132,17.4805555555556,-3.5860752688172,0.74648351648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-3.51491935483871,11.3529838709677,3.91903225806452,-15.85,26,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2023",9,13,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,8,6,0,1,0,-Inf,450.561333333334,-Inf,460.157655810401,6.08474556768112
"CH_white","CH","2023",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2528","white",16,3,44,8,4,NA,NA,"8 4 - CH_white - 2023",1130.76,6.1361095890411,1,517.94,441.1,116.82,54.9,10.2418131868132,17.4805555555556,-3.5860752688172,0.74648351648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-3.51491935483871,11.3529838709677,3.91903225806452,-15.85,26,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2023",9,13,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,8,6,0,1,0,-Inf,456.775,-Inf,480.05221318384,6.1213751161095
"CH_white","CH","2022",NA,"8 4",NA,"Y","Y",0,25,0.114,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3104","white",4,1,43,8,4,NA,"herbivory","8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,1,1,25,3.2188758248682,62.9886666666666,-Inf,62.2727113357483,4.11499041976569
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0.11,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3124","white",4,2,79,8,4,"physical_damage","herbivory","8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,59.394,-Inf,59.4809587516204,4.07022914394252
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3155","white",15,3,75,8,4,NA,NA,"8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,53.8103333333334,-Inf,57.541387820073,4.03845072822403
"CH_white","CH","2023",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2534","white",6,4,102,8,4,NA,NA,"8 4 - CH_white - 2023",1130.76,6.1361095890411,1,517.94,441.1,116.82,54.9,10.2418131868132,17.4805555555556,-3.5860752688172,0.74648351648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-3.51491935483871,11.3529838709677,3.91903225806452,-15.85,26,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2023",9,13,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,8,6,0,1,0,-Inf,447.074,-Inf,468.455902146428,6.10184003147516
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3116","white",16,1,39,8,4,NA,NA,"8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,62.8163333333333,-Inf,63.7760060329989,4.13735894214013
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0.14,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3136","white",16,2,89,8,4,"physical_damage","herbivory","8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,40.0616666666667,-Inf,44.5641595352494,3.76556584938212
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0.116,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3165","white",5,4,68,8,4,"physical_damage","herbivory","8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,56.6496666666667,-Inf,57.3684348009172,4.03525343863685
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3185","white",5,5,52,8,4,NA,NA,"8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,53.943,-Inf,52.522111571194,3.94579122601532
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3196","white",16,5,30,8,4,NA,NA,"8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,57.929,-Inf,60.1364366121198,4.07947253589115
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3126","white",6,2,88,8,4,NA,NA,"8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,58.5333333333334,-Inf,56.8171388072613,4.02313826250463
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0.083,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3146","white",6,3,91,8,4,"physical_damage","herbivory","8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,61.2923333333333,-Inf,66.2098523350416,4.17703193461419
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3157","white",17,3,6,8,4,NA,NA,"8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,45.9033333333334,-Inf,45.442935651324,3.79007690660195
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3177","white",17,4,98,8,4,NA,NA,"8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,54.3003333333333,-Inf,52.9566261282687,3.95058453962301
"CH_white","CH","2023",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2544","white",16,4,90,8,4,NA,NA,"8 4 - CH_white - 2023",1130.76,6.1361095890411,1,517.94,441.1,116.82,54.9,10.2418131868132,17.4805555555556,-3.5860752688172,0.74648351648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-3.51491935483871,11.3529838709677,3.91903225806452,-15.85,26,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2023",9,13,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,8,6,0,1,0,-Inf,435.357666666667,-Inf,469.074497007926,6.1057121262906
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3118","white",18,1,49,8,4,NA,NA,"8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,60.8643333333333,-Inf,59.4680049254842,4.06936961049983
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3138","white",18,2,44,8,4,NA,NA,"8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,62.7036666666666,-Inf,61.3255880794949,4.09961217026116
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3158","white",18,3,53,8,4,NA,NA,"8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,54.7273333333334,-Inf,53.1671178461692,3.95452514236992
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3190","white",10,5,66,8,4,NA,NA,"8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,50.5426666666668,-Inf,51.6304121108275,3.92821145416608
"CH_white","CH","2023",NA,"8 4",NA,"Y","Y",0,5231,28.63,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2510","white",14,2,8,8,4,NA,NA,"8 4 - CH_white - 2023",1130.76,6.1361095890411,1,517.94,441.1,116.82,54.9,10.2418131868132,17.4805555555556,-3.5860752688172,0.74648351648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-3.51491935483871,11.3529838709677,3.91903225806452,-15.85,26,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2023",9,13,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,8,6,1,1,5231,8.56235774337061,501.920333333333,-Inf,588.99606809072,6.33598506951122
"CH_white","CH","2022",NA,"8 4",NA,"Y","Y",0,23,0.44,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3119","white",19,1,29,8,4,NA,"herbivory","8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,1,1,23,3.13549421592915,74.9886666666666,-Inf,74.9416281570864,4.30007286006401
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3148","white",8,3,100,8,4,NA,NA,"8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,55.0076666666666,-Inf,59.1898332049584,4.06270484116417
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3168","white",8,4,7,8,4,NA,NA,"8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,49.2913333333334,-Inf,50.2221292913732,3.89383140149181
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3179","white",19,4,56,8,4,NA,NA,"8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,55.554,-Inf,54.0772728435632,3.97036329855669
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3199","white",19,5,19,8,4,NA,NA,"8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,70.699,-Inf,65.4234120241078,4.1638712275941
"CH_white","CH","2023",NA,"8 4",NA,"Y","Y",0,3116,15.05,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2518","white",6,3,88,8,4,NA,NA,"8 4 - CH_white - 2023",1130.76,6.1361095890411,1,517.94,441.1,116.82,54.9,10.2418131868132,17.4805555555556,-3.5860752688172,0.74648351648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-3.51491935483871,11.3529838709677,3.91903225806452,-15.85,26,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2023",9,13,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,8,6,1,1,3116,8.04430540699064,441.068666666667,-Inf,450.049320907281,6.06201315358547
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0.65,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3122","white",2,2,18,8,4,"physical_damage","herbivory","8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,59.3353333333333,-Inf,61.7439887665084,4.10525418380589
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0.07,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3142","white",2,3,86,8,4,"physical_damage","herbivory","8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,48.079,-Inf,51.5604866322636,3.91996404454117
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0.06,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3162","white",2,4,71,8,4,"physical_damage","herbivory","8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,62.0283333333333,-Inf,61.2073152070673,4.09762719088465
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3182","white",2,5,9,8,4,NA,NA,"8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,57.3183333333333,-Inf,54.4932052502464,3.97783848562577
"CH_white","CH","2022",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3120","white",20,1,95,8,4,NA,NA,"8 4 - CH_white - 2022",589.24,7.71734246575343,1,133.5,260.84,118.46,76.44,10.5174725274725,19.0119444444444,-2.43489247311828,4.12208791208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-5.7333064516129,7.72056451612903,0.99362903225806,-24.61,21.7,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2022",9,12,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,7,6,0,1,0,-Inf,52.9220000000001,-Inf,51.886647144082,3.93057645849365
"CH_white","CH","2023",NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2558","white",14,5,43,8,4,NA,"frost_heave","8 4 - CH_white - 2023",1130.76,6.1361095890411,1,517.94,441.1,116.82,54.9,10.2418131868132,17.4805555555556,-3.5860752688172,0.74648351648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-3.51491935483871,11.3529838709677,3.91903225806452,-15.85,26,5.89,168.233333333333,3.60666666666667,3.66666666666667,"CH_white 2023",9,13,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",4,8,6,0,1,0,-Inf,490.047333333332,-Inf,517.793181860185,6.20029940028928
