site,year,albedo,genotype,plot_unique,plantID,density,block,plot,x,y,emergence,first_flower,v_phen,last_phen_status,note_standard_phen,live_harvest,v_harvest,tillers,veg_mass,inflor_mass,seed_count_total,note_standard_harvest,seed_count,survived_to_flower,possible_neighbors,neighbors,prop_survived,new_neighbors,clim_dist,PC1,vwc_avg,temp_surv,temp_fecun
CH,2022,white,49,CH_3_3,CH_2022_1008,hi,3,3,8,1,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA,0,N,45,15,0.37755102040816324,35.765306122448976,-2.2657393933023555,-1.539693629983102,0.19541961063076924,3.5108082595639103,6.194087819013514
CH,2022,white,49,CH_2_3,CH_2022_633,hi,2,3,3,4,Y,151,FG,Y,NA,Y,FB,1,0.053,0.114,48,NA,48,Y,69,46,0.5979381443298969,64.5360824742268,-2.2657393933023555,-1.539693629983102,0.19541961063076924,3.5108082595639103,6.194087819013514
CH,2022,white,75,CH_9_4,CH_2022_3557,lo,9,4,17,3,Y,NA,V1,N,NA,N,NA,0,0,0,0,NA,0,N,3,0,0.010309278350515464,0.010309278350515464,-2.443780215616067,-1.7177344522968137,0.19541961063076924,3.5108082595639103,6.194087819013514
CH,2022,white,31,CH_9_3,CH_2022_3405,hi,9,3,5,1,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA,0,N,53,0,0,0,-4.138583506179226,-3.4125377428599726,0.19541961063076924,3.5108082595639103,6.194087819013514
CH,2022,white,49,CH_6_3,CH_2022_2282,hi,6,3,2,9,Y,153,FG,Y,NA,Y,FB,1,0.17,0.13,57,NA,57,Y,48,27,0.5959595959595959,57.98989898989899,-2.2657393933023555,-1.539693629983102,0.19541961063076924,3.5108082595639103,6.194087819013514
CH,2022,white,75,CH_6_4,CH_2022_2359,lo,6,4,19,3,Y,165,FG,Y,herbivory,Y,FP,1,0.058,0,0,physical_damage,0,N,4,0,0.10204081632653061,0,-2.443780215616067,-1.7177344522968137,0.19541961063076924,3.5108082595639103,6.194087819013514
CH,2022,white,18,CH_3_3,CH_2022_1022,hi,3,3,2,3,Y,151,FG,Y,NA,Y,FP_FB,3,0.224,0.351,177,NA,177,Y,53,19,0.37755102040816324,36.744897959183675,-2.126525639027461,-1.400479875708208,0.19541961063076924,3.5108082595639103,6.194087819013514
CH,2022,white,49,CH_3_4,CH_2022_1152,lo,3,4,12,3,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA,0,N,4,0,0.031914893617021274,0,-2.2657393933023555,-1.539693629983102,0.19541961063076924,3.5108082595639103,6.194087819013514
CH,2022,white,49,CH_7_4,CH_2022_2784,lo,7,4,4,5,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA,0,N,3,0,0.043010752688172046,0.043010752688172046,-2.2657393933023555,-1.539693629983102,0.19541961063076924,3.5108082595639103,6.194087819013514
CH,2022,white,18,CH_5_4,CH_2022_1971,lo,5,4,11,4,Y,NA,V2,N,NA,N,NA,0,0,0,0,NA,0,N,4,1,0.02040816326530612,1,-2.126525639027461,-1.400479875708208,0.19541961063076924,3.5108082595639103,6.194087819013514
