Date,Site,Block,Color,Density,Soil_temp_1cm_C,Soil_temp_5cm_C,Cloudcondition,Windcondition,Soil_temp_10cm_C
2023-06-23,Cheyenne,3,Black,High,26.2,NA,NA,NA,NA
2023-06-23,Cheyenne,3,Black,Low,28.3,NA,NA,NA,NA
2023-06-23,Cheyenne,3,White,High,31.4,NA,NA,NA,NA
2023-06-23,Cheyenne,3,White,Low,32.799999999999997,NA,NA,NA,NA
2023-06-23,Cheyenne,4,Black,High,30.4,28,NA,NA,NA
2023-06-23,Cheyenne,4,Black,Low,32,33.9,NA,NA,NA
2023-06-23,Cheyenne,4,White,High,34,28.1,NA,NA,NA
2023-06-23,Cheyenne,4,White,Low,30.1,28.4,NA,NA,NA
2023-06-23,Cheyenne,5,Black,High,37,NA,NA,NA,NA
2023-06-23,Cheyenne,5,Black,Low,33.700000000000003,NA,NA,NA,NA
2023-06-23,Cheyenne,5,White,High,33,NA,NA,NA,NA
2023-06-23,Cheyenne,5,White,Low,29.8,NA,NA,NA,NA
2023-06-23,Cheyenne,6,Black,High,33.9,32.1,NA,NA,NA
2023-06-23,Cheyenne,6,Black,Low,29.3,30.1,NA,NA,NA
2023-06-23,Cheyenne,6,White,High,34,28.8,NA,NA,NA
2023-06-23,Cheyenne,6,White,Low,30.9,26,NA,NA,NA
2023-06-23,Cheyenne,7,Black,High,33,30.6,NA,NA,NA
2023-06-23,Cheyenne,7,Black,Low,35,24.6,NA,NA,NA
2023-06-23,Cheyenne,7,White,High,32,30.7,NA,NA,NA
2023-06-23,Cheyenne,7,White,Low,NA,28,NA,NA,NA
2023-06-23,Cheyenne,8,Black,High,36.200000000000003,NA,NA,NA,NA
2023-06-23,Cheyenne,8,Black,Low,32.700000000000003,NA,NA,NA,NA
2023-06-23,Cheyenne,8,White,High,30.1,NA,NA,NA,NA
2023-06-23,Cheyenne,8,White,Low,34.200000000000003,NA,NA,NA,NA
2023-06-23,Cheyenne,9,Black,High,35.200000000000003,NA,NA,NA,NA
2023-06-23,Cheyenne,9,Black,Low,36.6,NA,NA,NA,NA
2023-06-23,Cheyenne,9,White,High,32.4,NA,NA,NA,NA
2023-06-23,Cheyenne,9,White,Low,35.299999999999997,NA,NA,NA,NA
2023-07-13,Cheyenne,1,Black,High,48.5,30.7,NA,NA,NA
2023-07-13,Cheyenne,1,Black,Low,29.6,32.799999999999997,NA,NA,NA
2023-07-13,Cheyenne,1,White,High,41.4,29.9,NA,NA,NA
2023-07-13,Cheyenne,1,White,Low,36,22.4,NA,NA,NA
2023-07-13,Cheyenne,10,Black,High,50.7,NA,NA,NA,NA
2023-07-13,Cheyenne,10,Black,Low,46.2,NA,NA,NA,NA
2023-07-13,Cheyenne,10,White,High,NA,NA,NA,NA,NA
2023-07-13,Cheyenne,10,White,Low,51.8,NA,NA,NA,NA
2023-07-13,Cheyenne,2,Black,High,28.6,NA,NA,NA,NA
2023-07-13,Cheyenne,2,Black,Low,31.6,NA,NA,NA,NA
2023-07-13,Cheyenne,2,White,High,36.1,NA,NA,NA,NA
2023-07-13,Cheyenne,2,White,Low,31.3,NA,NA,NA,NA
2023-07-13,Cheyenne,3,Black,High,24.3,NA,NA,NA,NA
2023-07-13,Cheyenne,3,Black,Low,28.9,NA,NA,NA,NA
2023-07-13,Cheyenne,3,White,High,29.9,NA,NA,NA,NA
2023-07-13,Cheyenne,3,White,Low,42.2,NA,NA,NA,NA
2023-07-13,Cheyenne,4,Black,High,49.4,35.299999999999997,NA,NA,NA
2023-07-13,Cheyenne,4,Black,Low,34.5,33.4,NA,NA,NA
2023-07-13,Cheyenne,4,White,High,37.6,30.7,NA,NA,NA
2023-07-13,Cheyenne,4,White,Low,35.799999999999997,31.7,NA,NA,NA
2023-07-13,Cheyenne,5,Black,High,46.8,NA,NA,NA,NA
2023-07-13,Cheyenne,5,Black,Low,51,NA,NA,NA,NA
2023-07-13,Cheyenne,5,White,High,37.799999999999997,NA,NA,NA,NA
2023-07-13,Cheyenne,5,White,Low,32.4,NA,NA,NA,NA
2023-07-13,Cheyenne,6,Black,High,37,32.9,NA,NA,NA
2023-07-13,Cheyenne,6,Black,Low,42.2,38.799999999999997,NA,NA,NA
2023-07-13,Cheyenne,6,White,High,38.4,29.2,NA,NA,NA
2023-07-13,Cheyenne,6,White,Low,40.4,30.3,NA,NA,NA
2023-07-13,Cheyenne,7,Black,High,47.4,40.6,NA,NA,NA
2023-07-13,Cheyenne,7,Black,Low,53.6,53.7,NA,NA,NA
2023-07-13,Cheyenne,7,White,High,37.5,29.1,NA,NA,NA
2023-07-13,Cheyenne,7,White,Low,43.4,25.5,NA,NA,NA
2023-07-13,Cheyenne,8,Black,High,41,NA,NA,NA,NA
2023-07-13,Cheyenne,8,Black,Low,43.8,NA,NA,NA,NA
2023-07-13,Cheyenne,8,White,High,35.5,NA,NA,NA,NA
2023-07-13,Cheyenne,8,White,Low,37.1,NA,NA,NA,NA
2023-07-13,Cheyenne,9,Black,High,53,NA,NA,NA,NA
2023-07-13,Cheyenne,9,Black,Low,52.5,NA,NA,NA,NA
2023-07-13,Cheyenne,9,White,High,45.7,NA,NA,NA,NA
2023-07-13,Cheyenne,9,White,Low,50.2,NA,NA,NA,NA
