Date,Site,graveltrt,n_sensors,n_dailytimepoints,avgmindailyvwc,avgmaxdailyvwc,VWC.avg,sd_vwc.avg,threeormoresensors,alldailytimepoints
1/30/2023,Sheep Station,Black,4,96,0.086818904,0.10000539,0.093412147,0.014916188,1,1
1/30/2023,Sheep Station,White,4,78,0.0912915,0.097876951,0.094584226,0.004314267,1,0
1/31/2023,Sheep Station,Black,4,96,0.082301054,0.086699519,0.084500287,0.013996897,1,1
1/31/2023,Sheep Station,White,4,82.75,0.089037472,0.091524515,0.090280994,0.007889794,1,0
2/1/2023,Sheep Station,Black,4,96,0.082425527,0.083380152,0.082902839,0.013567348,1,1
2/1/2023,Sheep Station,White,4,87.5,0.089985266,0.091282194,0.09063373,0.008105043,1,0
2/2/2023,Sheep Station,Black,4,96,0.082426701,0.083501678,0.082964189,0.013467479,1,1
2/2/2023,Sheep Station,White,3,96,0.088637988,0.089587316,0.089112652,0.009187812,1,1
2/3/2023,Sheep Station,Black,4,96,0.081836894,0.083269687,0.082553291,0.013041512,1,1
2/3/2023,Sheep Station,White,4,76,0.089747364,0.091751108,0.090749236,0.008278166,1,0
2/4/2023,Sheep Station,Black,4,96,0.082309879,0.083269687,0.082789783,0.013198862,1,1
2/4/2023,Sheep Station,White,4,80.5,0.090574337,0.091867045,0.091220691,0.008305756,1,0
2/5/2023,Sheep Station,Black,4,96,0.082792087,0.084462598,0.083627342,0.013062895,1,1
2/5/2023,Sheep Station,White,3,96,0.089901467,0.09147537,0.090688419,0.008975103,1,1
2/6/2023,Sheep Station,Black,4,96,0.084341366,0.086484764,0.085413065,0.013096317,1,1
2/6/2023,Sheep Station,White,4,78.25,0.093513122,0.095271887,0.094392505,0.008224004,1,0
2/7/2023,Sheep Station,Black,4,96,0.086130416,0.087313334,0.086721875,0.013009436,1,1
2/7/2023,Sheep Station,White,3,96,0.092732566,0.09367497,0.093203768,0.008412979,1,1
2/8/2023,Sheep Station,Black,4,96,0.08707992,0.088381855,0.087730887,0.012926618,1,1
2/8/2023,Sheep Station,White,4,73.5,0.095510636,0.096679192,0.096094914,0.007626758,1,0
2/9/2023,Sheep Station,Black,4,96,0.086007889,0.088381855,0.087194872,0.01303362,1,1
2/9/2023,Sheep Station,White,3,96,0.091950595,0.094302865,0.09312673,0.00818099,1,1
2/10/2023,Sheep Station,Black,4,96,0.083506577,0.086128537,0.084817557,0.013093371,1,1
2/10/2023,Sheep Station,White,3,96,0.090060778,0.091950595,0.091005687,0.008655198,1,1
2/11/2023,Sheep Station,Black,4,96,0.08398214,0.085054509,0.084518325,0.013259439,1,1
2/11/2023,Sheep Station,White,3,96,0.090378108,0.091634164,0.091006136,0.008654797,1,1
2/12/2023,Sheep Station,Black,4,96,0.084218645,0.085054509,0.084636577,0.013310961,1,1
2/12/2023,Sheep Station,White,3,96,0.090695182,0.091634164,0.091164673,0.008520329,1,1
2/13/2023,Sheep Station,Black,4,96,0.083391018,0.084935414,0.084163216,0.013105138,1,1
2/13/2023,Sheep Station,White,3,96,0.089746756,0.091321041,0.090533899,0.008714555,1,1
2/14/2023,Sheep Station,Black,4,96,0.083389366,0.0846992,0.084044283,0.013103139,1,1
2/14/2023,Sheep Station,White,3,96,0.090378108,0.091479835,0.090928972,0.008524054,1,1
2/15/2023,Sheep Station,Black,4,96,0.082175953,0.084457029,0.083316491,0.013756406,1,1
2/15/2023,Sheep Station,White,4,94.25,0.087154815,0.092819612,0.089987214,0.006004224,1,0
2/16/2023,Sheep Station,Black,4,96,0.080991216,0.082776062,0.081883639,0.013724648,1,1
2/16/2023,Sheep Station,White,4,96,0.089408515,0.091645803,0.090527159,0.006808196,1,1
2/17/2023,Sheep Station,Black,4,96,0.08111687,0.081831634,0.081474252,0.013220565,1,1
2/17/2023,Sheep Station,White,4,96,0.089992179,0.091286125,0.090639152,0.00756556,1,1
2/18/2023,Sheep Station,Black,4,96,0.080515515,0.081831634,0.081173575,0.013282721,1,1
2/18/2023,Sheep Station,White,4,94,0.089992179,0.091169426,0.090580802,0.007514609,1,0
2/19/2023,Sheep Station,Black,4,96,0.080155458,0.081474399,0.080814929,0.013237164,1,1
2/19/2023,Sheep Station,White,4,88.75,0.089636326,0.090931136,0.090283731,0.007729421,1,0
2/20/2023,Sheep Station,Black,4,96,0.080635384,0.082427548,0.081531466,0.013346039,1,1
2/20/2023,Sheep Station,White,4,86.75,0.084131781,0.092458015,0.088294898,0.007280259,1,0
2/21/2023,Sheep Station,Black,4,96,0.082190081,0.084811602,0.083500842,0.01344945,1,1
2/21/2023,Sheep Station,White,4,88.75,0.080608678,0.094688367,0.087648523,0.009951391,1,0
2/22/2023,Sheep Station,Black,4,96,0.079426702,0.084811602,0.082119152,0.013636136,1,1
2/22/2023,Sheep Station,White,4,91.5,0.081724292,0.094456874,0.088090583,0.006775618,1,0
2/23/2023,Sheep Station,Black,4,96,0.076412154,0.079426702,0.077919428,0.013861851,1,1
2/23/2023,Sheep Station,White,4,81.25,0.086810566,0.088943165,0.087876866,0.005758495,1,0
2/24/2023,Sheep Station,Black,4,96,0.076898634,0.07882457,0.077861602,0.013783383,1,1
2/24/2023,Sheep Station,White,4,94.75,0.058417137,0.089640547,0.074028842,0.026271825,1,0
2/25/2023,Sheep Station,Black,4,96,0.07882457,0.080502698,0.079663634,0.013901471,1,1
2/25/2023,Sheep Station,White,4,93.5,0.062048397,0.091408674,0.076728535,0.024804548,1,0
2/26/2023,Sheep Station,Black,4,96,0.080028364,0.082059756,0.08104406,0.013825399,1,1
2/26/2023,Sheep Station,White,4,87.5,0.067366826,0.092817213,0.08009202,0.020927849,1,0
2/27/2023,Sheep Station,Black,4,96,0.08193774,0.083259188,0.082598464,0.013908128,1,1
2/27/2023,Sheep Station,White,4,88.75,0.092936309,0.093638048,0.093287178,0.00744659,1,0
2/28/2023,Sheep Station,Black,4,96,0.083016135,0.084329,0.083672567,0.013923324,1,1
2/28/2023,Sheep Station,White,4,75,0.0713228,0.094459837,0.082891319,0.019034692,1,0
3/1/2023,Sheep Station,Black,4,96,0.083736112,0.084924255,0.084330183,0.013814627,1,1
3/1/2023,Sheep Station,White,4,78,0.089751653,0.095161863,0.092456758,0.006095694,1,0
3/2/2023,Sheep Station,Black,4,96,0.08397048,0.084924255,0.084447367,0.013930325,1,1
3/2/2023,Sheep Station,White,4,89.75,0.094459837,0.095277516,0.094868677,0.007508511,1,0
3/3/2023,Sheep Station,Black,4,96,0.084206887,0.085039435,0.084623161,0.014086015,1,1
3/3/2023,Sheep Station,White,4,77.5,0.094230451,0.095513973,0.094872212,0.007097007,1,0
3/4/2023,Sheep Station,Black,4,96,0.08456259,0.085160375,0.084861482,0.014080304,1,1
3/4/2023,Sheep Station,White,3,96,0.092744028,0.093370887,0.093057457,0.007312568,1,1
3/5/2023,Sheep Station,Black,4,96,0.084677771,0.085986881,0.085332326,0.014336521,1,1
3/5/2023,Sheep Station,White,3,96,0.093213762,0.093686804,0.093450283,0.007122103,1,1
3/6/2023,Sheep Station,Black,4,94.75,0.085750652,0.086338622,0.086044637,0.01439706,1,0
3/6/2023,Sheep Station,White,3,96,0.093528909,0.094312645,0.093920777,0.006946748,1,1
3/7/2023,Sheep Station,Black,4,92.75,0.086338622,0.087523621,0.086931122,0.014581407,1,0
3/7/2023,Sheep Station,White,3,96,0.094312645,0.095092567,0.094702606,0.00684445,1,1
3/8/2023,Sheep Station,Black,4,92.25,0.087049285,0.087762207,0.087405746,0.014569606,1,0
3/8/2023,Sheep Station,White,3,96,0.094935057,0.095092567,0.095013812,0.006971678,1,1
3/9/2023,Sheep Station,Black,4,93.75,0.087409101,0.087883146,0.087646124,0.014392496,1,0
3/9/2023,Sheep Station,White,3,96,0.094935057,0.095249183,0.09509212,0.006932534,1,1
3/10/2023,Sheep Station,Black,4,82.5,0.087883146,0.088706123,0.088294635,0.014522305,1,0
3/10/2023,Sheep Station,White,3,96,0.095249183,0.096030496,0.09563984,0.006665725,1,1
3/11/2023,Sheep Station,Black,3,96,0.091999556,0.092626991,0.092313273,0.016021527,1,1
3/11/2023,Sheep Station,White,3,96,0.095873242,0.096341319,0.096107281,0.006660254,1,1
3/12/2023,Sheep Station,Black,3,96,0.091999556,0.092474798,0.092237177,0.015902275,1,1
3/12/2023,Sheep Station,White,3,96,0.096184194,0.096341319,0.096262757,0.006695374,1,1
3/13/2023,Sheep Station,Black,3,96,0.091999556,0.093100399,0.092549977,0.015913975,1,1
3/13/2023,Sheep Station,White,3,96,0.096184194,0.096964233,0.096574213,0.006654843,1,1
3/14/2023,Sheep Station,Black,3,96,0.093100399,0.142676828,0.117888613,0.055886178,1,1
3/14/2023,Sheep Station,White,3,96,0.096807234,0.100975213,0.098891223,0.00758981,1,1
3/15/2023,Sheep Station,Black,4,75,0.148948079,0.15774684,0.15334746,0.084113954,1,0
3/15/2023,Sheep Station,White,3,96,0.101127031,0.151669972,0.126398501,0.026486818,1,1
3/16/2023,Sheep Station,Black,4,84,0.151386041,0.157701664,0.154543852,0.080414479,1,0
3/16/2023,Sheep Station,White,4,72.25,0.165795984,0.171814712,0.168805348,0.056613726,1,0
3/17/2023,Sheep Station,Black,4,83.75,0.144516366,0.151702173,0.148109269,0.070116302,1,0
3/17/2023,Sheep Station,White,3,96,0.144988346,0.148937839,0.146963092,0.040782673,1,1
3/18/2023,Sheep Station,Black,4,90.25,0.135225588,0.144636041,0.139930815,0.059831583,1,0
3/18/2023,Sheep Station,White,3,96,0.140126909,0.145567812,0.14284736,0.038336309,1,1
3/19/2023,Sheep Station,Black,4,90,0.12533167,0.135250539,0.130291104,0.048097945,1,0
3/19/2023,Sheep Station,White,3,96,0.135271671,0.140126909,0.13769929,0.035464284,1,1
3/20/2023,Sheep Station,Black,4,92,0.121834485,0.126042722,0.123938603,0.039450803,1,0
3/20/2023,Sheep Station,White,3,96,0.132966888,0.135871301,0.134419095,0.031487714,1,1
3/21/2023,Sheep Station,Black,4,96,0.121995727,0.123485664,0.122740695,0.036120572,1,1
3/21/2023,Sheep Station,White,4,76.25,0.130151788,0.149791637,0.139971713,0.026189449,1,0
3/22/2023,Sheep Station,Black,4,96,0.122741755,0.123735167,0.123238461,0.035031743,1,1
3/22/2023,Sheep Station,White,4,80.75,0.097980391,0.148423703,0.123202047,0.029872024,1,0
3/23/2023,Sheep Station,Black,4,96,0.122447683,0.123552598,0.12300014,0.034220553,1,1
3/23/2023,Sheep Station,White,4,74,0.144738182,0.146307996,0.145523089,0.033839401,1,0
3/24/2023,Sheep Station,Black,4,96,0.122683154,0.124380819,0.123531987,0.033495524,1,1
3/24/2023,Sheep Station,White,3,96,0.130872774,0.132047238,0.131460006,0.022884121,1,1
3/25/2023,Sheep Station,Black,4,96,0.124055052,0.124732168,0.12439361,0.03282455,1,1
3/25/2023,Sheep Station,White,4,74.25,0.143488655,0.144435933,0.143962294,0.030930669,1,0
3/26/2023,Sheep Station,Black,4,96,0.1236478,0.124630598,0.124139199,0.032326536,1,1
3/26/2023,Sheep Station,White,3,96,0.128630775,0.130776686,0.12970373,0.020314699,1,1
3/27/2023,Sheep Station,Black,4,96,0.123423237,0.123867577,0.123645407,0.032228112,1,1
3/27/2023,Sheep Station,White,4,73,0.138992971,0.140386289,0.13968963,0.028261898,1,0
3/28/2023,Sheep Station,Black,4,96,0.123541178,0.124440417,0.123990797,0.031926053,1,1
3/28/2023,Sheep Station,White,3,96,0.126466167,0.127496573,0.12698137,0.017659736,1,1
3/29/2023,Sheep Station,Black,4,85.75,0.124218332,0.125337305,0.124777818,0.031626219,1,0
3/29/2023,Sheep Station,White,3,96,0.127212135,0.127506229,0.127359182,0.017207206,1,1
3/30/2023,Sheep Station,Black,4,96,0.125220034,0.127982104,0.126601069,0.031542753,1,1
3/30/2023,Sheep Station,White,4,72.25,0.138637858,0.140395388,0.139516623,0.025863086,1,0
3/31/2023,Sheep Station,Black,4,95.75,0.127982104,0.131268635,0.12962537,0.031464329,1,0
3/31/2023,Sheep Station,White,3,96,0.129849603,0.132473685,0.131161644,0.017420418,1,1
4/1/2023,Sheep Station,Black,4,96,0.13093555,0.135866707,0.133401128,0.032345358,1,1
4/1/2023,Sheep Station,White,3,96,0.132473685,0.135944823,0.134209254,0.017752488,1,1
4/2/2023,Sheep Station,Black,4,96,0.136609858,0.140635179,0.138622519,0.033994281,1,1
4/2/2023,Sheep Station,White,4,74.25,0.152965479,0.156375134,0.154670306,0.034555708,1,0
4/3/2023,Sheep Station,Black,4,96,0.140635179,0.143974142,0.142304661,0.034323623,1,1
4/3/2023,Sheep Station,White,4,75.5,0.157331256,0.160726398,0.159028827,0.034565493,1,0
4/4/2023,Sheep Station,Black,4,95,0.143748937,0.196322348,0.170035643,0.059480652,1,0
4/4/2023,Sheep Station,White,4,74.25,0.157680076,0.178183381,0.167931728,0.030152296,1,0
4/5/2023,Sheep Station,Black,4,96,0.171633482,0.232967179,0.202300331,0.084628097,1,1
4/5/2023,Sheep Station,White,3,77,0.168420737,0.177834541,0.173127639,0.036013017,1,0
4/6/2023,Sheep Station,Black,4,96,0.203062449,0.252620947,0.227841698,0.094290978,1,1
4/6/2023,Sheep Station,White,4,75.25,0.184089907,0.191672489,0.187881198,0.034348005,1,0
4/7/2023,Sheep Station,Black,4,96,0.220724471,0.276320167,0.248522319,0.09361653,1,1
4/7/2023,Sheep Station,White,3,96,0.185458799,0.195618083,0.190538441,0.042274111,1,1
4/8/2023,Sheep Station,Black,4,96,0.241263762,0.292305335,0.266784549,0.08328055,1,1
4/8/2023,Sheep Station,White,3,96,0.191268355,0.207576076,0.199422215,0.040721158,1,1
4/9/2023,Sheep Station,Black,4,96,0.243478656,0.264779303,0.25412898,0.045030394,1,1
4/9/2023,Sheep Station,White,3,96,0.1907889,0.202943434,0.196866167,0.022943391,1,1
4/10/2023,Sheep Station,Black,4,96,0.244620595,0.266933654,0.255777124,0.031402799,1,1
4/10/2023,Sheep Station,White,3,96,0.194886814,0.207087174,0.200986994,0.00976885,1,1
4/11/2023,Sheep Station,Black,4,96,0.248984039,0.286343008,0.267663524,0.026095207,1,1
4/11/2023,Sheep Station,White,3,96,0.201471339,0.221289853,0.211380596,0.004693521,1,1
4/12/2023,Sheep Station,Black,4,96,0.259719335,0.304250337,0.281984836,0.028776507,1,1
4/12/2023,Sheep Station,White,4,78.5,0.216964561,0.248155504,0.232560033,0.009100169,1,0
4/13/2023,Sheep Station,Black,4,96,0.278252635,0.311198842,0.294725738,0.049376087,1,1
4/13/2023,Sheep Station,White,4,77.5,0.229859203,0.276479993,0.253169598,0.033857504,1,0
4/14/2023,Sheep Station,Black,4,96,0.280896455,0.314363029,0.297629742,0.055961188,1,1
4/14/2023,Sheep Station,White,3,96,0.225819379,0.286868359,0.256343869,0.034283175,1,1
4/15/2023,Sheep Station,Black,4,96,0.272,0.307298586,0.289649293,0.042523451,1,1
4/15/2023,Sheep Station,White,3,96,0.203122516,0.279227749,0.241175132,0.007872294,1,1
4/16/2023,Sheep Station,Black,4,96,0.271255441,0.30558905,0.288422246,0.038307973,1,1
4/16/2023,Sheep Station,White,3,96,0.225016698,0.258403877,0.241710288,0.018927877,1,1
4/17/2023,Sheep Station,Black,4,96,0.268719502,0.284786545,0.276753023,0.041340743,1,1
4/17/2023,Sheep Station,White,3,96,0.225318839,0.255098234,0.240208536,0.046477301,1,1
4/18/2023,Sheep Station,Black,4,96,0.266880244,0.278062455,0.27247135,0.044642586,1,1
4/18/2023,Sheep Station,White,3,96,0.226020242,0.250724907,0.238372574,0.066395912,1,1
4/19/2023,Sheep Station,Black,4,96,0.265194062,0.273230109,0.269212086,0.045224124,1,1
4/19/2023,Sheep Station,White,3,96,0.222409099,0.240934963,0.231672031,0.058725905,1,1
4/20/2023,Sheep Station,Black,4,96,0.26024298,0.268116504,0.264179742,0.045136158,1,1
4/20/2023,Sheep Station,White,3,96,0.205857361,0.228024388,0.216940875,0.034835642,1,1
4/21/2023,Sheep Station,Black,4,96,0.2565245,0.265279695,0.260902097,0.044730652,1,1
4/21/2023,Sheep Station,White,3,96,0.201483657,0.21458891,0.208036284,0.027119599,1,1
4/22/2023,Sheep Station,Black,4,96,0.252038218,0.259949122,0.25599367,0.045744373,1,1
4/22/2023,Sheep Station,White,3,96,0.198017736,0.210798611,0.204408174,0.024753943,1,1
4/23/2023,Sheep Station,Black,4,96,0.24468543,0.301792055,0.273238743,0.038983837,1,1
4/23/2023,Sheep Station,White,3,96,0.193850453,0.20806697,0.200958711,0.024696298,1,1
4/24/2023,Sheep Station,Black,4,96,0.242424056,0.250739075,0.246581566,0.048051156,1,1
4/24/2023,Sheep Station,White,4,72.5,0.210053165,0.219094623,0.214573894,0.03520329,1,0
4/25/2023,Sheep Station,Black,4,96,0.236510988,0.248807296,0.242659142,0.049222686,1,1
4/25/2023,Sheep Station,White,4,72.25,0.208076634,0.217730589,0.212903611,0.035527626,1,0
4/26/2023,Sheep Station,Black,4,96,0.232461017,0.244493302,0.238477159,0.04921755,1,1
4/26/2023,Sheep Station,White,4,75.25,0.204492278,0.215297829,0.209895054,0.036396371,1,0
4/27/2023,Sheep Station,Black,4,96,0.226718176,0.237998437,0.232358307,0.050477656,1,1
4/27/2023,Sheep Station,White,3,96,0.183056022,0.195706323,0.189381172,0.022311445,1,1
4/28/2023,Sheep Station,Black,4,49,0.221803829,0.233566053,0.227684941,0.051129899,1,0
4/28/2023,Sheep Station,White,3,49,0.17923674,0.191986442,0.185611591,0.02235728,1,0
5/4/2023,Sheep Station,Black,4,36,0.201489978,0.206921738,0.204205858,0.038745451,1,0
5/4/2023,Sheep Station,White,3,36,0.167642072,0.17277052,0.170206296,0.017004857,1,0
5/5/2023,Sheep Station,Black,4,96,0.200182915,0.214930475,0.207556695,0.038538113,1,1
5/5/2023,Sheep Station,White,3,96,0.166425625,0.17990916,0.173167393,0.017966341,1,1
5/6/2023,Sheep Station,Black,4,96,0.200841922,0.207188062,0.204014992,0.037996707,1,1
5/6/2023,Sheep Station,White,3,96,0.166925261,0.172734171,0.169829716,0.01851123,1,1
5/7/2023,Sheep Station,Black,4,96,0.199764695,0.211525071,0.205644883,0.036966448,1,1
5/7/2023,Sheep Station,White,3,96,0.165979748,0.176459476,0.171219612,0.018717237,1,1
5/8/2023,Sheep Station,Black,4,96,0.195957266,0.210017148,0.202987207,0.035881264,1,1
5/8/2023,Sheep Station,White,3,96,0.161307092,0.174879198,0.168093145,0.018711309,1,1
5/9/2023,Sheep Station,Black,4,96,0.195215411,0.209597725,0.202406568,0.035404829,1,1
5/9/2023,Sheep Station,White,3,96,0.162016422,0.174729213,0.168372817,0.018580372,1,1
5/10/2023,Sheep Station,Black,4,96,0.193261925,0.199683428,0.196472676,0.035110753,1,1
5/10/2023,Sheep Station,White,3,96,0.16105031,0.167178124,0.164114217,0.018747364,1,1
5/11/2023,Sheep Station,Black,4,96,0.189373985,0.204658668,0.197016327,0.032255084,1,1
5/11/2023,Sheep Station,White,3,96,0.159426744,0.171814953,0.165620849,0.017297803,1,1
5/12/2023,Sheep Station,Black,4,96,0.183584109,0.19832528,0.190954695,0.030198366,1,1
5/12/2023,Sheep Station,White,3,96,0.156095097,0.168170537,0.162132817,0.017406321,1,1
5/13/2023,Sheep Station,Black,4,96,0.179332335,0.190816805,0.18507457,0.028833725,1,1
5/13/2023,Sheep Station,White,3,96,0.153309306,0.162590886,0.157950096,0.017105513,1,1
5/14/2023,Sheep Station,Black,4,96,0.176043689,0.188565891,0.18230479,0.028146931,1,1
5/14/2023,Sheep Station,White,3,96,0.150932704,0.161215405,0.156074055,0.01702122,1,1
5/15/2023,Sheep Station,Black,4,96,0.177399222,0.196550831,0.186975027,0.028610062,1,1
5/15/2023,Sheep Station,White,3,96,0.153753464,0.167071929,0.160412697,0.017063812,1,1
5/16/2023,Sheep Station,Black,4,96,0.174663123,0.194161355,0.184412239,0.025802483,1,1
5/16/2023,Sheep Station,White,3,96,0.150620053,0.165700495,0.158160274,0.018332409,1,1
5/17/2023,Sheep Station,Black,4,96,0.168755263,0.18478008,0.176767671,0.025105036,1,1
5/17/2023,Sheep Station,White,3,96,0.146944657,0.15966476,0.153304709,0.018553353,1,1
5/18/2023,Sheep Station,Black,4,96,0.162409853,0.180269726,0.171339789,0.023751997,1,1
5/18/2023,Sheep Station,White,3,96,0.142519891,0.156212389,0.14936614,0.018710374,1,1
5/19/2023,Sheep Station,Black,4,96,0.155591853,0.17544084,0.165516347,0.022936176,1,1
5/19/2023,Sheep Station,White,3,96,0.138225973,0.152850444,0.145538208,0.018888846,1,1
5/20/2023,Sheep Station,Black,4,96,0.149868023,0.167924602,0.158896312,0.021673885,1,1
5/20/2023,Sheep Station,White,3,96,0.134746919,0.148489202,0.141618061,0.019247406,1,1
5/21/2023,Sheep Station,Black,4,96,0.143541865,0.161094606,0.152318235,0.020582267,1,1
5/21/2023,Sheep Station,White,3,96,0.130366765,0.143379038,0.136872901,0.019614819,1,1
5/22/2023,Sheep Station,Black,4,96,0.138777932,0.152440324,0.145609128,0.021529649,1,1
5/22/2023,Sheep Station,White,3,96,0.125969405,0.136918272,0.131443838,0.019635428,1,1
5/23/2023,Sheep Station,Black,4,96,0.134315221,0.184404109,0.159359665,0.026166357,1,1
5/23/2023,Sheep Station,White,3,96,0.121990229,0.160924469,0.141457349,0.016453544,1,1
5/24/2023,Sheep Station,Black,4,96,0.179001562,0.198881194,0.188941378,0.024616274,1,1
5/24/2023,Sheep Station,White,4,81,0.168163039,0.185341783,0.176752411,0.030682138,1,0
5/25/2023,Sheep Station,Black,4,96,0.180272773,0.203702688,0.191987731,0.023619439,1,1
5/25/2023,Sheep Station,White,4,82.5,0.171765823,0.187779825,0.179772824,0.033765166,1,0
5/26/2023,Sheep Station,Black,4,96,0.179098107,0.205406491,0.192252299,0.023237655,1,1
5/26/2023,Sheep Station,White,4,79,0.169893667,0.187476598,0.178685132,0.032712545,1,0
5/27/2023,Sheep Station,Black,4,96,0.170527618,0.190447684,0.180487651,0.021659999,1,1
5/27/2023,Sheep Station,White,4,75.25,0.164952423,0.175199095,0.170075759,0.030934652,1,0
5/28/2023,Sheep Station,Black,4,96,0.165022291,0.181963272,0.173492782,0.021624988,1,1
5/28/2023,Sheep Station,White,4,93.75,0.160083633,0.17091256,0.165498096,0.03017742,1,0
5/29/2023,Sheep Station,Black,4,96,0.162900478,0.185126774,0.174013626,0.020892642,1,1
5/29/2023,Sheep Station,White,4,83.25,0.159619935,0.172506642,0.166063288,0.029776723,1,0
5/30/2023,Sheep Station,Black,4,96,0.155566208,0.179198299,0.167382253,0.020853433,1,1
5/30/2023,Sheep Station,White,3,96,0.143358986,0.159291377,0.151325181,0.025348982,1,1
5/31/2023,Sheep Station,Black,4,96,0.151163854,0.175593607,0.16337873,0.021134425,1,1
5/31/2023,Sheep Station,White,3,96,0.142075161,0.158307801,0.150191481,0.025583629,1,1
6/1/2023,Sheep Station,Black,4,96,0.147336647,0.172467459,0.159902053,0.021734837,1,1
6/1/2023,Sheep Station,White,3,96,0.13949585,0.156525249,0.148010549,0.025392413,1,1
6/2/2023,Sheep Station,Black,4,96,0.144049561,0.191614393,0.167831977,0.022213585,1,1
6/2/2023,Sheep Station,White,3,96,0.136148736,0.170209646,0.153179191,0.025397291,1,1
6/3/2023,Sheep Station,Black,4,96,0.185175456,0.218841981,0.202008719,0.021132374,1,1
6/3/2023,Sheep Station,White,3,96,0.163819949,0.186252003,0.175035976,0.027504462,1,1
6/4/2023,Sheep Station,Black,4,96,0.184413172,0.207946379,0.196179776,0.020455182,1,1
6/4/2023,Sheep Station,White,3,96,0.160503467,0.177135284,0.168819375,0.026728204,1,1
6/5/2023,Sheep Station,Black,4,96,0.172316141,0.196065664,0.184190903,0.01993383,1,1
6/5/2023,Sheep Station,White,3,96,0.153852259,0.170334091,0.162093175,0.026437149,1,1
6/6/2023,Sheep Station,Black,4,96,0.159145515,0.182776645,0.17096108,0.019764253,1,1
6/6/2023,Sheep Station,White,3,96,0.146380047,0.16322043,0.154800239,0.027485644,1,1
6/7/2023,Sheep Station,Black,4,96,0.146965142,0.170568738,0.15876694,0.02063156,1,1
6/7/2023,Sheep Station,White,3,96,0.139058995,0.155729835,0.147394415,0.028784672,1,1
6/8/2023,Sheep Station,Black,4,96,0.141558366,0.208342716,0.174950541,0.018715931,1,1
6/8/2023,Sheep Station,White,3,96,0.135786568,0.179816604,0.157801586,0.028082472,1,1
6/9/2023,Sheep Station,Black,4,96,0.171457447,0.19764832,0.184552884,0.0183816,1,1
6/9/2023,Sheep Station,White,3,96,0.156294982,0.173333451,0.164814216,0.028387028,1,1
6/10/2023,Sheep Station,Black,4,96,0.16052166,0.180846021,0.17068384,0.018620307,1,1
6/10/2023,Sheep Station,White,3,96,0.150158996,0.164286251,0.157222624,0.028206078,1,1
6/11/2023,Sheep Station,Black,4,96,0.148168366,0.169593349,0.158880858,0.019490046,1,1
6/11/2023,Sheep Station,White,3,96,0.142483095,0.158494602,0.150488848,0.028959831,1,1
6/12/2023,Sheep Station,Black,4,96,0.142197827,0.157385081,0.149791454,0.019570595,1,1
6/12/2023,Sheep Station,White,3,96,0.137627003,0.149981409,0.143804206,0.029005062,1,1
6/13/2023,Sheep Station,Black,4,96,0.137136091,0.251264971,0.194200531,0.037426942,1,1
6/13/2023,Sheep Station,White,3,96,0.133882388,0.18022493,0.157053659,0.029566112,1,1
6/14/2023,Sheep Station,Black,4,96,0.182575598,0.21103267,0.196804134,0.024477255,1,1
6/14/2023,Sheep Station,White,3,96,0.158500006,0.173959275,0.16622964,0.029065661,1,1
6/15/2023,Sheep Station,Black,4,96,0.165891737,0.185751867,0.175821802,0.021439449,1,1
6/15/2023,Sheep Station,White,3,96,0.150446797,0.164448917,0.157447857,0.027793728,1,1
6/16/2023,Sheep Station,Black,4,96,0.15483994,0.173282996,0.164061468,0.021139076,1,1
6/16/2023,Sheep Station,White,3,96,0.14395466,0.157820741,0.1508877,0.028141213,1,1
6/17/2023,Sheep Station,Black,4,96,0.145686872,0.159411993,0.152549433,0.020893272,1,1
6/17/2023,Sheep Station,White,3,96,0.138101089,0.149336467,0.143718778,0.027705453,1,1
6/18/2023,Sheep Station,Black,4,96,0.142535914,0.154206127,0.14837102,0.020130437,1,1
6/18/2023,Sheep Station,White,3,96,0.138101089,0.148790156,0.143445622,0.027474883,1,1
6/19/2023,Sheep Station,Black,4,96,0.139781918,0.155563205,0.147672562,0.021315004,1,1
6/19/2023,Sheep Station,White,3,96,0.136134567,0.147787134,0.141960851,0.026995357,1,1
6/20/2023,Sheep Station,Black,4,96,0.136452338,0.149906218,0.143179278,0.020924034,1,1
6/20/2023,Sheep Station,White,3,96,0.132464657,0.142969732,0.137717195,0.027600229,1,1
6/21/2023,Sheep Station,Black,4,96,0.129572179,0.145985659,0.137778919,0.02113324,1,1
6/21/2023,Sheep Station,White,3,96,0.126943097,0.138939137,0.132941117,0.02746975,1,1
6/22/2023,Sheep Station,Black,4,96,0.12660088,0.149464663,0.138032772,0.02137823,1,1
6/22/2023,Sheep Station,White,3,96,0.123842242,0.141050691,0.132446467,0.028027434,1,1
6/23/2023,Sheep Station,Black,4,96,0.125052899,0.131866507,0.128459703,0.0211707,1,1
6/23/2023,Sheep Station,White,3,96,0.121855843,0.127455796,0.124655819,0.028606958,1,1
6/24/2023,Sheep Station,Black,4,96,0.121049309,0.150122473,0.135585891,0.023089288,1,1
6/24/2023,Sheep Station,White,3,96,0.118779458,0.133868103,0.126323781,0.028011909,1,1
6/25/2023,Sheep Station,Black,4,96,0.127068058,0.150023106,0.138545582,0.023914714,1,1
6/25/2023,Sheep Station,White,3,96,0.123098679,0.141470922,0.1322848,0.02822297,1,1
6/26/2023,Sheep Station,Black,4,96,0.126356097,0.146680983,0.13651854,0.022345828,1,1
