"Date","Hour","Site","ambient","hourlyairTemp_C","DayNight","Black","White"
2021-10-31,"15","SheepStation",9.475,5.722222222,"Day",10.38124996,8.158333341
2021-10-31,"16","SheepStation",9.35,4.555555556,"Day",10.31874996,8.099999944
2021-10-31,"17","SheepStation",8.575,2.388888889,"Day",9.443749845,7.441666643
2021-10-31,"18","SheepStation",7.0875,1.833333333,"Night",8.06250003,6.35833331
2021-10-31,"19","SheepStation",5.6375,1.666666667,"Night",6.525000036,5.174999992
2021-10-31,"2","SheepStation",4.8125,1.555555556,"Night",5.974999994,4.89166669
2021-10-31,"20","SheepStation",4.8125,1.888888889,"Night",5.550000012,4.441666683
2021-10-31,"21","SheepStation",4.525,1.333333333,"Night",5.087499976,4.141666532
2021-10-31,"22","SheepStation",4.1625,0.888888889,"Night",4.71875,3.908333341
2021-10-31,"23","SheepStation",3.6875,0.611111111,"Night",4.193749994,3.475000004
2021-10-31,"3","SheepStation",4.275,1.055555556,"Night",5.318749994,4.358333349
2021-10-31,"4","SheepStation",3.8375,0.444444444,"Night",4.806250006,3.924999992
2021-10-31,"5","SheepStation",3.3375,0.055555556,"Night",4.231250018,3.450000008
2021-10-31,"6","SheepStation",2.9375,0,"Night",3.71874997,3.033333341
2021-10-31,"7","SheepStation",2.6,0.222222222,"Night",3.318749994,2.716666639
2021-10-31,"8","SheepStation",2.4,1.277777778,"Day",3.081250012,2.566666603
2021-10-31,"9","SheepStation",2.75,2.555555556,"Day",3.462499991,2.791666667
2021-11-01,"0","SheepStation",3.2875,0.722222222,"Night",3.737499982,3.116666655
2021-11-01,"1","SheepStation",2.9625,0.722222222,"Night",3.400000006,2.850000024
2021-11-01,"10","SheepStation",3.85,3.944444444,"Day",4.037500009,3.541666687
2021-11-01,"11","SheepStation",4.8125,6.111111111,"Day",5.012500048,4.308333357
2021-11-01,"12","SheepStation",6.1625,8.888888889,"Day",6.387499988,5.400000016
2021-11-01,"13","SheepStation",8.6625,9.611111111,"Day",9.09374997,7.466666738
2021-11-01,"14","SheepStation",10.65,10,"Day",12.12499994,9.458333413
2021-11-01,"15","SheepStation",10.8375,9.555555556,"Day",12.75000012,9.741666555
2021-11-01,"16","SheepStation",10.6875,8.111111111,"Day",12.63749993,9.650000016
2021-11-01,"17","SheepStation",10.125,5.222222222,"Day",12.08125013,9.274999857
2021-11-01,"18","SheepStation",8.1125,5.222222222,"Night",10.16250014,7.733333389
2021-11-01,"19","SheepStation",6.525,4.833333333,"Night",8.331250072,6.266666651
2021-11-01,"2","SheepStation",2.8625,0.333333333,"Night",3.262499988,2.766666651
2021-11-01,"20","SheepStation",6.15,4.777777778,"Night",7.50000003,5.741666675
2021-11-01,"21","SheepStation",5.8125,4.888888889,"Night",6.918749988,5.458333373
2021-11-01,"22","SheepStation",5.5625,5.277777778,"Night",6.512499958,5.241666635
2021-11-01,"23","SheepStation",5.4875,5.444444444,"Night",6.306250066,5.191666524
2021-11-01,"3","SheepStation",2.6,0.166666667,"Night",3,2.549999992
2021-11-01,"4","SheepStation",2.3375,0.333333333,"Night",2.700000033,2.283333321
2021-11-01,"5","SheepStation",2.25,0.388888889,"Night",2.599999964,2.216666639
2021-11-01,"6","SheepStation",2.425,0.666666667,"Night",2.71875003,2.383333385
2021-11-01,"7","SheepStation",2.625,0.666666667,"Night",2.875,2.558333278
2021-11-01,"8","SheepStation",2.775,1.166666667,"Day",3.037499965,2.733333349
2021-11-01,"9","SheepStation",3.1125,2.277777778,"Day",3.356250018,2.975000044
2021-11-02,"0","SheepStation",5.5,5.222222222,"Night",6.237500101,5.23333327
2021-11-02,"1","SheepStation",5.4125,5.111111111,"Night",6.099999934,5.141666532
2021-11-02,"10","SheepStation",6.15,6.111111111,"Day",6.387499988,5.866666675
2021-11-02,"11","SheepStation",7.5125,7.111111111,"Day",7.599999964,6.766666651
2021-11-02,"12","SheepStation",9.425,7.277777778,"Day",9.800000012,8.241666556
2021-11-02,"13","SheepStation",11.125,7.722222222,"Day",12.20625001,9.849999905
2021-11-02,"14","SheepStation",10.975,8.055555556,"Day",12.52500004,9.999999921
2021-11-02,"15","SheepStation",11.25,8.111111111,"Day",13.13749999,10.39166665
2021-11-02,"16","SheepStation",10.7625,7.888888889,"Day",12.80625004,10.14166673
2021-11-02,"17","SheepStation",10.75,6.666666667,"Day",12.55625015,9.991666714
2021-11-02,"18","SheepStation",9.2125,5.944444444,"Night",11.08749998,8.825000048
2021-11-02,"19","SheepStation",7.85,5.166666667,"Night",9.53125006,7.566666683
2021-11-02,"2","SheepStation",5.4625,4.666666667,"Night",6.062499941,5.199999929
2021-11-02,"20","SheepStation",7.3375,5.444444444,"Night",8.743750095,7.074999929
2021-11-02,"21","SheepStation",7.1,4.5,"Night",8.28125006,6.841666738
2021-11-02,"22","SheepStation",6.4,5,"Night",7.550000042,6.274999936
2021-11-02,"23","SheepStation",6.3375,4.888888889,"Night",7.237500042,6.10833323
2021-11-02,"3","SheepStation",5.425,4.666666667,"Night",5.987499953,5.23333327
2021-11-02,"4","SheepStation",5.4875,4.555555556,"Night",5.956249982,5.258333325
2021-11-02,"5","SheepStation",5.6125,4.5,"Night",6.024999977,5.39166677
2021-11-02,"6","SheepStation",5.65,4.722222222,"Night",6.024999977,5.458333373
2021-11-02,"7","SheepStation",5.625,4.833333333,"Night",5.96874997,5.458333373
2021-11-02,"8","SheepStation",5.575,5.111111111,"Day",5.9375,5.450000048
2021-11-02,"9","SheepStation",5.7625,5.222222222,"Day",6.03124997,5.549999952
2021-11-03,"0","SheepStation",6.2625,4.833333333,"Night",7.087500006,6.083333294
2021-11-03,"1","SheepStation",6.05,4.944444444,"Night",6.81250006,5.89166677
2021-11-03,"10","SheepStation",6.4125,5.166666667,"Day",6.90625,6.183333278
2021-11-03,"11","SheepStation",6.9375,5.666666667,"Day",7.4375,6.549999992
2021-11-03,"12","SheepStation",7.775,6.388888889,"Day",8.393750042,7.183333317
2021-11-03,"13","SheepStation",8.475,7.055555556,"Day",9.225000024,7.783333381
2021-11-03,"14","SheepStation",9.6,7.722222222,"Day",10.66249996,8.724999905
2021-11-03,"15","SheepStation",9.8625,7.722222222,"Day",11.27500004,9.116666556
2021-11-03,"16","SheepStation",9.9,7.333333333,"Day",11.51249993,9.275000016
2021-11-03,"17","SheepStation",9.3125,6.111111111,"Day",11.01249993,8.941666603
2021-11-03,"18","SheepStation",8.1375,5,"Night",9.862499952,8.058333357
2021-11-03,"19","SheepStation",6.3875,3.333333333,"Night",8.075000048,6.466666659
2021-11-03,"2","SheepStation",6.2125,4.833333333,"Night",6.831250042,6
2021-11-03,"20","SheepStation",5.35,3.388888889,"Night",6.787499964,5.424999992
2021-11-03,"21","SheepStation",4.7,3.666666667,"Night",5.837500006,4.716666619
2021-11-03,"22","SheepStation",4.6375,4.055555556,"Night",5.512499928,4.558333278
2021-11-03,"23","SheepStation",4.8875,4.444444444,"Night",5.568749994,4.733333349
2021-11-03,"3","SheepStation",6.1875,4.944444444,"Night",6.793750078,6.033333302
2021-11-03,"4","SheepStation",6.1375,4.888888889,"Night",6.725000024,6
2021-11-03,"5","SheepStation",6.15,4.555555556,"Night",6.693749934,6
2021-11-03,"6","SheepStation",6.125,4.333333333,"Night",6.649999946,6
2021-11-03,"7","SheepStation",5.9375,4.5,"Night",6.474999964,5.858333429
2021-11-03,"8","SheepStation",5.8125,4.666666667,"Day",6.318750054,5.708333214
2021-11-03,"9","SheepStation",6.0625,4.833333333,"Day",6.518749952,5.900000056
2021-11-04,"0","SheepStation",5.0625,4.5,"Night",5.662499994,4.908333421
2021-11-04,"1","SheepStation",5.0375,4.833333333,"Night",5.662499964,4.991666675
2021-11-04,"10","SheepStation",4.5625,7.611111111,"Day",4.881249994,3.933333298
2021-11-04,"11","SheepStation",6.5625,8.944444444,"Day",6.96875,5.49999996
2021-11-04,"12","SheepStation",9.05,9.833333333,"Day",10.21874994,7.816666722
2021-11-04,"13","SheepStation",11.0875,10.55555556,"Day",13.13749993,9.866666635
2021-11-04,"14","SheepStation",12.5125,11.05555556,"Day",15.16875011,11.35000006
2021-11-04,"15","SheepStation",13.0875,11.11111111,"Day",15.95000029,11.85833335
2021-11-04,"16","SheepStation",12.8875,10.11111111,"Day",15.8062501,11.81666676
2021-11-04,"17","SheepStation",11.6,9.555555556,"Day",14.43124998,10.83333349
2021-11-04,"18","SheepStation",10,9.444444444,"Night",12.625,9.525000016
2021-11-04,"19","SheepStation",9.2,6.888888889,"Night",11.35624999,8.874999921
2021-11-04,"2","SheepStation",5.025,4.777777778,"Night",5.625,5.008333325
2021-11-04,"20","SheepStation",8.2875,5.666666667,"Night",10.20624989,8.175000072
2021-11-04,"21","SheepStation",7.075,3.277777778,"Night",8.818750024,7.016666651
2021-11-04,"22","SheepStation",5.9375,2.611111111,"Night",7.506249994,5.950000008
2021-11-04,"23","SheepStation",4.9,1.611111111,"Night",6.287499994,4.900000016
2021-11-04,"3","SheepStation",5.0625,4.888888889,"Night",5.618750006,5.041666627
2021-11-04,"4","SheepStation",5.1,3.777777778,"Night",5.612500012,5.074999929
2021-11-04,"5","SheepStation",4.6125,3.222222222,"Night",5.243750006,4.716666699
2021-11-04,"6","SheepStation",3.525,2.888888889,"Night",4.231249988,3.658333321
2021-11-04,"7","SheepStation",3.0125,3.111111111,"Night",3.443750009,3.050000012
2021-11-04,"8","SheepStation",2.825,4.166666667,"Day",3.200000003,2.841666678
2021-11-04,"9","SheepStation",3.1,5.944444444,"Day",3.575000003,2.958333353
2021-11-05,"0","SheepStation",4.15,1.388888889,"Night",5.331250012,4.12500002
2021-11-05,"1","SheepStation",3.5625,1.888888889,"Night",4.524999961,3.516666671
2021-11-05,"10","SheepStation",4.95,3.722222222,"Day",5.293749988,4.541666667
2021-11-05,"11","SheepStation",5.75,5.277777778,"Day",6.181250006,5.125
2021-11-05,"12","SheepStation",7.15,6.333333333,"Day",7.837500036,6.266666651
2021-11-05,"13","SheepStation",9.675,7.277777778,"Day",10.73750007,8.358333349
2021-11-05,"14","SheepStation",11.1625,8.166666667,"Day",12.93124992,9.741666556
2021-11-05,"15","SheepStation",12.1625,8.111111111,"Day",14.47500002,10.7166667
2021-11-05,"16","SheepStation",11.5625,7.666666667,"Day",14.29374993,10.41666667
2021-11-05,"17","SheepStation",9.9875,6.5,"Day",12.76249993,9.100000064
2021-11-05,"18","SheepStation",8.15,4.333333333,"Night",10.76874995,7.508333405
2021-11-05,"19","SheepStation",6.3125,3.888888889,"Night",8.581250131,5.866666675
2021-11-05,"2","SheepStation",3.2,1.444444444,"Night",3.962499991,3.149999976
2021-11-05,"20","SheepStation",5.1625,4.055555556,"Night",7.006249994,4.774999976
2021-11-05,"21","SheepStation",4.825,4.944444444,"Night",6.256250024,4.358333468
2021-11-05,"22","SheepStation",4.6625,4.388888889,"Night",5.887499958,4.26666673
2021-11-05,"23","SheepStation",4.5125,3.388888889,"Night",5.600000024,4.216666659
2021-11-05,"3","SheepStation",2.875,2.5,"Night",3.53125003,2.87500004
2021-11-05,"4","SheepStation",2.7375,2.388888889,"Night",3.381249979,2.741666675
2021-11-05,"5","SheepStation",3.2125,2.5,"Night",3.743750006,2.975000004
2021-11-05,"6","SheepStation",3.575,2.833333333,"Night",4.006249934,3.408333361
2021-11-05,"7","SheepStation",3.8875,2.833333333,"Night",4.21875,3.649999976
2021-11-05,"8","SheepStation",4.1,2.666666667,"Day",4.424999982,3.89166669
2021-11-05,"9","SheepStation",4.4625,2.444444444,"Day",4.756249994,4.158333302
2021-11-06,"0","SheepStation",4,3.166666667,"Night",5.0625,3.833333353
2021-11-06,"1","SheepStation",3.35,2.888888889,"Night",4.393750027,3.241666655
2021-11-06,"10","SheepStation",3.2375,6.444444444,"Day",3.768749997,2.600000024
2021-11-06,"11","SheepStation",4.5375,7.777777778,"Day",5.275000006,3.666666706
2021-11-06,"12","SheepStation",6.1625,8.777777778,"Day",6.993750006,4.975000024
2021-11-06,"13","SheepStation",7.825,9,"Day",9.03125,6.416666667
2021-11-06,"14","SheepStation",8.05,8.666666667,"Day",9.481250107,6.933333397
2021-11-06,"15","SheepStation",7.3875,8.777777778,"Day",8.75000006,6.758333286
2021-11-06,"16","SheepStation",6.975,8.611111111,"Day",8.231249988,6.616666595
2021-11-06,"17","SheepStation",6.775,7.166666667,"Day",7.868750036,6.516666651
2021-11-06,"18","SheepStation",6.4125,5.944444444,"Night",7.443750024,6.350000064
2021-11-06,"19","SheepStation",6.0375,5.388888889,"Night",6.981249988,6.041666627
2021-11-06,"2","SheepStation",2.7875,3.888888889,"Night",3.656249985,2.733333329
2021-11-06,"20","SheepStation",5.725,4.611111111,"Night",6.59374997,5.758333325
2021-11-06,"21","SheepStation",5.3875,4.166666667,"Night",6.206249982,5.475000024
2021-11-06,"22","SheepStation",4.9875,3.833333333,"Night",5.737500042,5.116666595
2021-11-06,"23","SheepStation",4.775,3.222222222,"Night",5.462499946,4.883333445
2021-11-06,"3","SheepStation",2.825,3.833333333,"Night",3.581249967,2.649999977
2021-11-06,"4","SheepStation",3.05,3.611111111,"Night",3.681250006,2.75
2021-11-06,"5","SheepStation",3.025,3.055555556,"Night",3.650000021,2.774999996
2021-11-06,"6","SheepStation",2.6625,3.5,"Night",3.306250006,2.483333349
2021-11-06,"7","SheepStation",2.7,2.444444444,"Night",3.243750036,2.491666675
2021-11-06,"8","SheepStation",2.2875,3.222222222,"Day",2.793749988,2.199999988
2021-11-06,"9","SheepStation",2.2125,5.277777778,"Day",2.693750024,2.091666599
2021-11-07,"0","SheepStation",4.75,2.555555556,"Night",5.362500012,4.833333453
2021-11-07,"1","SheepStation",4.625,2.388888889,"Night",5.200000048,4.691666603
2021-11-07,"10","SheepStation",4.65,2.444444444,"Day",5.168749958,4.350000024
2021-11-07,"11","SheepStation",5.95,3.111111111,"Day",6.662499994,5.291666667
2021-11-07,"12","SheepStation",6.6125,5.444444444,"Day",7.49999994,5.87499996
2021-11-07,"13","SheepStation",9.3375,6.666666667,"Day",10.32499999,7.950000087
2021-11-07,"14","SheepStation",10.6375,6.722222222,"Day",12.20000005,9.099999905
2021-11-07,"15","SheepStation",10.6125,6.111111111,"Day",12.48124999,9.225000064
2021-11-07,"16","SheepStation",9.9375,4.777777778,"Day",11.81874991,8.774999937
2021-11-07,"17","SheepStation",8.2,2.833333333,"Day",10.07499993,7.466666738
2021-11-07,"18","SheepStation",6.3125,0.944444444,"Night",8.043749988,5.924999992
2021-11-07,"19","SheepStation",4.6125,-0.333333333,"Night",6.175000012,4.449999988
2021-11-07,"2","SheepStation",4.525,2.333333333,"Night",5.031249911,4.549999953
2021-11-07,"20","SheepStation",3.425,-1.666666667,"Night",4.750000015,3.37499998
2021-11-07,"21","SheepStation",2.425,-2,"Night",3.599999994,2.600000024
2021-11-07,"22","SheepStation",1.8,-2.777777778,"Night",2.825000018,2.041666647
2021-11-07,"23","SheepStation",1.2625,-3.277777778,"Night",2.212499999,1.583333343
2021-11-07,"3","SheepStation",4.425,2.111111111,"Night",4.924999952,4.466666698
2021-11-07,"4","SheepStation",4.3125,1.833333333,"Night",4.800000071,4.366666794
2021-11-07,"5","SheepStation",4.1875,1.666666667,"Night",4.675000101,4.258333325
2021-11-07,"6","SheepStation",4.1,1.611111111,"Night",4.556249857,4.166666508
2021-11-07,"7","SheepStation",3.8875,1.5,"Night",4.349999979,3.974999984
2021-11-07,"8","SheepStation",3.7,0.722222222,"Day",4.112499982,3.758333325
2021-11-07,"9","SheepStation",3.7875,1.722222222,"Day",4.162499994,3.791666667
2021-11-08,"0","SheepStation",0.825,-3.611111111,"Night",1.768750012,1.25
2021-11-08,"12","SheepStation",1.3,2.055555556,"Day",1.424999993,0.875
2021-11-08,"13","SheepStation",2.6375,2.666666667,"Day",3.824999981,1.141666671
2021-11-08,"14","SheepStation",4.4875,2.888888889,"Day",6.462500006,1.541666667
2021-11-08,"15","SheepStation",5.775,2.666666667,"Day",8.018750161,2.366666685
2021-11-08,"16","SheepStation",5.725,1.833333333,"Day",8.237500101,2.833333333
2021-11-08,"17","SheepStation",4.625,0.833333333,"Day",7.175000012,2.433333298
2021-11-08,"18","SheepStation",3.05,-1.388888889,"Night",5.487499982,1.558333327
2021-11-08,"19","SheepStation",1.3,-2.833333333,"Night",3.356250003,0.958333333
2021-11-08,"20","SheepStation",0.675,-3.166666667,"Night",2.206249997,0.691666673
2021-11-09,"14","Cheyenne",9.300000191,9.444444444,"Day",11.29999987,8.099999984
2021-11-09,"15","Cheyenne",9.8999999045,8.333333333,"Day",11.37499976,8.349999905
2021-11-09,"16","Cheyenne",9.466666857,7.222222222,"Day",10.81666676,8.066666683
2021-11-09,"17","Cheyenne",8.350000381,6.666666667,"Night",9.724999905,7.449999929
2021-11-09,"17","SheepStation",0.5375,0.944444444,"Day",0.674999999,0.533333351
2021-11-09,"18","Cheyenne",7.5,5.555555556,"Night",8.699999809,6.75
2021-11-09,"18","SheepStation",0.6125,1.166666667,"Night",0.737500001,0.55833335
2021-11-09,"19","Cheyenne",6.9000000955,6.111111111,"Night",8.025000095,6.324999929
2021-11-09,"19","SheepStation",0.7125,1.5,"Night",0.781250004,0.566666683
2021-11-09,"20","Cheyenne",6.4500000475,8.888888889,"Night",7.574999928,6
2021-11-09,"20","SheepStation",0.925,1.5,"Night",0.856249996,0.583333343
2021-11-09,"21","Cheyenne",6.25,10,"Night",7.275000095,5.800000072
2021-11-09,"21","SheepStation",1.175,1.5,"Night",0.931249999,0.608333334
2021-11-09,"22","Cheyenne",6.299999952,8.333333333,"Night",7.325000048,5.950000048
2021-11-09,"22","SheepStation",1.375,1.277777778,"Night",1.093750011,0.641666661
2021-11-09,"23","Cheyenne",6.25,8.333333333,"Night",7.300000072,6
2021-11-09,"23","SheepStation",1.5625,1,"Night",1.337500006,0.675000002
2021-11-10,"0","Cheyenne",6.0499999525,7.777777778,"Night",7.12500012,5.975000024
2021-11-10,"0","SheepStation",1.675,0.777777778,"Night",1.575000003,0.700000008
2021-11-10,"1","Cheyenne",6.0499999525,7.777777778,"Night",7.074999929,5.975000024
2021-11-10,"1","SheepStation",1.6375,0.333333333,"Night",1.643750005,0.700000008
2021-11-10,"10","Cheyenne",5.550000191,7.222222222,"Day",6.25,5.199999929
2021-11-10,"10","SheepStation",0.7125,1,"Day",0.975000002,0.783333331
2021-11-10,"11","Cheyenne",7.099999905,7.5,"Day",7.449999929,6.024999976
2021-11-10,"11","SheepStation",1.175,1.777777778,"Day",1.912499979,1.00833333
2021-11-10,"12","Cheyenne",8,7.777777778,"Day",8.32499981,6.625
2021-11-10,"12","SheepStation",2.4875,2.5,"Day",5.112499952,1.416666667
2021-11-10,"13","Cheyenne",9.0500001905,8.333333333,"Day",9.200000048,7.224999905
2021-11-10,"13","SheepStation",4.65,2.611111111,"Day",8,2.175000002
2021-11-10,"14","Cheyenne",9.599999905,7.777777778,"Day",9.600000143,7.575000048
2021-11-10,"14","SheepStation",5.95,2.388888889,"Day",9.368750095,3.358333329
2021-11-10,"15","Cheyenne",9.9000000955,7.222222222,"Day",10,7.850000024
2021-11-10,"15","SheepStation",5.55,3,"Day",8.850000024,3.616666675
2021-11-10,"16","Cheyenne",9.0500001905,5.555555556,"Day",9.375,7.474999905
2021-11-10,"16","SheepStation",5.075,2.388888889,"Day",8.018749982,3.625
2021-11-10,"17","Cheyenne",7.7000000475,4.722222222,"Night",8.299999952,6.675000072
2021-11-10,"17","SheepStation",5.0625,0.166666667,"Day",7.618750006,3.808333337
2021-11-10,"18","Cheyenne",6.4500000475,3.333333333,"Night",7.150000096,5.800000072
2021-11-10,"18","SheepStation",3.475,-1.333333333,"Night",5.987500012,2.683333337
2021-11-10,"19","Cheyenne",5.200000048,2.777777778,"Night",6.100000143,4.900000096
2021-11-10,"19","SheepStation",2.0875,-2,"Night",4.100000009,1.741666665
2021-11-10,"2","Cheyenne",5.9500000475,6.666666667,"Night",6.949999929,5.925000071
2021-11-10,"2","SheepStation",1.4625,0.5,"Night",1.550000027,0.700000008
2021-11-10,"20","Cheyenne",4.100000143,2.222222222,"Night",5.075000048,4.124999941
2021-11-10,"20","SheepStation",1.4125,-2.222222222,"Night",2.993750006,1.291666657
2021-11-10,"21","Cheyenne",3.5,2.222222222,"Night",4.524999917,3.649999976
2021-11-10,"21","SheepStation",0.95,-3,"Night",2.287499994,1.033333341
2021-11-10,"22","Cheyenne",3.1999999285,1.666666667,"Night",4.225000024,3.400000036
2021-11-10,"22","SheepStation",0.6,-3.888888889,"Night",1.774999991,0.858333329
2021-11-10,"23","Cheyenne",2.9499999285,1.388888889,"Night",3.975000024,3.199999988
2021-11-10,"3","Cheyenne",5.699999809,6.111111111,"Night",6.75,5.774999976
2021-11-10,"3","SheepStation",1.5125,-0.111111111,"Night",1.58125002,0.75833334
2021-11-10,"4","Cheyenne",5.4500000475,6.111111111,"Night",6.424999952,5.549999952
2021-11-10,"4","SheepStation",1.35,-0.777777778,"Night",1.456250012,0.75000001
2021-11-10,"5","Cheyenne",5.25,6.111111111,"Night",6.225000024,5.375000119
2021-11-10,"5","SheepStation",1.1375,-1.388888889,"Night",1.231249973,0.700000008
2021-11-10,"6","Cheyenne",5.0499999525,5,"Night",6.025000096,5.225000024
2021-11-10,"6","SheepStation",0.875,-2.277777778,"Night",1.050000016,0.650000001
2021-11-10,"7","Cheyenne",4.75,5.555555556,"Day",5.774999977,5.024999976
2021-11-10,"7","SheepStation",0.575,-3.5,"Night",0.843750002,0.575000006
2021-11-10,"8","Cheyenne",4.4500000475,6.666666667,"Day",5.500000119,4.799999952
2021-11-10,"9","Cheyenne",4.649999857,6.666666667,"Day",5.575000167,4.799999952
2021-11-11,"0","Cheyenne",2.6999999285,-1.111111111,"Night",3.699999928,3
2021-11-11,"1","Cheyenne",2.399999976,-0.555555556,"Night",3.449999988,2.774999976
2021-11-11,"10","Cheyenne",2.350000024,6.666666667,"Day",2.474999964,1.775000036
2021-11-11,"11","Cheyenne",4.3500000235,7.222222222,"Day",4.300000012,2.524999976
2021-11-11,"12","Cheyenne",6.2000000475,8.333333333,"Day",6.100000024,3.900000036
2021-11-11,"13","Cheyenne",7.5,8.333333333,"Day",7.349999905,5.075000048
2021-11-11,"13","SheepStation",1.1,1.888888889,"Day",1.375000004,0.850000004
2021-11-11,"14","Cheyenne",7.699999809,7.222222222,"Day",7.600000024,5.449999928
2021-11-11,"14","SheepStation",1.975,2.222222222,"Day",3.924999982,1.058333332
2021-11-11,"15","Cheyenne",7.5499999525,6.666666667,"Day",7.524999976,5.599999905
2021-11-11,"15","SheepStation",2.175,2.388888889,"Day",5.462500036,1.158333331
2021-11-11,"16","Cheyenne",7.100000143,5,"Day",7.125,5.475000024
2021-11-11,"16","SheepStation",3.5375,1.444444444,"Day",6.962500066,1.474999994
2021-11-11,"17","Cheyenne",6.5,4.722222222,"Night",6.699999929,5.275000096
2021-11-11,"17","SheepStation",3.0625,-0.833333333,"Day",6.53125003,1.049999992
2021-11-11,"18","Cheyenne",5.799999952,1.666666667,"Night",6.074999928,4.850000143
2021-11-11,"18","SheepStation",1.4875,-1.5,"Night",4.649999946,0.533333336
2021-11-11,"19","Cheyenne",5.25,0.555555556,"Night",5.574999929,4.5
2021-11-11,"19","SheepStation",0.6875,-2.5,"Night",3.037499979,0.400000006
2021-11-11,"2","Cheyenne",1.8999999765,-0.555555556,"Night",3.100000024,2.400000036
2021-11-11,"20","Cheyenne",4.699999809,-1.111111111,"Night",5.125,4.200000048
2021-11-11,"21","Cheyenne",4.0499999525,-1.666666667,"Night",4.600000024,3.75
2021-11-11,"22","Cheyenne",3.5,-1.666666667,"Night",4.050000012,3.274999976
2021-11-11,"23","Cheyenne",3,-1.666666667,"Night",3.599999964,2.924999953
2021-11-11,"3","Cheyenne",1.550000012,-0.555555556,"Night",2.800000012,2.150000006
2021-11-11,"4","Cheyenne",1.350000024,-1.111111111,"Night",2.550000012,1.974999964
2021-11-11,"5","Cheyenne",1.099999964,-0.833333333,"Night",2.324999988,1.775000006
2021-11-11,"6","Cheyenne",0.950000018,-0.555555556,"Night",2.12499997,1.599999964
2021-11-11,"7","Cheyenne",0.75,0.555555556,"Day",1.950000018,1.449999988
2021-11-11,"8","Cheyenne",0.799999982,2.777777778,"Day",1.875,1.350000024
2021-11-11,"9","Cheyenne",1.150000036,5,"Day",1.949999988,1.425000042
2021-11-12,"0","Cheyenne",2.6999999285,-2.777777778,"Night",3.300000012,2.649999976
2021-11-12,"1","Cheyenne",2.5,-2.777777778,"Night",3.024999976,2.449999929
2021-11-12,"10","Cheyenne",2.8500000235,9.444444444,"Day",2.550000012,1.675000012
2021-11-12,"10","SheepStation",0.5,3.055555556,"Day",0.968750004,0.56666668
2021-11-12,"11","Cheyenne",5.1500000955,10,"Day",4.700000048,2.675000012
2021-11-12,"11","SheepStation",0.775,3.555555556,"Day",1.46875,0.691666668
2021-11-12,"12","Cheyenne",6.949999809,10,"Day",6.575000048,4.324999928
2021-11-12,"12","SheepStation",1.375,3.666666667,"Day",3.018749997,0.808333332
2021-11-12,"13","Cheyenne",8,10,"Day",7.700000167,5.399999976
2021-11-12,"13","SheepStation",2.6,3.5,"Day",4.362499982,0.966666659
2021-11-12,"14","Cheyenne",8.450000286,10.55555556,"Day",8.150000096,6
2021-11-12,"14","SheepStation",3.5,3.555555556,"Day",5.118749976,1.075000018
2021-11-12,"15","Cheyenne",8.5999999045,10.55555556,"Day",8.350000143,6.325000048
2021-11-12,"15","SheepStation",3.925,3.777777778,"Day",5.487500042,1.25000001
2021-11-12,"16","Cheyenne",8.300000191,10,"Day",8.225000143,6.350000024
2021-11-12,"16","SheepStation",4.2,3.277777778,"Day",5.612500012,1.658333331
2021-11-12,"17","Cheyenne",7.799999952,9.722222222,"Night",7.924999952,6.25
2021-11-12,"17","SheepStation",4.1125,2.277777778,"Day",5.53125,2.058333318
2021-11-12,"18","Cheyenne",6.7999999525,9.444444444,"Night",7.075000048,5.674999952
2021-11-12,"18","SheepStation",3.325,1.944444444,"Night",4.84375003,1.724999984
2021-11-12,"19","Cheyenne",6.2000000475,6.666666667,"Night",6.5,5.300000072
2021-11-12,"19","SheepStation",2.3875,2.5,"Night",3.849999994,1.166666667
2021-11-12,"2","Cheyenne",2.1999999285,-2.777777778,"Night",2.799999952,2.24999997
2021-11-12,"20","Cheyenne",5.799999952,7.222222222,"Night",6.149999976,5.024999976
2021-11-12,"20","SheepStation",2.5,3.111111111,"Night",3.65625003,1.333333333
2021-11-12,"21","Cheyenne",5.549999952,6.111111111,"Night",5.950000048,5
2021-11-12,"21","SheepStation",2.7125,3.333333333,"Night",3.6875,1.741666675
2021-11-12,"22","Cheyenne",5.149999857,8.333333333,"Night",5.700000048,4.825000048
2021-11-12,"22","SheepStation",2.8375,3.5,"Night",3.737499982,2.033333302
2021-11-12,"23","Cheyenne",4.75,8.611111111,"Night",5.350000024,4.549999952
2021-11-12,"23","SheepStation",2.9125,3.888888889,"Night",3.762500018,2.258333345
2021-11-12,"3","Cheyenne",1.9999999405,-2.777777778,"Night",2.599999935,2.099999994
2021-11-12,"4","Cheyenne",1.849999964,0,"Night",2.475000024,2
2021-11-12,"5","Cheyenne",1.650000036,-0.277777778,"Night",2.375,1.87500003
2021-11-12,"6","Cheyenne",1.300000012,-5,"Night",2.174999982,1.699999958
2021-11-12,"7","Cheyenne",0.950000018,-3.333333333,"Day",2.024999976,1.524999976
2021-11-12,"8","Cheyenne",0.900000006,-0.555555556,"Day",1.825000018,1.350000024
2021-11-12,"9","Cheyenne",1.300000012,5.555555556,"Day",1.849999964,1.350000024
2021-11-13,"0","Cheyenne",4.799999952,9.444444444,"Night",5.325000048,4.549999953
2021-11-13,"0","SheepStation",3,4.111111111,"Night",3.800000057,2.433333337
