"","Site","Date","Color","Temp_C"
"1028","Cheyenne",2021-12-02,"White",7.73124996821086
"1029","Cheyenne",2021-12-03,"Black",6.28194441066848
"1030","Cheyenne",2021-12-03,"White",5.31666667262713
"1031","Cheyenne",2021-12-04,"Black",5.79722221361266
"1032","Cheyenne",2021-12-04,"White",4.56458332886298
"1033","Cheyenne",2021-12-05,"Black",5.45277779207875
"1034","Cheyenne",2021-12-05,"White",4.78958334525426
"1035","Cheyenne",2021-12-06,"Black",0.498611113987863
"1036","Cheyenne",2021-12-06,"White",0.125000000310441
"1037","Cheyenne",2021-12-07,"Black",3.17083334001816
"1038","Cheyenne",2021-12-07,"White",1.96666668572774
"1039","Cheyenne",2021-12-08,"Black",3.2916666649075
"1040","Cheyenne",2021-12-08,"White",2.49583331557612
"1041","Cheyenne",2021-12-09,"Black",3.12916666269302
"1042","Cheyenne",2021-12-09,"White",2.60833332190911
"1043","Cheyenne",2021-12-10,"Black",1.01944444400983
"1044","Cheyenne",2021-12-10,"White",0.862500004470348
"1045","Cheyenne",2021-12-11,"Black",-0.816666665383511
"1046","Cheyenne",2021-12-11,"White",-0.818749998540928
"1047","Cheyenne",2021-12-12,"Black",1.5055555548105
"1048","Cheyenne",2021-12-12,"White",0.229166666977108
"1049","Cheyenne",2021-12-13,"Black",1.45972222979698
"1050","Cheyenne",2021-12-13,"White",0.472916668280959
"1051","Cheyenne",2021-12-14,"Black",1.88472224057962
"1052","Cheyenne",2021-12-14,"White",0.624999999379118
"1053","Cheyenne",2021-12-15,"Black",0.488888891206847
"1054","Cheyenne",2021-12-15,"White",0.0875000017695129
"1055","Cheyenne",2021-12-16,"Black",-0.505555549843444
"1056","Cheyenne",2021-12-16,"White",-0.810416661358128
"1057","Cheyenne",2021-12-17,"Black",-0.770833333954215
"1058","Cheyenne",2021-12-17,"White",-1.19999999878928
"1059","Cheyenne",2021-12-18,"Black",-1.69027777212775
"1060","Cheyenne",2021-12-18,"White",-2.56875000164534
"1061","Cheyenne",2021-12-19,"Black",-0.0347222190143334
"1062","Cheyenne",2021-12-19,"White",-0.664583333767951
"1063","Cheyenne",2021-12-20,"Black",1.25972222816199
"1064","Cheyenne",2021-12-20,"White",0.085416666076829
"1065","Cheyenne",2021-12-21,"Black",2.80972223159754
"1066","Cheyenne",2021-12-21,"White",0.666666665269683
"1067","Cheyenne",2021-12-22,"Black",3.35416666583882
"1068","Cheyenne",2021-12-22,"White",1.67083333665505
"1069","Cheyenne",2021-12-23,"Black",3.85972220698992
"1070","Cheyenne",2021-12-23,"White",2.83958332240582
"1071","Cheyenne",2021-12-24,"Black",2.37777777492172
"1072","Cheyenne",2021-12-24,"White",1.77083332417533
"1073","Cheyenne",2021-12-25,"Black",0.756944449411498
"1074","Cheyenne",2021-12-25,"White",0.297916670019428
"1075","Cheyenne",2021-12-26,"Black",0.55694444063637
"1076","Cheyenne",2021-12-26,"White",0.266666668312003
"1077","Cheyenne",2021-12-27,"Black",-0.341666665445599
"1078","Cheyenne",2021-12-27,"White",-0.187499997050812
"1079","Cheyenne",2021-12-28,"Black",-0.851388892469307
"1080","Cheyenne",2021-12-28,"White",-0.702083333084981
"1081","Cheyenne",2021-12-29,"Black",-1.54305555888762
"1082","Cheyenne",2021-12-29,"White",-1.42083332998057
"1083","Cheyenne",2021-12-30,"Black",-1.82500000949949
"1084","Cheyenne",2021-12-30,"White",-1.88333332786957
"1085","Cheyenne",2021-12-31,"Black",-1.6194444383598
"1086","Cheyenne",2021-12-31,"White",-1.79166667287548
"1087","Cheyenne",2022-01-01,"Black",-2.07083333200879
"1088","Cheyenne",2022-01-01,"White",-2.1583333214124
"1089","Cheyenne",2022-01-02,"Black",-1.98749999039703
"1090","Cheyenne",2022-01-02,"White",-2.01874999453624
"1091","Cheyenne",2022-01-03,"Black",-1.09444444761094
"1092","Cheyenne",2022-01-03,"White",-1.27708332364758
"1093","Cheyenne",2022-01-04,"Black",-0.872222221042547
"1094","Cheyenne",2022-01-04,"White",-1.43958332637946
"1095","Cheyenne",2022-01-05,"Black",-2.59166665375233
"1096","Cheyenne",2022-01-05,"White",-2.90208332240582
"1097","Cheyenne",2022-01-06,"Black",-2.29583332935969
"1098","Cheyenne",2022-01-06,"White",-2.03749998658895
"1099","Cheyenne",2022-01-07,"Black",-0.379166665797432
"1100","Cheyenne",2022-01-07,"White",-0.73333333292976
"1101","Cheyenne",2022-01-08,"Black",-0.0125000003932251
"1102","Cheyenne",2022-01-08,"White",-0.389583333550642
"1103","Cheyenne",2022-01-09,"Black",-1.56527777129991
"1104","Cheyenne",2022-01-09,"White",-2.21458333233992
"1105","Cheyenne",2022-01-10,"Black",-0.87916666145126
"1106","Cheyenne",2022-01-10,"White",-1.81666667200625
"1107","Cheyenne",2022-01-11,"Black",-0.424999998882413
"1108","Cheyenne",2022-01-11,"White",-1.28124999379118
"1109","Cheyenne",2022-01-12,"Black",0.0541666639554832
"1110","Cheyenne",2022-01-12,"White",-0.991666660644114
"1111","Cheyenne",2022-01-13,"Black",1.36944445719322
"1112","Cheyenne",2022-01-13,"White",0.00208333351959785
"1113","Cheyenne",2022-01-14,"Black",0.186111114091343
"1114","Cheyenne",2022-01-14,"White",-0.0916666666356226
"1115","Cheyenne",2022-01-15,"Black",-0.49166666654249
"1116","Cheyenne",2022-01-15,"White",-1.73124999568487
"1117","Cheyenne",2022-01-16,"Black",0.53194444367869
"1118","Cheyenne",2022-01-16,"White",-0.535416666263094
"1119","Cheyenne",2022-01-17,"Black",0.487499999813735
"1120","Cheyenne",2022-01-17,"White",-0.772916667629033
"1121","Cheyenne",2022-01-18,"Black",1.51944444214718
"1122","Cheyenne",2022-01-18,"White",0.143750000900278
"1123","Cheyenne",2022-01-19,"Black",-0.195833334595793
"1124","Cheyenne",2022-01-19,"White",-0.495833333271245
"1125","Cheyenne",2022-01-20,"Black",-0.951388885163599
"1126","Cheyenne",2022-01-20,"White",-1.51874999376014
"1127","Cheyenne",2022-01-21,"Black",-0.198611113967167
"1128","Cheyenne",2022-01-21,"White",-1.06875000242144
"1129","Cheyenne",2022-01-22,"Black",-0.912499995384779
"1130","Cheyenne",2022-01-22,"White",-2.26666667188207
"1131","Cheyenne",2022-01-23,"Black",0.0263888880403505
"1132","Cheyenne",2022-01-23,"White",-1.45208334270865
"1133","Cheyenne",2022-01-24,"Black",0.0374999980752667
"1134","Cheyenne",2022-01-24,"White",-0.910416666728755
"1135","Cheyenne",2022-01-25,"Black",-0.120833331098159
"1136","Cheyenne",2022-01-25,"White",-0.891666663810611
"1137","Cheyenne",2022-01-26,"Black",-1.54166666014741
"1138","Cheyenne",2022-01-26,"White",-1.72083332637946
"1139","Cheyenne",2022-01-27,"Black",-1.431944437325
"1140","Cheyenne",2022-01-27,"White",-1.67083333060145
"1141","Cheyenne",2022-01-28,"Black",-1.68611110839993
"1142","Cheyenne",2022-01-28,"White",-2.12083331868052
"1143","Cheyenne",2022-01-29,"Black",-0.454166671468152
"1144","Cheyenne",2022-01-29,"White",-1.75833332973222
"1145","Cheyenne",2022-01-30,"Black",0.0638888824938072
"1146","Cheyenne",2022-01-30,"White",-2.08125001875063
"1147","Cheyenne",2022-01-31,"Black",0.334722218414148
"1148","Cheyenne",2022-01-31,"White",-0.985416664741933
"1149","Cheyenne",2022-02-01,"Black",-0.622222226423522
"1150","Cheyenne",2022-02-01,"White",-1.92499999251838
"1151","Cheyenne",2022-02-02,"Black",-0.465277781399588
"1152","Cheyenne",2022-02-02,"White",-1.42083332935969
"1153","Cheyenne",2022-02-03,"Black",-1.09722222925888
"1154","Cheyenne",2022-02-03,"White",-2.01874999701977
"1155","Cheyenne",2022-02-04,"Black",-1.27083333333333
"1156","Cheyenne",2022-02-04,"White",-2.17291664828857
"1157","Cheyenne",2022-02-05,"Black",-0.590277770327197
"1158","Cheyenne",2022-02-05,"White",-1.23124998745819
"1159","Cheyenne",2022-02-06,"Black",-0.654166668343047
"1160","Cheyenne",2022-02-06,"White",-1.68541666104769
"1161","Cheyenne",2022-02-07,"Black",-0.620833326338066
"1162","Cheyenne",2022-02-07,"White",-2.20416667545214
"1163","Cheyenne",2022-02-08,"Black",0.727777783758938
"1164","Cheyenne",2022-02-08,"White",-0.22083333445092
"1165","Cheyenne",2022-02-09,"Black",1.08194443086783
"1166","Cheyenne",2022-02-09,"White",-0.364583333333333
"1167","Cheyenne",2022-02-10,"Black",1.28888889484935
"1168","Cheyenne",2022-02-10,"White",0.0479166672254602
"1169","Cheyenne",2022-02-11,"Black",0.436111110055612
"1170","Cheyenne",2022-02-11,"White",0.0312499968955914
"1171","Cheyenne",2022-02-12,"Black",-0.733333328945769
"1172","Cheyenne",2022-02-12,"White",-2.20625001952673
"1173","Cheyenne",2022-02-13,"Black",0.0958333385901319
"1174","Cheyenne",2022-02-13,"White",-1.6229166733101
"1175","Cheyenne",2022-02-14,"Black",1.10277779089908
"1176","Cheyenne",2022-02-14,"White",-0.339583330166837
"1177","Cheyenne",2022-02-15,"Black",2.55277778798093
"1178","Cheyenne",2022-02-15,"White",0.277083330477277
"1179","Cheyenne",2022-02-16,"Black",0.623611111297376
"1180","Cheyenne",2022-02-16,"White",0.054166664990286
"1181","Cheyenne",2022-02-17,"Black",0.0750000067055225
"1182","Cheyenne",2022-02-17,"White",-0.18749999642993
"1183","Cheyenne",2022-02-18,"Black",0.24583333513389
"1184","Cheyenne",2022-02-18,"White",-0.514583331843217
"1185","Cheyenne",2022-02-19,"Black",1.24166666250676
"1186","Cheyenne",2022-02-19,"White",-0.602083327248693
"1187","Cheyenne",2022-02-20,"Black",3.16666668198175
"1188","Cheyenne",2022-02-20,"White",0.745833334513009
"1189","Cheyenne",2022-02-21,"Black",-0.326388884853158
"1190","Cheyenne",2022-02-21,"White",-1.28333331582447
"1191","Cheyenne",2022-02-22,"Black",-5.30277779367235
"1192","Cheyenne",2022-02-22,"White",-7.46875001986821
"1193","Cheyenne",2022-02-23,"Black",-5.57499999470181
"1194","Cheyenne",2022-02-23,"White",-7.36458336313566
"1195","Cheyenne",2022-02-24,"Black",-4.77777777860562
"1196","Cheyenne",2022-02-24,"White",-6.51041667163372
"1197","Cheyenne",2022-02-25,"Black",-4.02638888607423
"1198","Cheyenne",2022-02-25,"White",-5.91666665921609
"1199","Cheyenne",2022-02-26,"Black",-3.59444445123275
"1200","Cheyenne",2022-02-26,"White",-5.87708332886298
"1201","Cheyenne",2022-02-27,"Black",-1.37500001045151
"1202","Cheyenne",2022-02-27,"White",-3.46666669410964
"1203","Cheyenne",2022-02-28,"Black",1.83888888379766
"1204","Cheyenne",2022-02-28,"White",0.129166669522723
"1205","Cheyenne",2022-03-01,"Black",3.57500001125866
"1206","Cheyenne",2022-03-01,"White",2.06249999518817
"1207","Cheyenne",2022-03-02,"Black",4.86805553403166
"1208","Cheyenne",2022-03-02,"White",3.34999999962747
"1209","Cheyenne",2022-03-03,"Black",6.22500001390775
"1210","Cheyenne",2022-03-03,"White",4.11666668796291
"1211","Cheyenne",2022-03-04,"Black",5.8527777923478
"1212","Cheyenne",2022-03-04,"White",3.66875000949949
"1213","Cheyenne",2022-03-05,"Black",2.20555554827054
"1214","Cheyenne",2022-03-05,"White",1.06666665974384
"1215","Cheyenne",2022-03-06,"Black",0.52361111353255
"1216","Cheyenne",2022-03-06,"White",0.1958333371828
"1217","Cheyenne",2022-03-07,"Black",-0.00138887721631262
"1218","Cheyenne",2022-03-07,"White",-0.431249998509884
"1219","Cheyenne",2022-03-08,"Black",-0.641666674676041
"1220","Cheyenne",2022-03-08,"White",-1.57708333603417
"1221","Cheyenne",2022-03-09,"Black",0.0541666648868057
"1222","Cheyenne",2022-03-09,"White",-0.347916661761701
"1223","Cheyenne",2022-03-10,"Black",-0.466666664721237
"1224","Cheyenne",2022-03-10,"White",-1.19999999118348
"1225","Cheyenne",2022-03-11,"Black",-1.06666666424523
"1226","Cheyenne",2022-03-11,"White",-1.99374999478459
"1227","Cheyenne",2022-03-12,"Black",0.0402777743422323
"1228","Cheyenne",2022-03-12,"White",-1.46666667222356
"1229","Cheyenne",2022-03-13,"Black",3.49166668009841
"1230","Cheyenne",2022-03-13,"White",1.18333334351579
"1231","Cheyenne",2022-03-14,"Black",4.63333333676888
"1232","Cheyenne",2022-03-14,"White",1.93333334320535
"1233","Cheyenne",2022-03-15,"Black",6.14027777935068
"1234","Cheyenne",2022-03-15,"White",3.04166665114462
"1235","Cheyenne",2022-03-16,"Black",6.26250000132455
"1236","Cheyenne",2022-03-16,"White",3.71249999478459
"1237","Cheyenne",2022-03-17,"Black",4.31388888756434
"1238","Cheyenne",2022-03-17,"White",1.71250000596046
"1239","Cheyenne",2022-03-18,"Black",4.67246374520271
"1240","Cheyenne",2022-03-18,"White",1.25652173485445
"1241","Cheyenne",2022-03-19,"Black",6.03333331396182
"1242","Cheyenne",2022-03-19,"White",2.79791667110597
"1243","Cheyenne",2022-03-20,"Black",7.45000002119276
"1244","Cheyenne",2022-03-20,"White",4.59999999031425
"1245","Cheyenne",2022-03-21,"Black",4.98611108296447
"1246","Cheyenne",2022-03-21,"White",3.30416667213043
"1247","Cheyenne",2022-03-22,"Black",1.78333332327505
"1248","Cheyenne",2022-03-22,"White",0.400000004873921
"1249","Cheyenne",2022-03-23,"Black",3.59166667113701
"1250","Cheyenne",2022-03-23,"White",1.58124999950329
"1251","Cheyenne",2022-03-24,"Black",6.64583332836628
"1252","Cheyenne",2022-03-24,"White",4.6416666607062
"1253","Cheyenne",2022-03-25,"Black",7.79861109455427
"1254","Cheyenne",2022-03-25,"White",5.30000000198682
"1255","Cheyenne",2022-03-26,"Black",9.27500002582868
"1256","Cheyenne",2022-03-26,"White",7.00833334525426
"1257","Cheyenne",2022-03-27,"Black",10.2361110813088
"1258","Cheyenne",2022-03-27,"White",7.48958333333333
"1259","Cheyenne",2022-03-28,"Black",11.0500000185437
"1260","Cheyenne",2022-03-28,"White",8.59166666865349
"1261","Cheyenne",2022-03-29,"Black",8.17083336578475
"1262","Cheyenne",2022-03-29,"White",6.8854167163372
"1263","Cheyenne",2022-03-30,"Black",3.40416667217182
"1264","Cheyenne",2022-03-30,"White",2.21875000807146
"1265","Cheyenne",2022-03-31,"Black",6.84027777384553
"1266","Cheyenne",2022-03-31,"White",4.37916669559975
"1267","Cheyenne",2022-04-01,"Black",8.59305557939741
"1268","Cheyenne",2022-04-01,"White",6.42708332836628
"1269","Cheyenne",2022-04-02,"Black",8.30416663322184
"1270","Cheyenne",2022-04-02,"White",5.78749996423721
"1271","Cheyenne",2022-04-03,"Black",8.08888888027933
"1272","Cheyenne",2022-04-03,"White",5.86458330849806
"1273","Cheyenne",2022-04-04,"Black",8.02916668189897
"1274","Cheyenne",2022-04-04,"White",5.61458336561918
"1275","Cheyenne",2022-04-05,"Black",7.42916667461395
"1276","Cheyenne",2022-04-05,"White",5.91875001291434
"1277","Cheyenne",2022-04-06,"Black",4.5305555752582
"1278","Cheyenne",2022-04-06,"White",2.90833330402772
"1279","Cheyenne",2022-04-07,"Black",5.18888887597455
"1280","Cheyenne",2022-04-07,"White",3.37708335618178
"1281","Cheyenne",2022-04-08,"Black",7.93055552492539
"1282","Cheyenne",2022-04-08,"White",5.49791668107112
"1283","Cheyenne",2022-04-09,"Black",11.0249999827809
"1284","Cheyenne",2022-04-09,"White",8.73333334922791
"1285","Cheyenne",2022-04-10,"Black",7.78611110316383
"1286","Cheyenne",2022-04-10,"White",5.8062499910593
"1287","Cheyenne",2022-04-11,"Black",6.68611109505097
"1288","Cheyenne",2022-04-11,"White",4.3499999952813
"1289","Cheyenne",2022-04-12,"Black",6.68472222487132
"1290","Cheyenne",2022-04-12,"White",4.96250006059806
"1291","Cheyenne",2022-04-13,"Black",2.1166666691295
"1292","Cheyenne",2022-04-13,"White",0.381249999472251
"1293","Cheyenne",2022-04-14,"Black",3.95972223114222
"1294","Cheyenne",2022-04-14,"White",1.60625000034149
"1295","Cheyenne",2022-04-15,"Black",4.84861110916568
"1296","Cheyenne",2022-04-15,"White",2.35624999490877
"1297","Cheyenne",2022-04-16,"Black",6.01527777148618
"1298","Cheyenne",2022-04-16,"White",3.87708331768711
"1299","Cheyenne",2022-04-17,"Black",7.12916664944755
"1300","Cheyenne",2022-04-17,"White",5.13333332166076
"1301","Cheyenne",2022-04-18,"Black",7.98194443268908
"1302","Cheyenne",2022-04-18,"White",5.55208334947626
"1303","Cheyenne",2022-04-19,"Black",10.9083333147897
"1304","Cheyenne",2022-04-19,"White",8.33958331743876
"1305","Cheyenne",2022-04-20,"Black",12.0986110965411
"1306","Cheyenne",2022-04-20,"White",9.57291665673256
"1307","Cheyenne",2022-04-21,"Black",11.8263888756434
"1308","Cheyenne",2022-04-21,"White",9.32916667064031
"1309","Cheyenne",2022-04-22,"Black",14.5625000066227
"1310","Cheyenne",2022-04-22,"White",11.9166666467985
"1311","Cheyenne",2022-04-23,"Black",9.99166668785943
"1312","Cheyenne",2022-04-23,"White",8.50208334128062
"1313","Cheyenne",2022-04-24,"Black",8.65833334128062
"1314","Cheyenne",2022-04-24,"White",6.86666670441628
"1315","Cheyenne",2022-04-25,"Black",9.46250002417299
"1316","Cheyenne",2022-04-25,"White",6.44791667411725
"1317","Cheyenne",2022-04-26,"Black",11.5701388551129
"1318","Cheyenne",2022-04-26,"White",7.97857140359424
"1319","Cheyenne",2022-04-27,"Black",14.2958332796892
"1320","Cheyenne",2022-04-28,"Black",15.2062500119209
"1321","Cheyenne",2022-04-29,"Black",13.0208332737287
"1322","Cheyenne",2022-04-30,"Black",12.177083392938
"1323","Cheyenne",2022-05-01,"Black",11.1416667004426
"1324","Cheyenne",2022-05-02,"Black",8.29583335916201
"1325","Cheyenne",2022-05-03,"Black",7.48958325386047
"1326","Cheyenne",2022-05-04,"Black",8.17708330353101
"1327","Cheyenne",2022-05-05,"Black",11.8312499970198
"1328","Cheyenne",2022-05-06,"Black",14.9625000158946
"1329","Cheyenne",2022-05-06,"White",15.2083330949148
"1330","Cheyenne",2022-05-07,"Black",16.244444542461
"1331","Cheyenne",2022-05-07,"White",13.3895833293597
"1332","Cheyenne",2022-05-08,"Black",14.0208332803514
"1333","Cheyenne",2022-05-08,"White",11.8312500317891
"1334","Cheyenne",2022-05-09,"Black",13.4361110925674
"1335","Cheyenne",2022-05-09,"White",11.0624999205271
"1336","Cheyenne",2022-05-10,"Black",14.1569444272253
"1337","Cheyenne",2022-05-10,"White",11.03125
"1338","Cheyenne",2022-05-11,"Black",16.6855072629625
"1339","Cheyenne",2022-05-11,"White",13.5395833750566
"1340","Cheyenne",2022-05-12,"Black",15.1611111296548
"1341","Cheyenne",2022-05-12,"White",12.8520834445953
"1342","Cheyenne",2022-05-13,"Black",13.9791666534212
"1343","Cheyenne",2022-05-13,"White",11.2229166726271
"1344","Cheyenne",2022-05-14,"Black",15.0013888809416
"1345","Cheyenne",2022-05-14,"White",12.1708333293597
"1346","Cheyenne",2022-05-15,"Black",17.7027778095669
"1347","Cheyenne",2022-05-15,"White",14.270833392938
"1348","Cheyenne",2022-05-16,"Black",18.3652777406904
"1349","Cheyenne",2022-05-16,"White",15.0666667024295
"1350","Cheyenne",2022-05-17,"Black",18.1694444417953
"1351","Cheyenne",2022-05-17,"White",15.2770833174388
"1352","Cheyenne",2022-05-18,"Black",19.9013888968362
"1353","Cheyenne",2022-05-18,"White",16.3875000476837
"1354","Cheyenne",2022-05-19,"Black",18.0055556694667
"1355","Cheyenne",2022-05-19,"White",15.2708333134651
"1356","Cheyenne",2022-05-20,"Black",10.7611111203829
"1357","Cheyenne",2022-05-20,"White",8.65000004569689
"1358","Cheyenne",2022-05-21,"Black",12.6291666328907
"1359","Cheyenne",2022-05-21,"White",8.72500002880891
"1360","Cheyenne",2022-05-22,"Black",12.7763889564408
"1361","Cheyenne",2022-05-22,"White",9.07291667660077
"1362","Cheyenne",2022-05-23,"Black",11.0555555555556
"1363","Cheyenne",2022-05-23,"White",8.65416663885117
"1364","Cheyenne",2022-05-24,"Black",12.5680556032393
"1365","Cheyenne",2022-05-24,"White",9.3104166785876
"1366","Cheyenne",2022-05-25,"Black",14.7319443954362
"1367","Cheyenne",2022-05-25,"White",10.8729166587194
"1368","Cheyenne",2022-05-26,"Black",18.2152778175142
"1369","Cheyenne",2022-05-26,"White",13.887500077486
"1370","Cheyenne",2022-05-27,"Black",19.0069443384806
"1371","Cheyenne",2022-05-27,"White",15.3229167262713
"1372","Cheyenne",2022-05-28,"Black",17.1361110872693
"1373","Cheyenne",2022-05-28,"White",14.5312499801318
"1374","Cheyenne",2022-05-29,"Black",16.0958333015442
"1375","Cheyenne",2022-05-29,"White",13.7083333532015
"1376","Cheyenne",2022-05-30,"Black",14.2166665792465
"1377","Cheyenne",2022-05-30,"White",11.6937499642372
"1378","Cheyenne",2022-05-31,"Black",13.6888889074326
"1379","Cheyenne",2022-05-31,"White",11.0645833214124
"1380","Cheyenne",2022-06-01,"Black",16.3902776638667
"1381","Cheyenne",2022-06-01,"White",12.7312500476837
"1382","Cheyenne",2022-06-02,"Black",17.8791667620341
"1383","Cheyenne",2022-06-02,"White",13.8604167103767
"1384","Cheyenne",2022-06-03,"Black",17.3736111190584
"1385","Cheyenne",2022-06-03,"White",14.1333333849907
"1386","Cheyenne",2022-06-04,"Black",19.9361111323039
"1387","Cheyenne",2022-06-04,"White",16.2395834128062
"1388","Cheyenne",2022-06-05,"Black",19.7833334207535
"1389","Cheyenne",2022-06-05,"White",16.5312499403954
"1390","Cheyenne",2022-06-06,"Black",20.3638888994853
"1391","Cheyenne",2022-06-06,"White",16.7562500635783
"1392","Cheyenne",2022-06-07,"Black",20.7472221851349
"1393","Cheyenne",2022-06-07,"White",17.4604166547457
"1394","Cheyenne",2022-06-08,"Black",20.6458333068424
"1395","Cheyenne",2022-06-08,"White",16.8687499562899
"1396","Cheyenne",2022-06-09,"Black",23.018055650923
"1397","Cheyenne",2022-06-09,"White",18.889583448569
"1398","Cheyenne",2022-06-10,"Black",23.0569444364972
"1399","Cheyenne",2022-06-10,"White",19.1229166587194
"1400","Cheyenne",2022-06-11,"Black",24.7374999258253
"1401","Cheyenne",2022-06-11,"White",20.7645832300186
"1402","Cheyenne",2022-06-12,"Black",25.7069445186191
"1403","Cheyenne",2022-06-12,"White",21.8270834287008
"1404","Cheyenne",2022-06-13,"Black",25.8388889365726
"1405","Cheyenne",2022-06-13,"White",22.0416666666667
"1406","Cheyenne",2022-06-14,"Black",22.8194443649716
"1407","Cheyenne",2022-06-14,"White",19.8458333015442
"1408","Cheyenne",2022-06-15,"Black",22.904166618983
"1409","Cheyenne",2022-06-15,"White",19.3666667143504
"1410","Cheyenne",2022-06-16,"Black",25.0097222328186
"1411","Cheyenne",2022-06-16,"White",20.8208333452543
"1412","Cheyenne",2022-06-17,"Black",26.6944444179535
"1413","Cheyenne",2022-06-17,"White",23.0041667620341
"1414","Cheyenne",2022-06-18,"Black",25.7749999364217
"1415","Cheyenne",2022-06-18,"White",22.5708331664403
"1416","Cheyenne",2022-06-19,"Black",25.1888888676961
"1417","Cheyenne",2022-06-19,"White",22.085416674614
"1418","Cheyenne",2022-06-20,"Black",25.7083333068424
"1419","Cheyenne",2022-06-20,"White",22.0770833492279
"1420","Cheyenne",2022-06-21,"Black",24.6222221453985
"1421","Cheyenne",2022-06-21,"White",20.9604166150093
"1422","Cheyenne",2022-06-22,"Black",24.9416666295793
"1423","Cheyenne",2022-06-22,"White",21.2395834326744
"1424","Cheyenne",2022-06-23,"Black",26.6347222063277
"1425","Cheyenne",2022-06-23,"White",22.577083269755
"1426","Cheyenne",2022-06-24,"Black",25.5666665765974
"1427","Cheyenne",2022-06-24,"White",22.1416666507721
"1428","Cheyenne",2022-06-25,"Black",24.2083332538605
"1429","Cheyenne",2022-06-25,"White",20.8833333651225
"1430","Cheyenne",2022-06-26,"Black",22.5986110634274
"1431","Cheyenne",2022-06-26,"White",19.852083325386
"1432","Cheyenne",2022-06-27,"Black",25.0027780267927
"1433","Cheyenne",2022-06-27,"White",21.0770833293597
"1434","Cheyenne",2022-06-28,"Black",27.1138888994853
"1435","Cheyenne",2022-06-28,"White",22.481250166893
"1436","Cheyenne",2022-06-29,"Black",25.9583332538605
"1437","Cheyenne",2022-06-29,"White",22.1916666428248
"1438","Cheyenne",2022-06-30,"Black",24.4916667408413
"1439","Cheyenne",2022-06-30,"White",21.3187500238419
"1440","Cheyenne",2022-07-01,"Black",24.8694445292155
"1441","Cheyenne",2022-07-01,"White",20.8708335558573
"1442","Cheyenne",2022-07-02,"Black",25.2611110740238
"1443","Cheyenne",2022-07-02,"White",21.2833333412806
"1444","Cheyenne",2022-07-03,"Black",25.1041666401757
"1445","Cheyenne",2022-07-03,"White",21.3666666547457
"1446","Cheyenne",2022-07-04,"Black",25.797222216924
"1447","Cheyenne",2022-07-04,"White",22.0104167262713
"1448","Cheyenne",2022-07-05,"Black",25.283333407508
"1449","Cheyenne",2022-07-05,"White",21.7541665236155
"1450","Cheyenne",2022-07-06,"Black",23.7750000158946
"1451","Cheyenne",2022-07-06,"White",20.8999999364217
"1452","Cheyenne",2022-07-07,"Black",23.2750000158946
"1453","Cheyenne",2022-07-07,"White",20.104166607062
"1454","Cheyenne",2022-07-08,"Black",23.3305554787318
"1455","Cheyenne",2022-07-08,"White",20.2562500635783
"1456","Cheyenne",2022-07-09,"Black",27.0500000317891
"1457","Cheyenne",2022-07-09,"White",22.9999998807907
"1458","Cheyenne",2022-07-10,"Black",26.0749999947018
"1459","Cheyenne",2022-07-10,"White",22.75
"1460","Cheyenne",2022-07-11,"Black",26.1763890054491
"1461","Cheyenne",2022-07-11,"White",22.485416730245
"1462","Cheyenne",2022-07-12,"Black",26.622222132153
"1463","Cheyenne",2022-07-12,"White",22.7395833333333
"1464","Cheyenne",2022-07-13,"Black",27.6763887670305
"1465","Cheyenne",2022-07-13,"White",23.7333333492279
"1466","Cheyenne",2022-07-14,"Black",27.2347221374512
"1467","Cheyenne",2022-07-14,"White",23.8854166666667
"1468","Cheyenne",2022-07-15,"Black",27.4597221745385
"1469","Cheyenne",2022-07-15,"White",24.010416785876
"1470","Cheyenne",2022-07-16,"Black",27.0819443066915
"1471","Cheyenne",2022-07-16,"White",23.9500000079473
"1472","Cheyenne",2022-07-17,"Black",28.4611110952165
"1473","Cheyenne",2022-07-17,"White",24.6666666269302
"1474","Cheyenne",2022-07-18,"Black",28.9722222752041
"1475","Cheyenne",2022-07-18,"White",25.4729166428248
"1476","Cheyenne",2022-07-19,"Black",28.9319443437788
"1477","Cheyenne",2022-07-19,"White",25.4333332777023
"1478","Cheyenne",2022-07-20,"Black",28.8958333598243
"1479","Cheyenne",2022-07-20,"White",24.8312499920527
"1480","Cheyenne",2022-07-21,"Black",30.2583334710863
"1481","Cheyenne",2022-07-21,"White",25.6666665871938
"1482","Cheyenne",2022-07-22,"Black",30.8499999311235
"1483","Cheyenne",2022-07-22,"White",26.1145832538605
"1484","Cheyenne",2022-07-23,"Black",28.3152777618832
"1485","Cheyenne",2022-07-23,"White",24.8062500158946
"1486","Cheyenne",2022-07-24,"Black",23.0944444073571
"1487","Cheyenne",2022-07-24,"White",20.231249978145
"1488","Cheyenne",2022-07-25,"Black",25.8027778201633
"1489","Cheyenne",2022-07-25,"White",22.3749999403954
"1490","Cheyenne",2022-07-26,"Black",27.0986111429003
"1491","Cheyenne",2022-07-26,"White",23.6645832061768
"1492","Cheyenne",2022-07-27,"Black",26.938888947169
"1493","Cheyenne",2022-07-27,"White",23.6958332856496
"1494","Cheyenne",2022-07-28,"Black",24.4152778784434
"1495","Cheyenne",2022-07-28,"White",21.9999999602636
"1496","Cheyenne",2022-07-29,"Black",25.2541666825612
"1497","Cheyenne",2022-07-29,"White",22.4104166825612
