"site_code","bioclim_1","bioclim_2","bioclim_3","bioclim_4","bioclim_5","bioclim_6","bioclim_7","bioclim_8","bioclim_9","bioclim_10","bioclim_11","bioclim_12","bioclim_13","bioclim_14","bioclim_15","bioclim_16","bioclim_17","bioclim_18","bioclim_19","NewSiteCode","PopNum","Latitude","Longitude","ibs_id","genotype","SNPmatrix_column"
"Lee1",16.7103639076855,16.1849185265374,41.3390448579201,855.18549812276,37.759311827957,-1.39233906810036,39.1516508960573,8.67977241688296,20.3116975507766,27.592610692951,6.62050091150661,133.366666666667,26.4066666666667,3.003,54.8878127218429,61.401,17.5436666666667,20.278,58.707,"Lee1",175,36.82340833,-116.0163889,51,61,54
"Lee2",16.4853095534942,13.3188560154287,38.4156355301171,813.865542001339,35.1497741935484,0.479370250896058,34.6704039426523,8.66871867992655,19.565932078853,26.8978,7.00312483285367,200.14,42.0686666666667,0.454,66.4582277338564,97.962,13.1433333333333,30.6323333333333,95.73,"Lee2",176,35.3984,-115.7845,52,62,55
"Lee3",14.8987405354127,15.3219418513222,41.4282720051165,816.36118918352,34.9247634408602,-2.05950143369176,36.984264874552,7.08395718346664,18.154424432497,25.3839943847073,5.3820838859756,220.003,44.491,3.113,62.0675626602109,105.462,22.0373333333333,31.9043333333333,101.544333333333,"Lee3",177,36.5247,-115.8987,53,63,56
"Lee4",15.2335178516988,12.627364306019,38.0395578723836,790.266613089371,33.4065268817204,0.2111770609319,33.1953498207885,7.5562289934142,18.09015,25.377345041816,6.07744936378457,226.441,47.133,0.875333333333333,64.6939564776678,106.615,16.412,41.7953333333333,105.222666666667,"Lee4",178,35.4564,-115.52,54,64,57
"Lee5",14.8516478496463,12.1538413914491,37.6770565099143,774.285246736498,32.5461290322581,0.288191397849462,32.2579376344086,7.30380704972015,17.5533739545998,24.7991748506571,5.91775591471417,226.839,46.3146666666667,2.37933333333333,62.8070960219388,108.137333333333,18.2426666666667,37.2633333333333,104.602,"Lee5",179,35.3153,-115.5544,55,182,58
"Leger1",11.071168200043,15.8628243689343,43.0708059145503,767.368483384362,32.5155913978495,-4.3140523297491,36.8296437275986,2.191114078547,20.7238278375149,20.8988037634409,2.191114078547,308.124666666667,54.288,5.64266666666667,68.7560982810711,157.059666666667,19.4206666666667,24.4016666666667,157.059666666667,"Leger1",180,39.49,-119.84,57,65,60
"LincolnNF1",9.28621882603245,13.9991508900248,45.4225376568456,645.053153054824,25.1372,-5.68263440860215,30.8198344086022,16.3096287933094,8.82650794504182,17.2370862007168,1.34582948573076,602.062666666667,119.300333333333,17.6753333333333,69.9436120613991,315.620666666667,65.681,279.497666666667,99.9046666666667,"LincolnNF1",252,32.827545,-105.66178,116,183,119
"Mancillas01",13.7169322788107,15.1194981994986,44.3793618057273,730.361441831128,30.8492222222222,-3.2195376344086,34.0687598566308,21.6754831541219,13.4956228793309,22.6807850059737,4.6772888523992,396.022,84.3576666666667,9.98233333333333,72.069605284802,211.449333333333,37.3026666666667,185.126333333333,65.6336666666667,"Mancillas01",78,32.368,-106.56,103,150,106
"Maron1",7.74983941243504,14.0874237110164,37.5200241083071,846.363163835385,30.1107419354839,-7.43567240143369,37.5464143369176,11.5412759856631,17.9619570489845,18.3972181600956,-2.34728088072579,395.925666666667,55.1463333333333,22.5426666666667,28.1633680461611,136.302666666667,72.667,101.054333333333,92.4136666666667,"Maron1",181,46.68,-114.03,58,66,61
"Maron2",6.13247892878478,14.9060158360112,39.7105815981074,821.212048086894,28.2909462365591,-9.24568817204301,37.5366344086022,9.5934752688172,16.1459952807646,16.4290249103943,-3.69670961341526,404.582333333333,57.1016666666667,19.0183333333333,34.4935762259269,146.917,67.311,95.6066666666667,91.3173333333333,"Maron2",182,46.64,-113.23,59,67,62
"Marysville1",6.20810309360489,11.7690027153922,32.7245649385201,889.097335976328,26.6255591397849,-9.33825806451613,35.9638172043011,14.8552650537634,12.2653088410992,17.130655734767,-4.71856432808941,469.568,60.702,25.6506666666667,25.4986474636202,146.376666666667,93.2173333333333,123.111,114.743333333333,"Marysville1",259,49.630897,-115.96087,121,184,124
"MesaVerde_CO",10.2308494155396,14.8747926381311,39.0099413209604,870.950358374687,31.0538494623656,-7.0769247311828,38.1307741935484,16.4925201911589,14.0979980286738,21.2536486260454,-0.339488239872639,383.830333333333,43.3613333333333,9.85933333333333,28.3156325804659,120.930333333333,60.8773333333333,89.0296666666667,108.816,"MesaVerde_CO",23,37.15607,-108.4634,92,185,95
"PagosaSpgs_CO",7.09962950625622,17.0419495841941,43.3547597963936,821.893591988796,28.1011505376344,-11.2069892473118,39.3081397849462,13.2107383512545,10.6695472520908,17.3698005376344,-2.97470174797394,623.538666666667,71.0553333333333,19.0436666666667,27.2314074291322,191.913666666667,93.667,147.570333333333,177.951333333333,"PagosaSpgs_CO",22,37.28137,-107.06855,90,186,93
"Porensky30",7.55439203516841,14.1994305961651,39.2323070686221,817.809255534157,27.558376344086,-8.63483189964158,36.1932082437276,10.750545041816,-2.02532702061668,18.1584078853047,-2.02532702061668,525.040666666667,83.972,15.5503333333333,49.9812690605194,209.525666666667,51.2113333333333,166.625666666667,51.2113333333333,"Porensky30",186,40.63,-105.27,60,71,63
"Pyke21",9.73925446678702,11.9610540388056,33.2808966036576,902.858771866101,30.584623655914,-5.3550752688172,35.9396989247312,-0.603942712066906,20.5371149342891,20.8156075268817,-1.21726014957831,279.617333333333,49.5026666666667,6.08533333333333,52.8199113487092,120.802333333333,23.0293333333333,34.6553333333333,112.329,"Pyke21",187,47.61803776,-119.6830115,61,74,64
"Pyke3",10.2787130256796,14.3570441352384,41.9425077778472,712.443623860371,30.9865483870968,-3.24374659498208,34.2302949820789,2.72867186379928,19.4397614097969,19.4397614097969,2.11404063318443,345.947,43.7813333333333,7.92033333333333,45.2452953610031,125.385333333333,26.8246666666667,26.8246666666667,114.997333333333,"Pyke3",188,44.60456358,-120.1924183,62,72,65
"Pyke8",11.395040333763,12.8621671860562,36.2986165408314,851.289153761027,32.1848924731183,-3.24942544802867,35.434317921147,1.60187317801673,21.5065641577061,21.9529734169654,1.13552704592404,223.307333333333,33.0826666666667,3.61833333333333,48.618313392153,91.563,16.3606666666667,24.5426666666667,85.2096666666667,"Pyke8",189,46.74830998,-119.361636,63,73,66
"Pyle 021-1",4.99407319486378,12.481119517571,35.7699039803669,821.709870628302,24.4346989247312,-10.4580967741935,34.8927956989247,8.87807694145759,-4.91612836749828,15.2158607526882,-4.91612836749828,542.102666666667,96.1653333333333,25.2446666666667,44.3165649026414,216.272666666667,83.251,179.674,83.251,"Pyle 021-1",62,49.582467,-114.2063567,102,187,105
"Pyle 022-1",3.68227041142127,11.6471077368446,34.7789727220625,794.996347083155,22.6770860215054,-10.8118494623656,33.488935483871,7.27441027479092,-5.86904493734955,13.6028074671446,-5.86904493734955,745.549333333333,108.598,46.1783333333333,30.6462314874579,263.022666666667,143.588666666667,206.783,143.588666666667,"Pyle 022-1",61,49.45603169,-114.409728,101,188,104
"Pyle1",10.6857667596565,15.0203182497013,39.2693427566964,831.375659505701,33.2997634408602,-4.94971362007168,38.2494770609319,9.29964289127838,21.2656096774194,21.3757281959379,1.1294839442414,270.736666666667,39.0396666666667,3.50933333333333,48.8863765696408,96.4203333333333,17.0683333333333,31.443,85.2626666666667,"Pyle1",190,42.35,-118.65,64,75,67
"Pyle10",8.46633219406042,15.609706503699,42.1869022706986,758.199735376201,30.5377849462366,-6.46352508960574,37.0013100358423,7.07897108721625,18.1997710872162,18.1997710872162,-0.196960172384366,270.584,36.9556666666667,5.49433333333333,46.3498604784592,95.1273333333333,20.085,20.085,86.248,"Pyle10",192,43.19,-120,66,77,69
"Pyle12",8.44338060878195,15.9543949898035,43.2939726172954,741.088333172427,30.5312580645161,-6.32004946236559,36.8513075268817,0.542277419354839,17.9116402628435,17.9118828554361,-0.0167987118256028,310.616666666667,46.202,6.54133333333333,48.4802177593354,117.491333333333,23.518,33.4186666666667,115.331333333333,"Pyle12",193,43.24,-120.4,106,189,109
"Pyle15",6.21019782058695,14.0648515320521,39.2622170739459,766.90152173596,27.5606666666667,-8.26219964157706,35.8228663082437,-1.95079193548387,16.0607945639188,16.0607945639188,-2.57264617284932,486.004666666667,77.56,7.70566666666667,54.485157124786,195.355333333333,28.982,28.982,194.551333333333,"Pyle15",194,43.8,-119,107,79,110
"Pyle17",6.53535929707317,12.6805129422168,37.9341606782788,738.901728068409,26.6391182795699,-6.78856989247312,33.427688172043,-1.19086589008363,16.1913531660693,16.1913531660693,-1.77126275197015,603.484666666667,93.45,11.2913333333333,52.253152319678,240.871333333333,39.7286666666667,39.7286666666667,233.822,"Pyle17",195,44.36,-118.93,67,81,70
"Pyle19",10.9664288792736,15.3068093359906,42.5618741778353,736.04042335249,32.7259462365591,-3.23771756272401,35.9636637992832,3.0581440860215,20.3595660692951,20.3595660692951,2.5189701168553,334.597,45.3366666666667,8.272,45.5813229196732,118.556333333333,26.552,26.552,110.678333333333,"Pyle19",196,44.57,-119.65,68,82,71
"Pyle9",7.90528903308202,15.2337187268629,40.8507577156705,779.469516085937,30.1282903225806,-7.16286308243728,37.2911534050179,-0.47495017921147,17.877847311828,17.877847311828,-1.09347086886664,295.233,40.4123333333333,5.02533333333333,47.4326432517541,105.391,21.2216666666667,21.2216666666667,99.9543333333333,"Pyle9",191,43.42,-119.62,65,76,68
"Reed1",12.6422122168003,15.1600070796623,36.1413430287982,985.782532400443,35.2579784946237,-6.6884623655914,41.9464408602151,19.3618457586619,22.3414382915173,24.9844006571087,0.471919297308591,275.549,33.488,11.506,22.5713025960583,89.076,55.45,57.5943333333333,64.0176666666667,"Reed1",197,38.52,-109.47,69,83,72
"Reed3",12.7916590356863,15.0153975931517,35.0652794928836,1020.65522551139,35.7619569892473,-7.05931182795699,42.8212688172043,19.6922126642772,0.954478315412186,25.5234437873357,0.142859559710672,216.14,30.4286666666667,9.888,27.2302526291169,73.814,44.4203333333333,47.978,46.1136666666667,"Reed3",198,38.75,-109.79,70,84,73
"RockyPrairie1",10.8675869704581,10.3849552161131,42.7166674744137,526.284613792613,25.468752688172,1.15750410509031,24.3112485830817,5.29384569892473,17.4561586618877,17.5367975507766,4.84010122711302,1384.90166666667,219.536666666667,16.89,62.6319520932101,636.469666666667,89.4013333333333,100.783666666667,555.627333333333,"RockyPrairie1",45,46.91135,-122.85905,100,190,103
"Schupp1",9.41499522614045,14.6803164164621,36.8443638869412,914.595985739557,31.8300322580645,-8.0140982078853,39.8441304659498,4.01656053419143,21.1749457586619,21.1749457586619,-1.44600655063533,418.802,48.7633333333333,11.971,37.4093475469053,140.136666666667,47.0223333333333,47.0223333333333,135.051333333333,"Schupp1",200,39.85,-112.15,71,13,74
"Schupp2",9.44881276197539,15.0678252723485,37.4476045845686,909.602823733939,32.1823010752688,-8.05478602150538,40.2370870967742,8.2402802270012,21.1867253882915,21.1867253882915,-1.27756275138161,414.586,47.9203333333333,17.0813333333333,30.5479290693384,135.820333333333,59.621,59.621,126.429,"Schupp2",201,40.2,-112.46,72,12,75
"Schupp3",10.6868287514125,16.4138191062527,39.9873737573341,902.44521239894,33.2880215053763,-7.75948315412186,41.0475046594982,5.48510275953293,22.2404470131422,22.2404470131422,-0.101342461494547,249.006666666667,29.6113333333333,11.5376666666667,22.125302503848,73.6936666666667,48.139,48.139,64.2776666666667,"Schupp3",202,38.6,-113.79,73,86,76
"Schupp4",9.12548968739517,14.6074994685453,37.7764138360293,880.136544882683,30.3743010752688,-8.29400537634409,38.6683064516129,7.75922520908005,20.4966348864994,20.4966348864994,-1.21737697323893,321.530666666667,36.5133333333333,15.5356666666667,20.8453871964327,94.1266666666667,64.4666666666667,64.4666666666667,80.8746666666667,"Schupp4",203,38.52,-113.55,74,87,77
"Schupp5",11.399376240061,16.9273527994067,39.386655036041,956.552979956229,35.3447419354839,-7.63263906810036,42.9773810035842,10.7272965352449,23.5883772401434,23.5883772401434,-0.144474908334363,242.624666666667,28.6896666666667,10.0886666666667,26.833496143952,79.352,37.4976666666667,37.4976666666667,62.5703333333333,"Schupp5",204,39.11,-112.74,75,88,78
"Shriver2",6.83913233979848,11.4491568407872,34.0542524237505,814.028304727807,27.1331075268817,-6.48723655913978,33.6203440860215,10.4035636798088,16.7527712066906,17.1375730585424,-2.77197129791479,749.448666666667,100.475666666667,29.1223333333333,30.3626073075053,242.169,111.375,163.78,200.861333333333,"Shriver2",205,48,-114.04,76,102,79
"SuciaIsland1",10.8567233908487,7.72272206802385,38.3716222487623,473.172696476488,22.5435483870968,2.41741971326165,20.1261286738351,5.8335958781362,16.760729390681,16.760729390681,5.32093275096963,821.312666666667,125.228666666667,21.841,52.086170644287,352.505,80.334,80.334,298.675,"SuciaIsland1",42,48.750956,-122.89384,127,191,130
"SumnerRd1",8.9495284254698,11.9145660890113,36.4279399306831,752.841777568729,28.9343333333333,-3.77288566308244,32.7072189964158,0.718569534050179,18.3928364994026,18.3928364994026,0.165101754447917,727.635666666667,96.7406666666667,15.0436666666667,47.3404685502286,281.355333333333,57.0506666666667,57.0506666666667,261.337666666667,"SumnerRd1",272,46.698,-116.812,123,192,126
"Symstad1",7.51634462089712,14.8328698694464,35.960290930542,967.509967678481,30.1037956989247,-11.1441182795699,41.2479139784946,11.6763601553166,-2.67302072879331,19.8337161290323,-4.15314887602922,474.209333333333,77.174,16.375,52.3644792120325,204.734333333333,52.7706666666667,165.436,55.5,"Symstad1",206,44.59,-104.71,77,89,80
"Symstad2",7.06513836810154,12.6037467275515,34.9528627201062,876.050290892041,26.7058709677419,-9.35339784946236,36.0592688172043,15.3807219235364,-1.65991493428913,18.3897846475508,-3.1549097892426,631.572,123.205333333333,11.452,69.4722698602459,312.085333333333,41.6406666666667,251.510666666667,42.231,"Symstad2",207,43.87,-103.46,78,90,81
"Symstad3",7.9051708884725,13.6289442489745,36.2200022905084,899.790775794722,28.4011935483871,-9.22703225806452,37.6282258064516,16.4694352449223,-1.26788596176822,19.4497972520908,-2.72182731827251,560.03,105.460333333333,9.713,68.4596450597469,273.269666666667,36.5503333333333,226.875666666667,39.3116666666667,"Symstad3",208,43.62,-103.47,79,91,82
"Urza1",11.1274936101842,15.5730349899359,39.8387962172565,846.699141564161,33.4642795698925,-5.62584480286738,39.0901243727599,1.29609212293495,21.6488666666667,21.9756777777778,1.29609212293495,212.16,33.0413333333333,4.35466666666667,49.7800376686022,87.3993333333333,16.674,25.3146666666667,87.3993333333333,"Urza1",212,40.35,-119.34,80,31,83
"Urza2",10.4460817544185,14.3534027128909,38.0923138342644,841.257458980984,32.2030107526882,-5.47756379928315,37.6805745519713,0.798995715403947,21.0821290322581,21.2286308841099,0.798995715403947,277.211333333333,39.2063333333333,6.06333333333333,46.6658118056663,102.596333333333,21.4573333333333,34.1873333333333,102.596333333333,"Urza2",213,40.84,-119.56,81,93,84
"Urza3",9.23057677835749,15.1356992844783,41.4242920367636,767.692993677555,30.9190537634409,-5.61916702508961,36.5382207885305,1.1871623655914,19.0594812425329,19.0595016129032,0.492027782486125,408.963666666667,62.4136666666667,4.38933333333333,57.5968753258716,161.387333333333,18.3463333333333,28.9843333333333,156.695333333333,"Urza3",214,41.6,-120.2,108,193,111
"Wilcox1",5.58282291313541,14.1786590827698,38.2075539730279,847.333562118892,26.5249892473118,-10.5845810035842,37.1095702508961,13.7394152927121,-4.40962387911907,16.5007145758662,-4.40962387911907,356.289666666667,53.094,11.1953333333333,46.3011770756223,140.937666666667,37.788,121.730333333333,37.788,"Wilcox1",215,41.32,-105.54,109,194,112
"Wilcox2",5.58120122490598,14.8809911115231,39.1215861350048,853.707352425024,27.0398387096774,-10.9979623655914,38.0378010752688,13.8168557945042,-4.53184743012518,16.5527572281959,-4.53184743012518,312.452333333333,48.1986666666667,9.97366666666667,47.4569326308519,126.188666666667,32.8973333333333,108.255,32.8973333333333,"Wilcox2",216,41.31,-105.66,82,95,85
