"","site","site_old","year","Treatment","Transect","Distance","Emerged","Reproduced","neighbors","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","annual","unknown","perennial","shrub","Type","plantID","albedo","x","y","genotype","block","plot","note_standard_harvest","note_standard_phen","Transect_Site_Year","total_precip","MAT","seasonality","prcp.Spr","prcp.Sum","prcp.Win","prcp.Fall","tmean.Spr","tmean.Sum","tmean.Win","tmean.Fall","swe_mean.Spr","swe_mean.Sum","swe_mean.Win","swe_mean.Fall","prcp_center30d_mean","tmin_center30d_mean","tmax_center30d_mean","tavg_center30d_mean","tmin_center30d_min","tmax_center30d_max","pH","EC","OMpercent","Protein_g.kg","X..Sand","X..Clay","X..Silt","site_year","site_numeric","site_year_numeric","year_numeric","neighbors.s","perennial.s","shrub.s","annual.s","Dataset","r_train","e_train","plot_index","idx","idx_site","Obs_Fitness","Obs_Fitness_log","Predicted_Fitness_PostPred_fixed","Predicted_Fitness_log_PostPred_fixed"
"10014","CH_white","CH","2022",NA,"2 3",NA,"Y","Y",10,33,0.22,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_651","white",1,6,"19",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,0.437688289106234,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",1,1,3,7,6,33,3.49650756146648,10.68675,-Inf
"10015","CH_white","CH","2022",NA,"2 3",NA,"Y","N",8,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_609","white",9,1,"93",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,0.219947435273213,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,7,6,0,-Inf,10.5975,-Inf
"10016","CH_white","CH","2023",NA,"2 3",NA,"Y","N",20,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_534","white",6,7,"34",2,3,NA,NA,"2 3 - CH_white - 2023",1130.76,5.5282355890411,1,517.94,441.1,116.82,54.9,9.6339391868132,16.8726815555556,-4.1939492688172,0.13860951648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-4.12279335483871,10.7451098709677,3.31115825806452,-16.457874,25.392126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2023",9,13,2,1.52639255827134,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,8,6,0,-Inf,6.5575,-Inf
"10017","CH_white","CH","2022",NA,"2 3",NA,"N","N",5,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_681","white",1,9,"38",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,-0.106663845476317,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,0,3,7,6,0,-Inf,12.9055,-Inf
"10018","CH_white","CH","2022",NA,"2 3",NA,"Y","Y",10,71,0.25,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_695","white",5,10,"96",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,0.437688289106234,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",1,1,3,7,6,71,4.26267987704132,8.58525,-Inf
"10019","CH_white","CH","2023",NA,"2 3",NA,"Y","N",17,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_539","white",3,8,"31",2,3,NA,NA,"2 3 - CH_white - 2023",1130.76,5.5282355890411,1,517.94,441.1,116.82,54.9,9.6339391868132,16.8726815555556,-4.1939492688172,0.13860951648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-4.12279335483871,10.7451098709677,3.31115825806452,-16.457874,25.392126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2023",9,13,2,1.19978127752181,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,8,6,0,-Inf,6.33925,-Inf
"10020","CH_white","CH","2023",NA,"2 3",NA,"Y","Y",22,384,1.84,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_501","white",5,3,"51",2,3,NA,NA,"2 3 - CH_white - 2023",1130.76,5.5282355890411,1,517.94,441.1,116.82,54.9,9.6339391868132,16.8726815555556,-4.1939492688172,0.13860951648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-4.12279335483871,10.7451098709677,3.31115825806452,-16.457874,25.392126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2023",9,13,2,1.74413341210436,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",1,1,3,8,6,384,5.95064255258773,6.1085,-Inf
"10021","CH_white","CH","2023",NA,"2 3",NA,"Y","N",19,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_540","white",4,8,"39",2,3,NA,NA,"2 3 - CH_white - 2023",1130.76,5.5282355890411,1,517.94,441.1,116.82,54.9,9.6339391868132,16.8726815555556,-4.1939492688172,0.13860951648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-4.12279335483871,10.7451098709677,3.31115825806452,-16.457874,25.392126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2023",9,13,2,1.41752213135483,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,8,6,0,-Inf,7.76325,-Inf
"10022","CH_white","CH","2022",NA,"2 3",NA,"N","N",12,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_669","white",9,7,"33",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,0.655429142939254,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,0,3,7,6,0,-Inf,8.4285,-Inf
"10023","CH_white","CH","2022",NA,"2 3",NA,"Y","N",9,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_679","white",9,8,"72",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,0.328817862189724,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,7,6,0,-Inf,12.06275,-Inf
"10024","CH_white","CH","2022",NA,"2 3",NA,"Y","Y",7,46,0.15,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_660","white",10,6,"74",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,0.111077008356703,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",1,1,3,7,6,46,3.8286413964891,10.15025,-Inf
"10025","CH_white","CH","2022",NA,"2 3",NA,"Y","Y",5,15,0.056,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_689","white",9,9,"97",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,-0.106663845476317,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",1,1,3,7,6,15,2.70805020110221,10.15875,-Inf
"10026","CH_white","CH","2022",NA,"2 3",NA,"Y","Y",7,62,0.19,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_602","white",2,1,"34",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,0.111077008356703,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",1,1,3,7,6,62,4.12713438504509,11.78725,-Inf
"10027","CH_white","CH","2022",NA,"2 3",NA,"Y","Y",20,62,0.183,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_616","white",6,2,"104",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,1.52639255827134,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",1,1,3,7,6,62,4.12713438504509,4.35125,-Inf
"10028","CH_white","CH","2022",NA,"2 3",NA,"Y","N",17,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_673","white",3,8,"44",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,1.19978127752181,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,7,6,0,-Inf,6.27425,-Inf
"10029","CH_white","CH","2023",NA,"2 3",NA,"Y","N",16,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_514","white",2,5,"29",2,3,NA,NA,"2 3 - CH_white - 2023",1130.76,5.5282355890411,1,517.94,441.1,116.82,54.9,9.6339391868132,16.8726815555556,-4.1939492688172,0.13860951648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-4.12279335483871,10.7451098709677,3.31115825806452,-16.457874,25.392126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2023",9,13,2,1.0909108506053,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,8,6,0,-Inf,8.10975,-Inf
"10030","CH_white","CH","2022",NA,"2 3",NA,"Y","N",24,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_646","white",6,5,"62",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,1.96187426593738,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,7,6,0,-Inf,3.43175,-Inf
"10031","CH_white","CH","2022",NA,"2 3",NA,"Y","Y",11,2,0.038,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_662","white",2,7,"76",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,0.546558716022744,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",1,1,3,7,6,2,0.693147180559945,7.311,-Inf
"10032","CH_white","CH","2022",NA,"2 3",NA,"Y","N",15,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_652","white",2,6,"66",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,0.982040423688785,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,7,6,0,-Inf,5.5785,-Inf
"10033","CH_white","CH","2022",NA,"2 3",NA,"Y","N",11,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_672","white",2,8,"12",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,0.546558716022744,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,7,6,0,-Inf,10.80875,-Inf
"10034","CH_white","CH","2023",NA,"2 3",NA,"Y","N",5,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_554","white",2,10,"74",2,3,NA,NA,"2 3 - CH_white - 2023",1130.76,5.5282355890411,1,517.94,441.1,116.82,54.9,9.6339391868132,16.8726815555556,-4.1939492688172,0.13860951648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-4.12279335483871,10.7451098709677,3.31115825806452,-16.457874,25.392126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2023",9,13,2,-0.106663845476317,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,8,6,0,-Inf,18.8425,-Inf
"10035","CH_white","CH","2023",NA,"2 3",NA,"Y","Y",8,909,5.05,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_555","white",3,10,"9",2,3,NA,NA,"2 3 - CH_white - 2023",1130.76,5.5282355890411,1,517.94,441.1,116.82,54.9,9.6339391868132,16.8726815555556,-4.1939492688172,0.13860951648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-4.12279335483871,10.7451098709677,3.31115825806452,-16.457874,25.392126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2023",9,13,2,0.219947435273213,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",1,1,3,8,6,909,6.81234509417748,18.99625,-Inf
"10036","CH_white","CH","2022",NA,"2 3",NA,"Y","N",8,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_693","white",3,10,"14",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,0.219947435273213,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,7,6,0,-Inf,11.715,-Inf
"10037","CH_white","CH","2023",NA,"2 3",NA,"Y","Y",15,114,1.975,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_496","white",8,2,"59",2,3,NA,NA,"2 3 - CH_white - 2023",1130.76,5.5282355890411,1,517.94,441.1,116.82,54.9,9.6339391868132,16.8726815555556,-4.1939492688172,0.13860951648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-4.12279335483871,10.7451098709677,3.31115825806452,-16.457874,25.392126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2023",9,13,2,0.982040423688785,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",1,1,3,8,6,114,4.7361984483945,9.76325,-Inf
"10038","CH_white","CH","2023",NA,"2 3",NA,"Y","N",16,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_486","white",6,1,"33",2,3,NA,NA,"2 3 - CH_white - 2023",1130.76,5.5282355890411,1,517.94,441.1,116.82,54.9,9.6339391868132,16.8726815555556,-4.1939492688172,0.13860951648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-4.12279335483871,10.7451098709677,3.31115825806452,-16.457874,25.392126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2023",9,13,2,1.0909108506053,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,8,6,0,-Inf,8.967,-Inf
"10039","CH_white","CH","2023",NA,"2 3",NA,"Y","N",20,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_524","white",4,6,"82",2,3,NA,NA,"2 3 - CH_white - 2023",1130.76,5.5282355890411,1,517.94,441.1,116.82,54.9,9.6339391868132,16.8726815555556,-4.1939492688172,0.13860951648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-4.12279335483871,10.7451098709677,3.31115825806452,-16.457874,25.392126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2023",9,13,2,1.52639255827134,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,8,6,0,-Inf,6.0685,-Inf
"10040","CH_white","CH","2022",NA,"2 3",NA,"Y","Y",19,119,0.43,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_674","white",4,8,"5",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,1.41752213135483,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",1,1,3,7,6,119,4.77912349311153,5.74025,-Inf
"10041","CH_white","CH","2023",NA,"2 3",NA,"N","N",8,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_489","white",1,2,"76",2,3,NA,NA,"2 3 - CH_white - 2023",1130.76,5.5282355890411,1,517.94,441.1,116.82,54.9,9.6339391868132,16.8726815555556,-4.1939492688172,0.13860951648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-4.12279335483871,10.7451098709677,3.31115825806452,-16.457874,25.392126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2023",9,13,2,0.219947435273213,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,0,3,8,6,0,-Inf,16.158,-Inf
"10042","CH_white","CH","2022",NA,"2 3",NA,"Y","N",16,0,0.003,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_663","white",3,7,"7",2,3,"physical_damage",NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,1.0909108506053,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,7,6,0,-Inf,7.79325,-Inf
"10043","CH_white","CH","2023",NA,"2 3",NA,"Y","N",11,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_538","white",2,8,"36",2,3,NA,NA,"2 3 - CH_white - 2023",1130.76,5.5282355890411,1,517.94,441.1,116.82,54.9,9.6339391868132,16.8726815555556,-4.1939492688172,0.13860951648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-4.12279335483871,10.7451098709677,3.31115825806452,-16.457874,25.392126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2023",9,13,2,0.546558716022744,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,8,6,0,-Inf,10.489,-Inf
"10044","CH_white","CH","2022",NA,"2 3",NA,"Y","Y",15,190,1.01,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_618","white",8,2,"47",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,0.982040423688785,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",1,1,3,7,6,190,5.24702407216049,8.2575,-Inf
"10045","CH_white","CH","2022",NA,"2 3",NA,"Y","Y",20,38,0.225,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_614","white",4,2,"89",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,1.52639255827134,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",1,1,3,7,6,38,3.63758615972639,5.44975,-Inf
"10046","CH_white","CH","2022",NA,"2 3",NA,"Y","Y",7,59,0.183,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_670","white",10,7,"77",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,0.111077008356703,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",1,1,3,7,6,59,4.07753744390572,11.4675,-Inf
"10047","CH_white","CH","2022",NA,"2 3",NA,"Y","N",9,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_650","white",10,5,"61",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,0.328817862189724,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,7,6,0,-Inf,9.105,-Inf
"10048","CH_white","CH","2023",NA,"2 3",NA,"Y","N",15,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_498","white",2,3,"75",2,3,NA,NA,"2 3 - CH_white - 2023",1130.76,5.5282355890411,1,517.94,441.1,116.82,54.9,9.6339391868132,16.8726815555556,-4.1939492688172,0.13860951648352,1.23934065934066,0,14.8322580645161,1.52263736263736,1.44282258064516,-4.12279335483871,10.7451098709677,3.31115825806452,-16.457874,25.392126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2023",9,13,2,0.982040423688785,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,3,8,6,0,-Inf,8.85425,-Inf
"10049","CH_white","CH","2022",NA,"2 3",NA,"Y","Y",10,7,0.033,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_696","white",6,10,"14",2,3,NA,NA,"2 3 - CH_white - 2022",589.24,7.10946846575343,1,133.5,260.84,118.46,76.44,9.9095985274725,18.4040704444444,-3.04276647311828,3.51421391208791,0.0689010989010989,0,3.61129032258065,0.267692307692308,0.873306451612903,-6.3411804516129,7.11269051612903,0.38575503225806,-25.217874,21.092126,5.89,168.233333333333,3.60666666666667,3.66666666666667,80.144,12.072,7.784,"CH_white 2022",9,12,1,0.437688289106234,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",1,1,3,7,6,7,1.94591014905531,10.71575,-Inf
