"","AAFC4","AAFC5","AAFC6","AAFC8","AAFC9","AAFC10","Adler5","Schupp2","Schupp1","Adler13","Adler16","Adler17","Adler18","Barnett1","Baughman3","Baughman2","Chynoweth1","Board1","Bradford1","Chambers1","Chambers2","Urza1","Chambers4","Chambers5","Chambers6","Chambers7","Chambers8","Chambers9","Copeland1","Copeland5","Copeland9","Downs1","Downs2","Downs3","Fleishman1","Fleishman5","Fleishman7","Getts1","Getts3","Holdrege1","Hufft1","Lavin1","Lavin2","Lee1","Lee2","Lee3","Lee4","Leger1","Maron1","Maron2","Porensky30","Pyke3","Pyke8","Pyke21","Pyle1","Pyle9","Pyle10","Pyle15","Pyle17","Pyle19","Reed1","Reed3","Schupp3","Schupp4","Schupp5","Symstad1","Symstad2","Symstad3","Urza2","Wilcox2","Chynoweth2","Chynoweth3","Chynoweth5","Chynoweth7","Chynoweth8","Shriver2","Davies3","GerminoBOP1","Mancillas1","BoiseHigh","BoiseLow","CGPASTURE","CaseAoyamaS1","CastValley","EOARC","EnsingS1SuRDC","EnsingS2Summerland-Princeton","EnsingS3BearCreek","EnsingS4Lundbom","FARNORTHCPER","FtKCottonwoodCoulee","FtKLonePine","GoeblS1","GreenCanyon","HPGRSAGCR","HardwareRanch","K1vanDiepen","L1vanDiepen","MPGIR","MPGSR","MPGTH","NEAR4WAYCPER","NEARHQCPER","NEARNUTNET","OttS1","PMR-Brome","Pearlwise","Peavine","Plymouth","RedBluff","RushValley","SSHQ","SSHigh","SouthEden","Symstad1","Symstad2","TBFIRE","TBLCControl","TBPRAIRIEDOG","Woodruff","dino"
"Reed1",0.78952380952381,0.769047619047619,0.856190476190476,0.798571428571429,0.753333333333333,0.754761904761905,0.759047619047619,0.802857142857143,0.942857142857143,0.777619047619048,0.833333333333333,0.795238095238095,0.815238095238095,0.816666666666667,0.762380952380952,0.815714285714286,0.783333333333333,0.836666666666667,0.800952380952381,0.758571428571429,0.777142857142857,0.792380952380952,0.776666666666667,0.714761904761905,0.719047619047619,0.72,0.715714285714286,0.711904761904762,0.80952380952381,0.785714285714286,0.80952380952381,0.80952380952381,0.753809523809524,0.814285714285714,0.798571428571429,0.751428571428571,0.756190476190476,0.74,0.764285714285714,0.773809523809524,0.83047619047619,0.756190476190476,0.795714285714286,0.814761904761905,0.803809523809524,0.72047619047619,0.716190476190476,0.72,0.712380952380952,0.717142857142857,0.816666666666667,0.797142857142857,0.759047619047619,0.801428571428571,0.763333333333333,0.67,0.817142857142857,0.784285714285714,0.783333333333333,0.774761904761905,1,0.817142857142857,0.772380952380952,0.816190476190476,0.810952380952381,0.757619047619048,0.801428571428571,0.798095238095238,0.775238095238095,0.809047619047619,0.781904761904762,0.778095238095238,0.80952380952381,0.782857142857143,0.863333333333333,0.833333333333333,0.773809523809524,0.821428571428571,0.698095238095238,0.788439702933622,0.758369208807656,0.797134726646651,0.818534962333681,0.811972097166676,0.795489802087412,0.727103328468447,0.783234637977216,0.820050484489813,0.80578183766472,0.743980148595391,0.786311297193359,0.765654375963586,0.80038424974538,0.815423504864399,0.719271506111018,0.795168848794502,0.806368449733019,0.772016776181542,0.785740573123611,0.79219400591886,0.738219107798678,0.815809258895785,0.767128533067487,0.679851529154018,0.702566699844099,0.820466994147777,0.800161508303914,0.762309053690614,0.718935803733522,0.818844428640981,0.838920082376822,0.791391792592952,0.723589492879723,0.853382492527318,0.761354035275863,0.835685241693239,0.775746434506051,0.760151556815883,0.74888766629355,0.784266079329014,0.802108166712567
"Reed3",0.798095238095238,0.801428571428571,0.822857142857143,0.817142857142857,0.797142857142857,0.798571428571429,0.812380952380952,0.825238095238095,0.832380952380952,0.816666666666667,0.833333333333333,0.885714285714286,0.813333333333333,0.814285714285714,0.826666666666667,0.813333333333333,0.810952380952381,0.825238095238095,0.811904761904762,0.792857142857143,0.795714285714286,0.815714285714286,0.794761904761905,0.747619047619048,0.756666666666667,0.757619047619048,0.751428571428571,0.747619047619048,0.826666666666667,0.807142857142857,0.85047619047619,0.84952380952381,0.80952380952381,0.811428571428571,0.793809523809524,0.820952380952381,0.802857142857143,0.770952380952381,0.777619047619048,0.835714285714286,0.823809523809524,0.81,0.833809523809524,0.822857142857143,0.800952380952381,0.758571428571429,0.75,0.758095238095238,0.74047619047619,0.751904761904762,0.813809523809524,0.804285714285714,0.824285714285714,0.796190476190476,0.817142857142857,0.698571428571429,0.814761904761905,0.811904761904762,0.80952380952381,0.804761904761905,0.817142857142857,1,0.801904761904762,0.833333333333333,0.851428571428571,0.810952380952381,0.827619047619048,0.807619047619048,0.837142857142857,0.84952380952381,0.821428571428571,0.795714285714286,0.85047619047619,0.81047619047619,0.842857142857143,0.833333333333333,0.8,0.815238095238095,0.713809523809524,0.781226753608997,0.784080295721484,0.791604815075712,0.812837703204969,0.789255218057964,0.80702951953526,0.757046734177064,0.775117082582785,0.823055327712874,0.76069512300501,0.769637143806899,0.779361198659998,0.794348822730028,0.747712566566207,0.78393062513499,0.796764818681281,0.814477660508881,0.807787468986762,0.799110164483642,0.7520368032867,0.743380263158216,0.780299970784873,0.759434678474933,0.734557178657963,0.807362847581403,0.7676196664197,0.778315235294332,0.797562016986997,0.760631786796435,0.841949521496417,0.787771884554609,0.82634702348971,0.77610335759535,0.798047000428034,0.818927741004602,0.754349436189778,0.781765236833093,0.672466149339266,0.760995544448244,0.676060166365828,0.781494840786984,0.803312464873264
"Schupp3",0.843333333333333,0.83952380952381,0.805238095238095,0.833809523809524,0.829047619047619,0.83,0.780952380952381,0.83952380952381,0.774285714285714,0.799047619047619,0.814285714285714,0.808571428571429,0.808571428571429,0.80952380952381,0.825238095238095,0.807142857142857,0.904285714285714,0.841904761904762,0.816190476190476,0.810952380952381,0.819047619047619,0.804761904761905,0.819047619047619,0.752380952380952,0.757619047619048,0.758571428571429,0.754285714285714,0.751904761904762,0.823333333333333,0.819047619047619,0.808571428571429,0.808095238095238,0.797142857142857,0.806190476190476,0.805238095238095,0.794761904761905,0.806190476190476,0.776190476190476,0.772857142857143,0.79952380952381,0.828571428571429,0.781428571428571,0.812380952380952,0.838095238095238,0.840952380952381,0.758571428571429,0.756190476190476,0.758571428571429,0.747619047619048,0.757619047619048,0.808095238095238,0.811428571428571,0.806666666666667,0.808095238095238,0.778571428571429,0.744285714285714,0.80952380952381,0.906190476190476,0.903809523809524,0.839047619047619,0.772380952380952,0.801904761904762,1,0.826666666666667,0.80952380952381,0.782857142857143,0.833809523809524,0.78047619047619,0.8,0.808095238095238,0.91047619047619,0.819047619047619,0.808571428571429,0.904761904761905,0.801904761904762,0.814761904761905,0.813333333333333,0.86047619047619,0.703809523809524,0.742068376369734,0.77692476805188,0.824103062484089,0.867993613316687,0.802290399957618,0.80146675018288,0.763847502986169,0.800862841750142,0.804468965889579,0.835529927654734,0.841147227709032,0.78395666396482,0.777089068391898,0.848027856891016,0.814243372599024,0.81629155034049,0.806213469729565,0.85809644527252,0.870484130264998,0.749759927078817,0.812547081427484,0.762652122110637,0.857074426473132,0.847668793175356,0.831865117745648,0.790524889123349,0.837716055950469,0.834865052060576,0.79975044479971,0.814093211853639,0.80983419942307,0.772504864410905,0.843431016781783,0.768604361155094,0.828130560867531,0.805491178925506,0.772227809706254,0.81691652081608,0.800004633337123,0.741334564595169,0.823469690178758,0.881768532018995
"Schupp4",0.803809523809524,0.798571428571429,0.82047619047619,0.822857142857143,0.79047619047619,0.791904761904762,0.787619047619048,0.86,0.810952380952381,0.813333333333333,0.828571428571429,0.844761904761905,0.817142857142857,0.818571428571429,0.817142857142857,0.816666666666667,0.852380952380952,0.843809523809524,0.842857142857143,0.783809523809524,0.786666666666667,0.812857142857143,0.787142857142857,0.756666666666667,0.766666666666667,0.767619047619048,0.757619047619048,0.753809523809524,0.837619047619048,0.834761904761905,0.83047619047619,0.83,0.788571428571429,0.815238095238095,0.795238095238095,0.811428571428571,0.801904761904762,0.776190476190476,0.778571428571429,0.837619047619048,0.828095238095238,0.782857142857143,0.847619047619048,0.848095238095238,0.82,0.768095238095238,0.755238095238095,0.767142857142857,0.744761904761905,0.756666666666667,0.818095238095238,0.814761904761905,0.797142857142857,0.797142857142857,0.828571428571429,0.704761904761905,0.819047619047619,0.853809523809524,0.851428571428571,0.81047619047619,0.816190476190476,0.833333333333333,0.826666666666667,1,0.831428571428571,0.784285714285714,0.836190476190476,0.81,0.83952380952381,0.83,0.861904761904762,0.787619047619048,0.83047619047619,0.852380952380952,0.830952380952381,0.828571428571429,0.80047619047619,0.841428571428571,0.708095238095238,0.833687095275805,0.810795571284979,0.867245554693965,0.876145953034292,0.832193979895103,0.838944630910664,0.78741285266847,0.760496896671433,0.820880593363516,0.801241032528172,0.861899926558111,0.83410850221637,0.803482860470649,0.88287818499882,0.829726421760518,0.830038116595033,0.779967965134229,0.850063691662329,0.854885870270869,0.80084039919649,0.713181144068357,0.764700286022398,0.84370079211193,0.849130475133795,0.872725442534408,0.804183291067268,0.90406828846143,0.786243305462494,0.82222563465523,0.840384153405527,0.783815406179763,0.822562183363646,0.792647594440961,0.762308583973866,0.83422803290171,0.787735056591795,0.78694253456344,0.83380827667878,0.834484325766136,0.809409509659556,0.777583683572744,0.85938596047299
"Schupp5",0.830952380952381,0.810952380952381,0.83,0.841428571428571,0.802380952380952,0.803809523809524,0.80047619047619,0.821428571428571,0.836666666666667,0.808095238095238,0.930952380952381,0.911904761904762,0.852857142857143,0.853333333333333,0.805714285714286,0.851904761904762,0.812857142857143,0.830952380952381,0.823809523809524,0.796666666666667,0.793809523809524,0.834285714285714,0.793333333333333,0.753809523809524,0.758571428571429,0.75952380952381,0.754761904761905,0.751904761904762,0.853809523809524,0.807619047619048,0.997142857142857,0.995238095238095,0.787619047619048,0.850952380952381,0.788571428571429,0.775238095238095,0.808571428571429,0.778571428571429,0.797142857142857,0.796666666666667,0.863333333333333,0.79952380952381,0.8,0.838571428571429,0.81,0.75952380952381,0.75952380952381,0.759047619047619,0.748095238095238,0.76,0.852857142857143,0.812380952380952,0.798571428571429,0.790952380952381,0.788571428571429,0.697142857142857,0.854285714285714,0.813809523809524,0.812380952380952,0.811428571428571,0.810952380952381,0.851428571428571,0.80952380952381,0.831428571428571,1,0.80047619047619,0.82047619047619,0.785238095238095,0.797619047619048,0.996666666666667,0.814285714285714,0.794761904761905,0.996190476190476,0.812380952380952,0.941428571428571,0.93047619047619,0.807142857142857,0.842380952380952,0.71047619047619,0.81490451805535,0.760133343431029,0.865162404057971,0.847553611719696,0.825456332520533,0.869216016225046,0.818095434568332,0.806830983644641,0.800797459996979,0.806142081587662,0.842008144831875,0.764015494359265,0.819194850114895,0.889630029996927,0.836450327481366,0.87954967793001,0.824786873276058,0.913958840817558,0.85939812157418,0.769404601802088,0.812166809263407,0.794616350531869,0.884242721303545,0.844523003398353,0.88027974572889,0.830507671969843,0.898365307204364,0.806491711937272,0.766189320236236,0.777897919320373,0.810978451995972,0.793151258086247,0.795699762653831,0.771862789203345,0.831490343783108,0.806915686273856,0.837609973501218,0.780048070478443,0.823227966404603,0.79355712593285,0.817248819028652,0.858526168080213
"Symstad1",0.790952380952381,0.835714285714286,0.778571428571429,0.826190476190476,0.837142857142857,0.838571428571429,0.94,0.796190476190476,0.767142857142857,0.911904761904762,0.802380952380952,0.782857142857143,0.79952380952381,0.80047619047619,0.892380952380952,0.798571428571429,0.774761904761905,0.807142857142857,0.789047619047619,0.869047619047619,0.835714285714286,0.888095238095238,0.834761904761905,0.741904761904762,0.756190476190476,0.757619047619048,0.746666666666667,0.742857142857143,0.816190476190476,0.888571428571429,0.79952380952381,0.799047619047619,0.94952380952381,0.797142857142857,0.807142857142857,0.79047619047619,0.835238095238095,0.785714285714286,0.835238095238095,0.76047619047619,0.814761904761905,0.994761904761905,0.771428571428571,0.816190476190476,0.809047619047619,0.758095238095238,0.743333333333333,0.758095238095238,0.737142857142857,0.744285714285714,0.8,0.888095238095238,0.9,0.81,0.75,0.727142857142857,0.800952380952381,0.775714285714286,0.774285714285714,0.839047619047619,0.757619047619048,0.810952380952381,0.782857142857143,0.784285714285714,0.80047619047619,1,0.804285714285714,0.782380952380952,0.761428571428571,0.799047619047619,0.776190476190476,0.835238095238095,0.79952380952381,0.774285714285714,0.781904761904762,0.802380952380952,0.848095238095238,0.799047619047619,0.768571428571429,0.836118842477396,0.84293746423683,0.772572287421252,0.831225351033044,0.808733102730048,0.82464813992386,0.8024884980684,0.788624808970591,0.751607965778931,0.829860391237325,0.861979729172065,0.852362853232345,0.862576304423034,0.759689792028656,0.811101766219623,0.831853359861901,0.819418806077899,0.839982455581396,0.816585947556789,0.742445235529974,0.687626484645528,0.758247748476024,0.805725893480876,0.777045799905849,0.811702134253832,0.772266320713638,0.703455278408203,0.786593614296172,0.824454311543455,0.836590420593843,0.744739247313237,0.822451378426974,0.857909165828876,0.78250172559669,0.841304192083438,0.795967108002671,0.814876655216662,0.72633792240344,0.826044114273925,0.840704198817014,0.706156856554889,0.822006700122236
"Symstad2",0.811428571428571,0.820952380952381,0.826666666666667,0.842380952380952,0.807619047619048,0.809047619047619,0.8,0.857619047619048,0.81047619047619,0.818571428571429,0.817619047619048,0.826190476190476,0.829047619047619,0.83,0.81,0.828571428571429,0.824285714285714,0.837619047619048,0.839047619047619,0.797619047619048,0.801428571428571,0.828095238095238,0.802380952380952,0.753333333333333,0.760952380952381,0.761904761904762,0.759047619047619,0.755714285714286,0.862857142857143,0.812380952380952,0.81952380952381,0.819047619047619,0.801904761904762,0.827619047619048,0.841904761904762,0.81047619047619,0.796190476190476,0.779047619047619,0.786666666666667,0.81952380952381,0.844285714285714,0.802857142857143,0.824285714285714,0.845238095238095,0.834285714285714,0.762857142857143,0.757142857142857,0.762380952380952,0.748095238095238,0.758571428571429,0.82952380952381,0.846666666666667,0.811428571428571,0.844761904761905,0.795714285714286,0.701904761904762,0.83047619047619,0.825238095238095,0.822857142857143,0.826190476190476,0.801428571428571,0.827619047619048,0.833809523809524,0.836190476190476,0.82047619047619,0.804285714285714,1,0.822857142857143,0.820952380952381,0.819047619047619,0.827619047619048,0.803333333333333,0.81952380952381,0.823809523809524,0.81047619047619,0.817619047619048,0.842380952380952,0.842857142857143,0.716190476190476,0.818268577345733,0.772751839412316,0.79644910735514,0.827053228002892,0.819876795599387,0.818537834084444,0.782710324937507,0.760256943322761,0.814304556251983,0.796684953293875,0.807112294392996,0.834343108984176,0.828045702193019,0.751412848653928,0.848991554202858,0.775521278036253,0.859093668884571,0.800046625106213,0.813732433209462,0.841850477929928,0.777896078684769,0.760771516988908,0.754185503494318,0.78096510228799,0.747029760058037,0.840966240203654,0.756679634041121,0.79548345762512,0.769738383977034,0.795798072281203,0.750212262253865,0.826550674677041,0.861200551940192,0.80674525410146,0.819439409661339,0.784089815156618,0.737554505612902,0.815438593187518,0.799336862477683,0.746776103195685,0.745539380999086,0.800080380150598
"Symstad3",0.769047619047619,0.801904761904762,0.787619047619048,0.804761904761905,0.796190476190476,0.796666666666667,0.776666666666667,0.823809523809524,0.804285714285714,0.793809523809524,0.805714285714286,0.802380952380952,0.791904761904762,0.793333333333333,0.794285714285714,0.791904761904762,0.78047619047619,0.814761904761905,0.803809523809524,0.78,0.78952380952381,0.791904761904762,0.78952380952381,0.720952380952381,0.727142857142857,0.728095238095238,0.72,0.716666666666667,0.818095238095238,0.79047619047619,0.784285714285714,0.783809523809524,0.782380952380952,0.79047619047619,0.882857142857143,0.848095238095238,0.795238095238095,0.750952380952381,0.767619047619048,0.84,0.801904761904762,0.78047619047619,0.824761904761905,0.81,0.81047619047619,0.729047619047619,0.722380952380952,0.729047619047619,0.717142857142857,0.723809523809524,0.792857142857143,0.796190476190476,0.785238095238095,0.886666666666667,0.838095238095238,0.670952380952381,0.793809523809524,0.782380952380952,0.78047619047619,0.801904761904762,0.798095238095238,0.807619047619048,0.78047619047619,0.81,0.785238095238095,0.782380952380952,0.822857142857143,1,0.841904761904762,0.783809523809524,0.796666666666667,0.790952380952381,0.784285714285714,0.781904761904762,0.772380952380952,0.805238095238095,0.827619047619048,0.798571428571429,0.699047619047619,0.815407351041306,0.80205632564774,0.770338383221139,0.800139311991637,0.843293007994969,0.799675345162224,0.820396621633254,0.78078574427106,0.823011844681385,0.730000714387252,0.770690768346722,0.785600203744173,0.820447157336111,0.796888738865634,0.754654894189671,0.781096701580117,0.833566953468839,0.749116625183395,0.83415494519086,0.79679166179277,0.718200524748466,0.786105603600797,0.764503316800861,0.75081225967683,0.74551752653374,0.787906315292525,0.765181808920044,0.812972415821018,0.795530239485922,0.811499169449431,0.84025587784982,0.852064614026462,0.835988375701619,0.833729017635994,0.803553527670651,0.783065072707675,0.751895115093893,0.793783686722817,0.741086162148177,0.805814597846367,0.813369141744529,0.80953728208914
"Urza2",0.764761904761905,0.773333333333333,0.777619047619048,0.790952380952381,0.77047619047619,0.771904761904762,0.763333333333333,0.838095238095238,0.780952380952381,0.786666666666667,0.796666666666667,0.835238095238095,0.789047619047619,0.79047619047619,0.783809523809524,0.79,0.817142857142857,0.801428571428571,0.826666666666667,0.76,0.762380952380952,0.78047619047619,0.762380952380952,0.730952380952381,0.738571428571429,0.73952380952381,0.736190476190476,0.732380952380952,0.798571428571429,0.788571428571429,0.796666666666667,0.796190476190476,0.761904761904762,0.78952380952381,0.766666666666667,0.902380952380952,0.780952380952381,0.753809523809524,0.781904761904762,0.994761904761905,0.797619047619048,0.76,0.881428571428571,0.822380952380952,0.783809523809524,0.74,0.731904761904762,0.73952380952381,0.73,0.734761904761905,0.79,0.790952380952381,0.77,0.769047619047619,0.905714285714286,0.67952380952381,0.790952380952381,0.818571428571429,0.816666666666667,0.783809523809524,0.775238095238095,0.837142857142857,0.8,0.83952380952381,0.797619047619048,0.761428571428571,0.820952380952381,0.841904761904762,1,0.796190476190476,0.833809523809524,0.763333333333333,0.796666666666667,0.817142857142857,0.786666666666667,0.798095238095238,0.779047619047619,0.806666666666667,0.676190476190476,0.75220080363091,0.805250740458916,0.790360193881338,0.778892708498967,0.819807274444826,0.749567771979491,0.796994079536831,0.809210723338142,0.775424971430997,0.760372250644027,0.819095038316821,0.731576187009977,0.789725155676051,0.857489519473834,0.793183489805292,0.808330729193108,0.777385471082505,0.775552018550193,0.821662763828679,0.792460409645758,0.794973340892316,0.754337014073893,0.796366401236943,0.838816044610533,0.815554675014259,0.703034534224361,0.813019649329777,0.813607284403304,0.759454488863386,0.795849125160333,0.814863073884276,0.743923272631274,0.834339247124525,0.777212898539648,0.768684957130403,0.80121997574108,0.809414941280099,0.733670825388401,0.75275615551369,0.728066074095595,0.76322301642605,0.846063631785166
"Wilcox2",0.82952380952381,0.81,0.829047619047619,0.84047619047619,0.80047619047619,0.802857142857143,0.799047619047619,0.82,0.835714285714286,0.806666666666667,0.928571428571429,0.911428571428571,0.851428571428571,0.851904761904762,0.805238095238095,0.85047619047619,0.811428571428571,0.829047619047619,0.822380952380952,0.795238095238095,0.792380952380952,0.832380952380952,0.791904761904762,0.752380952380952,0.756666666666667,0.757619047619048,0.752380952380952,0.74952380952381,0.852380952380952,0.806190476190476,0.996666666666667,0.994761904761905,0.786190476190476,0.84952380952381,0.787619047619048,0.773809523809524,0.807142857142857,0.777142857142857,0.795714285714286,0.795238095238095,0.861428571428571,0.798095238095238,0.798571428571429,0.837142857142857,0.808095238095238,0.757619047619048,0.758095238095238,0.757142857142857,0.746666666666667,0.758571428571429,0.851428571428571,0.810952380952381,0.797142857142857,0.79,0.787142857142857,0.695714285714286,0.852857142857143,0.812380952380952,0.810952380952381,0.81047619047619,0.809047619047619,0.84952380952381,0.808095238095238,0.83,0.996666666666667,0.799047619047619,0.819047619047619,0.783809523809524,0.796190476190476,1,0.812857142857143,0.793333333333333,0.995714285714286,0.810952380952381,0.939047619047619,0.929047619047619,0.805714285714286,0.840952380952381,0.709047619047619,0.779659653533308,0.797801574771622,0.875010213135962,0.849295762570635,0.861407138950702,0.878699824473244,0.842355508408621,0.762644703987019,0.823141115767018,0.801742733559061,0.816887364286214,0.79713949747745,0.870194874492797,0.834488388538355,0.798541892482516,0.818350917679112,0.804865521799222,0.850085073160305,0.870081500714584,0.762109141119716,0.792028757312721,0.800262711682094,0.829084630855754,0.84446239577416,0.803734425607119,0.78582878913217,0.889405672492659,0.817306424695045,0.737603634611491,0.802974664943881,0.777787055167407,0.872530248048766,0.846025959032428,0.820730720553884,0.827513000988113,0.826130675882245,0.796581733930718,0.767329301042727,0.771066041422243,0.777336645121087,0.814813545924916,0.940945865372163
"Chynoweth2",0.799047619047619,0.79952380952381,0.804761904761905,0.800952380952381,0.785714285714286,0.787142857142857,0.779047619047619,0.892857142857143,0.784285714285714,0.796190476190476,0.813333333333333,0.835714285714286,0.793809523809524,0.794761904761905,0.87047619047619,0.793333333333333,0.966666666666667,0.827142857142857,0.827619047619048,0.774285714285714,0.778571428571429,0.800952380952381,0.778095238095238,0.757619047619048,0.760952380952381,0.761904761904762,0.76047619047619,0.757142857142857,0.826190476190476,0.863809523809524,0.813333333333333,0.812857142857143,0.778571428571429,0.791904761904762,0.788571428571429,0.80952380952381,0.808571428571429,0.771904761904762,0.768095238095238,0.832857142857143,0.810952380952381,0.774761904761905,0.837619047619048,0.835238095238095,0.820952380952381,0.762857142857143,0.761904761904762,0.762380952380952,0.750952380952381,0.764761904761905,0.794285714285714,0.803809523809524,0.788095238095238,0.791428571428571,0.804285714285714,0.76,0.795238095238095,0.968571428571429,0.966666666666667,0.804761904761905,0.781904761904762,0.821428571428571,0.91047619047619,0.861904761904762,0.814285714285714,0.776190476190476,0.827619047619048,0.796666666666667,0.833809523809524,0.812857142857143,1,0.779047619047619,0.813333333333333,0.967142857142857,0.801428571428571,0.814761904761905,0.788095238095238,0.838571428571429,0.693333333333333,0.753466895256377,0.81913801455711,0.824416064191083,0.834536211667772,0.807393146748459,0.839742984648488,0.767233835718436,0.802655922692733,0.78707668902735,0.800488925889299,0.78290996829749,0.786525747432949,0.783376637226682,0.830618851136735,0.760060457604834,0.832556478999577,0.80299988632274,0.877889061615802,0.800713994910811,0.815769286592235,0.807233461884022,0.747091400141375,0.760259284677814,0.767861954541294,0.78939929325059,0.76796664314486,0.795261595052871,0.824956187748013,0.767903336009373,0.755524558016025,0.8352923454105,0.810593855083369,0.756593862197595,0.758839636395335,0.832410267897363,0.750192220765858,0.796963636245061,0.826751434724572,0.830595316496317,0.818745976147617,0.764121013043819,0.862258925298264
"Chynoweth3",0.815714285714286,0.836666666666667,0.791428571428571,0.815714285714286,0.831904761904762,0.832380952380952,0.823333333333333,0.797619047619048,0.785238095238095,0.84,0.818095238095238,0.780952380952381,0.83,0.830952380952381,0.80047619047619,0.829047619047619,0.77,0.831904761904762,0.788095238095238,0.942857142857143,0.992380952380952,0.837619047619048,0.993333333333333,0.734285714285714,0.744761904761905,0.746666666666667,0.737142857142857,0.734285714285714,0.809047619047619,0.807142857142857,0.793809523809524,0.793333333333333,0.878571428571429,0.828095238095238,0.816666666666667,0.79,0.834285714285714,0.766190476190476,0.794285714285714,0.762857142857143,0.82047619047619,0.833333333333333,0.785714285714286,0.815714285714286,0.836190476190476,0.746190476190476,0.737619047619048,0.745714285714286,0.726666666666667,0.738571428571429,0.83,0.82952380952381,0.868571428571429,0.81952380952381,0.754285714285714,0.737142857142857,0.831428571428571,0.771428571428571,0.76952380952381,0.834761904761905,0.778095238095238,0.795714285714286,0.819047619047619,0.787619047619048,0.794761904761905,0.835238095238095,0.803333333333333,0.790952380952381,0.763333333333333,0.793333333333333,0.779047619047619,1,0.793809523809524,0.77,0.782380952380952,0.818095238095238,0.814761904761905,0.81952380952381,0.766190476190476,0.782239530685914,0.827945520852408,0.765333950499108,0.799029610187546,0.786837410901321,0.851367148681186,0.755211692249102,0.809023234919683,0.774892643234469,0.781986372725432,0.652516445609484,0.770461187414678,0.774496214088993,0.766078752835564,0.791445867037229,0.731931974059657,0.731477815034846,0.850011406848663,0.831292598610862,0.766613411443354,0.741272227459724,0.815530591677295,0.740915031651969,0.763572923397875,0.735330082163998,0.789318250969462,0.777409469547477,0.835888585389704,0.792024113290786,0.733776704709658,0.765064722525781,0.79889513717164,0.765609761479605,0.764186633514008,0.796616950645404,0.785549442561649,0.786910801891292,0.753169223225157,0.760317030621468,0.743297283104242,0.782017400575639,0.843339598938018
"Chynoweth5",0.83047619047619,0.81047619047619,0.828571428571429,0.840952380952381,0.800952380952381,0.803333333333333,0.79952380952381,0.82047619047619,0.835238095238095,0.807142857142857,0.928095238095238,0.911904761904762,0.851428571428571,0.852857142857143,0.804761904761905,0.85047619047619,0.811904761904762,0.82952380952381,0.822857142857143,0.795714285714286,0.792857142857143,0.833333333333333,0.792380952380952,0.752380952380952,0.757142857142857,0.758095238095238,0.753333333333333,0.75047619047619,0.852857142857143,0.806666666666667,0.997142857142857,0.996190476190476,0.786666666666667,0.84952380952381,0.788095238095238,0.774285714285714,0.808095238095238,0.777619047619048,0.796190476190476,0.795714285714286,0.861904761904762,0.798571428571429,0.799047619047619,0.837619047619048,0.808571428571429,0.758095238095238,0.758095238095238,0.757619047619048,0.747619047619048,0.758571428571429,0.851428571428571,0.811428571428571,0.797619047619048,0.79047619047619,0.787619047619048,0.696190476190476,0.852857142857143,0.812857142857143,0.811428571428571,0.811428571428571,0.80952380952381,0.85047619047619,0.808571428571429,0.83047619047619,0.996190476190476,0.79952380952381,0.81952380952381,0.784285714285714,0.796666666666667,0.995714285714286,0.813333333333333,0.793809523809524,1,0.811428571428571,0.94047619047619,0.928571428571429,0.806666666666667,0.841428571428571,0.70952380952381,0.865835099084138,0.798722596725516,0.783456854029122,0.881812176872602,0.841028657718991,0.842835730768661,0.815163276443648,0.795687680368696,0.803553331343941,0.749837537403605,0.776351895748658,0.830431976047169,0.795820664769068,0.822362851661286,0.842532120532234,0.839026016901102,0.791314112974226,0.885647388647223,0.884657157693396,0.73623468263311,0.76122973558319,0.783238528605837,0.814570753605122,0.835337627861654,0.797083075549027,0.795008113491792,0.845726093767333,0.809743978206085,0.800303650566131,0.745421399451888,0.750456790175969,0.824294815248624,0.759918600407127,0.817621902157568,0.80938727549881,0.816821547364612,0.795454399796143,0.830594311064874,0.743557374267362,0.795388100058364,0.807158878456439,0.821668179246889
