"data_column","site_clean","bioclim_1","bioclim_2","bioclim_3","bioclim_4","bioclim_5","bioclim_6","bioclim_7","bioclim_8","bioclim_9","bioclim_10","bioclim_11","bioclim_12","bioclim_13","bioclim_14","bioclim_15","bioclim_16","bioclim_17","bioclim_18","bioclim_19","genotype","Latitude","Longitude","SNPmatrix_column","source"
"Pyle015","Pyle15",6.21019782058695,14.0648515320521,39.2622170739459,766.90152173596,27.5606666666667,-8.26219964157706,35.8228663082437,-1.95079193548387,16.0607945639188,16.0607945639188,-2.57264617284932,486.004666666667,77.56,7.70566666666667,54.485157124786,195.355333333333,28.982,28.982,194.551333333333,79,43.8,-119,110,"genotype"
"Chynoweth03","Chynoweth3",9.87949530003943,16.1913967990595,35.953133001591,1031.79280297881,33.7610107526882,-11.2737204301075,45.0347311827957,16.992924432497,-1.97994253285544,22.5115103345281,-3.26897387750057,226.17,30.996,11.4376666666667,34.559185754529,79.954,40.536,45.748,41.405,97,39.83576,-109.61202,113,"genotype"
"Boise_High","BoiseHigh",8.03408062544509,12.6360351105873,35.7782140169874,817.070905725963,28.8751075268817,-6.44257240143369,35.3176799283154,-0.695627001194743,18.4634545400239,18.5477915770609,-1.31684727121846,464.769,61.7063333333333,6.05866666666667,48.2189953241754,165.526333333333,30.8813333333333,49.1606666666667,160.792333333333,NA,43.20847803,-116.9951781,NA,"satellite"
"Boise_Low","BoiseLow",11.0400922478165,14.7730686579297,38.4672983147222,858.009199861043,33.495752688172,-4.90847455197133,38.4042272401434,1.33549086021505,21.4883128434887,21.9136813620072,0.853005132245705,235.009,30.3436666666667,3.592,45.7400162346551,81.2616666666667,16.6923333333333,26.688,75.319,NA,43.333643,-116.708793,NA,"satellite"
"CaseAoyamaS1","CaseAoyamaS1",7.78048238191612,15.0471580079424,40.6963661687493,776.0664240513,29.8510430107527,-7.1231623655914,36.9742053763441,-0.533105615292712,17.7310498805257,17.7310498805257,-1.15712339945619,305.58,41.29,5.379,47.9514651114389,110.554,21.501,21.501,104.626666666667,NA,43.47110267,-119.6833963,NA,"satellite"
"CastValley","CastValley",13.5246545252367,16.0585201873334,36.7560399363446,1015.34465063049,37.0246666666667,-6.6648064516129,43.6894731182796,20.3499298088411,23.5209273596177,26.1567804062127,0.900062963551506,255.294666666667,32.2663333333333,9.88,24.6055499853282,84.102,48.953,52.0683333333333,57.2146666666667,NA,38.677,-109.417,NA,"satellite"
"CG PASTURE","CGPASTURE",7.60257077569286,14.6388090378934,39.2267976543169,846.553376238886,28.5188602150538,-8.79952903225806,37.3183892473118,15.7627098566308,-2.23407860571123,18.6203801075269,-2.23407860571123,422.714666666667,64.933,8.315,57.4838865919205,184.293333333333,33.5793333333333,166.380666666667,33.5793333333333,NA,41.21283,-104.852501,NA,"satellite"
"dino","dino",9.23729064087228,16.0505511422892,35.1594778168989,1056.98614176615,33.6747204301075,-11.9759892473118,45.6507096774194,16.4631986857826,22.1815673835125,22.1815673835125,-4.26381479612856,226.418333333333,30.231,13.952,29.7695555795352,75.0286666666667,45.0293333333333,45.0293333333333,45.6653333333333,NA,40.422908,-109.249642,NA,"satellite"
"EnsingS1 SuRDC","EnsingS1SuRDC",9.3286983544694,10.459552677799,31.9156438895226,838.706172231036,28.6280107526882,-4.14448387096774,32.7724946236559,17.5908676821983,4.69038553257294,19.7943909796894,-0.78605496921918,368.583,47.3616666666667,22.222,26.242273812574,115.045666666667,69.531,96.852,94.5403333333333,NA,49.561619,-119.652027,NA,"satellite"
"EnsingS2 Summerland-Princeton","EnsingS2Summerland-Princeton",7.12812154223387,10.4040822761622,32.3881454646299,814.391879048341,25.8612688172043,-6.26184946236559,32.1231182795699,-1.87691063321386,2.49697368386979,17.2590465352449,-2.6342193268829,451.609666666667,55.477,26.8863333333333,26.7172830407165,139.393666666667,85.0746666666667,114.545333333333,122.680333333333,NA,49.616744,-119.797613,NA,"satellite"
"EnsingS3 Bear Creek","EnsingS3BearCreek",9.36553337681198,10.094046815833,30.9820857294546,840.311201464419,28.4712580645161,-4.10901075268817,32.5802688172043,0.0908775388291518,4.68908362672223,19.867281660693,-0.793356934807046,399.203666666667,44.99,22.7796666666667,26.3156603052881,129.217666666667,71.83,95.8136666666667,112.892333333333,NA,49.939567,-119.505992,NA,"satellite"
"EnsingS4 Lundbom","EnsingS4Lundbom",4.31379846379134,12.629943484898,36.9397403333209,796.415183024166,23.6364623655914,-10.5542043010753,34.1906666666667,-4.73510579450418,-0.018043898717564,14.0409637992832,-5.4150470050497,437.678333333333,50.4893333333333,24.3876666666667,26.5585257821028,141.739666666667,77.7746666666667,105.887666666667,119.012666666667,NA,50.097899,-120.60262,NA,"satellite"
"EOARC","EOARC",7.63820475844707,14.7870765746479,40.3685405851138,773.839002785944,29.525440860215,-7.10475770609319,36.6301985663082,-0.614172222222222,17.5866501792115,17.5866501792115,-1.24519823024995,316.255,42.448,5.51633333333333,47.6247955029529,114.106666666667,22.6936666666667,22.6936666666667,108.394,NA,43.467044,-119.700795,NA,"satellite"
"FAR NORTH CPER","FARNORTHCPER",8.87859775334587,15.8266303424293,40.1114587535546,879.428049031342,30.4053655913978,-9.05126559139785,39.4566311827957,17.4668932497013,-1.54079715865953,20.2048000597372,-1.54079715865953,356.809666666667,62.916,6.17933333333333,62.5764073931558,162.655,21.8656666666667,138.145,21.8656666666667,NA,40.856915,-104.713075,NA,"satellite"
"FtK_Cottonwood_Coulee","FtKCottonwoodCoulee",8.02458216974622,14.6313156351708,33.3280351718381,1055.83786009742,31.5665053763441,-12.3344193548387,43.9009247311828,13.0751582437276,-4.99810626725168,21.2169755077658,-4.99810626725168,363.067666666667,74.388,7.584,71.6219055601782,183.225666666667,26.8306666666667,132.600666666667,26.8306666666667,NA,46.3863,-105.9526,NA,"satellite"
"FtK_Lone_Pine","FtKLonePine",8.1438211196597,14.812368658739,33.4887564604862,1061.60956009016,31.8751075268817,-12.3557634408602,44.2308709677419,13.2452212066906,-4.96280118444362,21.3964685185185,-4.96280118444362,349.871,72.7286666666667,7.20233333333333,72.4537144327466,178.936,25.7526666666667,126.363,25.7526666666667,NA,46.347,-105.8464,NA,"satellite"
"GoeblS1","GoeblS1",10.1385517850522,16.8244032559693,42.6553492774824,845.396285922265,31.1060430107527,-8.33661433691756,39.4426573476702,8.91822956989247,0.143109469957802,21.0664248506571,0.143109469957802,455.789333333333,63.0753333333333,17.131,40.095607949052,169.345666666667,58.4773333333333,135.698333333333,58.4773333333333,NA,39.550182,-105.095917,NA,"satellite"
"GreenCanyon","GreenCanyon",8.45852536533832,13.9528840338471,34.5361706521667,945.048955601681,31.4034086021505,-8.99737634408602,40.4007849462366,7.89460866188769,20.2625666666667,20.2625666666667,-3.26615749922018,511.398666666667,61.9173333333333,15.4453333333333,33.8378120424756,177.549,67.496,67.496,143.639,NA,41.766018,-111.789327,NA,"satellite"
"HardwareRanch","HardwareRanch",6.88170495733796,13.5474157427271,35.5487330221078,893.409174814363,28.6676989247312,-9.44172043010753,38.1094193548387,5.95766051373955,18.1356652329749,18.1356652329749,-3.9870915207079,523.931,59.0016666666667,15.2403333333333,35.5623126448308,174.300333333333,63.4556666666667,63.4556666666667,160.970666666667,NA,41.613286,-111.567217,NA,"satellite"
"HPGRS AGCR","HPGRSAGCR",7.76423922855201,14.7796603630724,39.3874745168345,848.347937682102,28.7490107526882,-8.77474659498208,37.5237573476702,15.9562436678614,-2.11329320526629,18.7960214456392,-2.11329320526629,419.339333333333,64.7893333333333,7.99,58.8704497156405,183.465666666667,31.0746666666667,166.601666666667,31.0746666666667,NA,41.177913,-104.899046,NA,"satellite"
"K1_vanDiepen","K1vanDiepen",4.40544536010764,15.0012032307355,39.876016224504,833.235307325424,25.7165161290323,-11.9030974910394,37.6196136200717,3.2196921744325,15.0527863201912,15.0527863201912,-5.51902740066858,545.112666666667,66.514,27.1403333333333,25.777121550039,179.354,90.1586666666667,90.1586666666667,146.525,NA,41.221569,-106.136433,NA,"satellite"
"L1_vanDiepen","L1vanDiepen",5.39013695666408,15.789900622164,40.7591988173673,845.788572523184,27.2942688172043,-11.4452086021505,38.7394774193548,8.83300047789725,-4.68913126533891,16.2130355436081,-4.68913126533891,370.319666666667,50.261,21.2936666666667,26.8726940161608,128.042,68.054,96.216,68.054,NA,41.217483,-105.925447,NA,"satellite"
"MPG_IR","MPGIR",7.032594209211,13.4141477119639,36.6813991058666,835.406834978297,28.7896021505376,-7.77974372759857,36.5693458781362,10.6473259856631,17.2022591995221,17.5794499402628,-2.86968331847261,485.005,62.8583333333333,25.506,26.2260652604489,157.079333333333,82.1496666666667,114.334666666667,126.193333333333,NA,46.691,-114.022,NA,"satellite"
"MPG_SR","MPGSR",7.10801834828234,13.5746781962321,36.9798556201517,834.45645378518,28.9435913978495,-7.76471362007169,36.7083050179211,10.7346995221027,17.2532639784946,17.6378676821983,-2.79367296290411,463.268,60.9576666666667,24.7213333333333,26.59265613084,152.749,80.302,111.505333333333,116.888333333333,NA,46.664,-114.001,NA,"satellite"
"MPG_TH","MPGTH",7.07457064036466,13.5206962127231,36.8782154422376,834.867632144027,28.8827956989247,-7.78030215053763,36.6630978494624,10.6975788530466,17.2291458781362,17.6106921744325,-2.82907275514828,472.802,61.809,25.4356666666667,26.1636096979127,154.617,81.8196666666667,113.369333333333,120.516,NA,46.673,-114.006,NA,"satellite"
"NEAR 4WAY CPER","NEAR4WAYCPER",9.09940971909558,16.004382163824,40.2310778051056,884.579693828314,30.714,-9.06714193548387,39.7811419354839,17.7533068100358,-1.41999212720189,20.4658784946237,-1.41999212720189,350.588333333333,61.4856666666667,6.29733333333333,62.6069968277838,160.702666666667,21.6483333333333,136.082333333333,21.6483333333333,NA,40.812673,-104.714491,NA,"satellite"
"NEAR HQ CPER","NEARHQCPER",8.9149592509093,15.8108427053722,40.1179193353106,877.743506818637,30.400064516129,-9.01085949820789,39.4109240143369,17.4834005973716,-1.48958151488132,20.2159203106332,-1.48958151488132,370.997333333333,66.12,6.75566666666667,62.6566073349413,169.128,22.803,140.598333333333,22.803,NA,40.835791,-104.763785,NA,"satellite"
"NEAR NUTNET","NEARNUTNET",8.97167981240914,15.8987877164368,40.1603375583947,881.48929745954,30.5335913978495,-9.05469068100358,39.588282078853,17.5867335125448,-1.48791073841599,20.3139951612903,-1.48791073841599,359.453,63.791,6.15033333333333,62.9861763805343,164.061333333333,21.2013333333333,139.195,21.2013333333333,NA,40.839464,-104.717125,NA,"satellite"
"OttS1","OttS1",8.6965207313314,14.2514958118515,34.5265625521573,1003.03372594137,30.6586989247312,-10.6182043010753,41.2769032258064,13.104004599761,-3.4463171941487,21.3747581839904,-3.4463171941487,502.933,90.371,10.2,64.5432265143582,233.664,35.7856666666667,190.122333333333,35.7856666666667,NA,43.777398,-102.607243,NA,"satellite"
"Pearlwise","Pearlwise",9.27758512088682,13.743925639011,38.1417565505802,798.332195668708,30.6323225806452,-5.40148100358423,36.0338035842294,7.63141792114695,19.5829821983274,19.5829821983274,0.238383016402705,354.801333333333,47.6306666666667,4.93,49.4281203836889,124.150666666667,21.7836666666667,21.7836666666667,120.241,NA,42.33939,-118.80428,NA,"satellite"
"Peavine","Peavine",9.72364426151779,14.3423164544232,41.3318104863609,747.597577926165,30.0025268817204,-4.69790430107527,34.7004311827957,1.23957638896246,19.3143345878136,19.3373308841099,1.23957638896246,365.924333333333,62.7916666666667,7.41533333333333,65.6831959384338,180.453333333333,25.8146666666667,31.8843333333333,180.453333333333,NA,39.591003,-119.878406,NA,"satellite"
"Plymouth","Plymouth",10.8243485188937,17.4385439723591,46.3862165279679,740.525391523575,32.6786774193548,-4.91555913978495,37.5942365591398,2.18907137545539,20.102817921147,20.2524734767025,2.18907137545539,315.968666666667,57.2203333333333,3.438,74.8474831755391,162.633,13.0263333333333,17.7346666666667,162.633,NA,39.072101,-119.783711,NA,"satellite"
"PMR- Brome","PMR-Brome",7.55439203516841,14.1994305961651,39.2323070686221,817.809255534157,27.558376344086,-8.63483189964158,36.1932082437276,10.750545041816,-2.02532702061668,18.1584078853047,-2.02532702061668,525.040666666667,83.972,15.5503333333333,49.9812690605194,209.525666666667,51.2113333333333,166.625666666667,51.2113333333333,NA,40.625,-105.271,NA,"satellite"
"RedBluff","RedBluff",7.29868791874864,14.000626047313,37.3962758536183,845.055297511946,28.8594086021505,-8.57914838709677,37.4385569892473,10.7647094384707,-2.80679008127785,17.9570888291517,-2.80679008127785,478.735666666667,79.705,17.7176666666667,51.2169992274941,216.099333333333,63.594,141.471,63.594,NA,45.579969,-111.664617,NA,"satellite"
"Rush_Valley","RushValley",9.53290363274744,15.5775159312081,38.2507799512577,910.26721093398,32.5049139784946,-8.21978745519713,40.7247014336917,8.37971768219833,21.2506210274791,21.2506210274791,-1.25561342599949,385.526333333333,43.6516666666667,16.3046666666667,31.8853439150349,124.613333333333,52.3983333333333,52.3983333333333,121.297,NA,40.0906,-112.305,NA,"satellite"
"SouthEden","SouthEden",5.493026760223,14.2649704432762,36.4060690004123,905.108804398925,27.5696021505376,-11.6133440860215,39.1829462365591,4.50251326164875,16.8310016129032,16.8310016129032,-5.54716667475914,452.399666666667,55.4903333333333,14.2506666666667,30.4666446939091,141.266333333333,64.2626666666667,64.2626666666667,134.900666666667,NA,41.926717,-111.275659,NA,"satellite"
"SSHigh","SSHigh",5.459321932806,12.9441957343845,33.5465024848322,935.080952876913,27.5313333333333,-11.0544946236559,38.5858279569892,9.47486929510155,16.7658996415771,17.0589551971326,-5.91803084703168,427.568333333333,60.937,18.3203333333333,32.9677091762476,152.176666666667,66.4206666666667,86.9183333333333,108.922666666667,NA,44.295988,-112.096947,NA,"satellite"
"SSHQ","SSHQ",6.19832558092913,14.0517447655684,34.6078257018656,967.313505700767,29.396064516129,-11.2067311827957,40.6027956989247,10.5922783154122,17.7231035842294,18.0964295101553,-5.73543548990354,307.535666666667,48.3983333333333,13.9866666666667,37.2731871784737,118.581333333333,52.1446666666667,68.1406666666667,67.5393333333333,NA,44.246799,-112.213263,NA,"satellite"
"Symstad1","Symstad1",7.51634462089712,14.8328698694464,35.960290930542,967.509967678481,30.1037956989247,-11.1441182795699,41.2479139784946,11.6763601553166,-2.67302072879331,19.8337161290323,-4.15314887602922,474.209333333333,77.174,16.375,52.3644792120325,204.734333333333,52.7706666666667,165.436,55.5,89,44.59,-104.71,80,"genotype"
"Symstad2","Symstad2",7.06513836810154,12.6037467275515,34.9528627201062,876.050290892041,26.7058709677419,-9.35339784946236,36.0592688172043,15.3807219235364,-1.65991493428913,18.3897846475508,-3.1549097892426,631.572,123.205333333333,11.452,69.4722698602459,312.085333333333,41.6406666666667,251.510666666667,42.231,90,43.87,-103.46,81,"genotype"
"TB FIRE","TBFIRE",7.78595125116973,15.3705122483241,36.8969706184586,968.292369665763,30.9792150537634,-10.6787096774194,41.6579247311828,11.8513925328554,-2.4286037037037,20.220413739546,-3.78362785075716,351.477333333333,68.6456666666667,6.58666666666667,63.8284993351651,165.853,25.9433333333333,122.502,28.307,NA,43.31193,-105.125329,NA,"satellite"
"TB LC Control","TBLCControl",7.81847190584335,15.4233349167358,36.9345191024095,970.035690711651,31.0570107526882,-10.7015806451613,41.7585913978495,11.9001035244922,-2.41938458781362,20.2715670250896,-3.77785162393841,347.047,67.7526666666667,6.45833333333333,64.0868231042737,164.902666666667,26.0303333333333,120.419666666667,28.2486666666667,NA,43.327853,-105.112892,NA,"satellite"
"TB PRAIRIE DOG","TBPRAIRIEDOG",7.80160339460806,15.4038004061685,36.9105593956652,969.724805566071,31.033688172043,-10.6990860215054,41.7327741935484,11.8784394265233,-2.43095955794504,20.2513121266428,-3.79047680388556,348.023,68.296,6.44166666666667,64.0448635131225,164.883,25.9496666666667,120.855333333333,28.119,NA,43.338797,-105.133254,NA,"satellite"
"Woodruff","Woodruff",5.31881864972692,15.5399720864894,38.3378316000391,913.178638468863,28.0981827956989,-12.4361182795699,40.5343010752688,4.63091535244922,16.654114516129,16.654114516129,-6.01286046680321,362.118666666667,46.1843333333333,15.6976666666667,23.5465651451155,111.771,65.843,65.843,89.3753333333333,NA,41.56042,-111.172565,NA,"satellite"
