"site1","site2","kinship_avg","lat1","lon1","lat2","lon2"
"Schupp3","Pyle9",0.67073295329647,38.6,-113.79,43.42,-119.62
"Schupp4","Pyle9",0.718084458310458,38.52,-113.55,43.42,-119.62
"Schupp5","Pyle9",0.724972519940483,39.11,-112.74,43.42,-119.62
"Symstad1","Pyle9",0.682665307201569,44.59,-104.71,43.42,-119.62
"Symstad2","Pyle9",0.655519691514781,43.87,-103.46,43.42,-119.62
"Symstad3","Pyle9",0.730385227133165,43.62,-103.47,43.42,-119.62
"Urza2","Pyle9",0.713160278790376,40.84,-119.56,43.42,-119.62
"Wilcox2","Pyle9",0.643525953707899,41.31,-105.66,43.42,-119.62
"Chynoweth2","Pyle9",0.652652987901835,40.29092,-109.68361,43.42,-119.62
"Chynoweth3","Pyle9",0.643810513226008,39.83576,-109.61202,43.42,-119.62
"Chynoweth5","Pyle9",0.666539982479084,40.480805,-109.438229,43.42,-119.62
"Chynoweth7","Pyle9",0.718655388869358,40.533605,-109.523564,43.42,-119.62
"Chynoweth8","Pyle9",0.652258359296435,40.640878,-109.48689,43.42,-119.62
"Shriver2","Pyle9",0.66684045011826,48,-114.04,43.42,-119.62
"Davies03","Pyle9",0.679954102770227,42.68,-118.68,43.42,-119.62
"GerminoBOP1","Pyle9",0.71325595461433,43.4720833,-116.2338306,43.42,-119.62
"Mancillas01","Pyle9",0.67952244658709,32.368,-106.56,43.42,-119.62
"Boise_High 2022","Pyle9",0.770159261993553,NA,NA,43.42,-119.62
"Boise_Low 2022","Pyle9",0.729025389814362,NA,NA,43.42,-119.62
"CG PASTURE 2022","Pyle9",0.797140111219591,NA,NA,43.42,-119.62
"CaseAoyamaS1 2022","Pyle9",0.776102888142348,NA,NA,43.42,-119.62
"CastValley 2021","Pyle9",0.711880617364875,NA,NA,43.42,-119.62
"EOARC 2022","Pyle9",0.777189501514317,NA,NA,43.42,-119.62
"EnsingS1 SuRDC 2022","Pyle9",0.780702249976224,NA,NA,43.42,-119.62
"EnsingS2 Summerland-Princeton 2022","Pyle9",0.769148993297332,NA,NA,43.42,-119.62
"EnsingS3 Bear Creek 2022","Pyle9",0.75363114007663,NA,NA,43.42,-119.62
"EnsingS4 Lundbom 2022","Pyle9",0.798467971776365,NA,NA,43.42,-119.62
"FAR NORTH CPER 2022","Pyle9",0.789715037393146,NA,NA,43.42,-119.62
"FtK_Cottonwood_Coulee 2021","Pyle9",0.804300651960813,NA,NA,43.42,-119.62
"FtK_Lone_Pine 2021","Pyle9",0.803041870862107,NA,NA,43.42,-119.62
"GoeblS1 2024","Pyle9",0.753046754196307,NA,NA,43.42,-119.62
"GreenCanyon 2021","Pyle9",0.778536600466502,NA,NA,43.42,-119.62
"HPGRS AGCR 2022","Pyle9",0.796459938725998,NA,NA,43.42,-119.62
"HardwareRanch 2022","Pyle9",0.788601131252928,NA,NA,43.42,-119.62
"K1_vanDiepen 2022","Pyle9",0.790031363553862,NA,NA,43.42,-119.62
"L1_vanDiepen 2022","Pyle9",0.803069309255442,NA,NA,43.42,-119.62
"MPG_IR 2021","Pyle9",0.786186814192108,NA,NA,43.42,-119.62
"MPG_SR 2021","Pyle9",0.787135640841952,NA,NA,43.42,-119.62
"MPG_TH 2021","Pyle9",0.786460135245312,NA,NA,43.42,-119.62
"NEAR 4WAY CPER 2022","Pyle9",0.787687676404663,NA,NA,43.42,-119.62
"NEAR HQ CPER 2022","Pyle9",0.789239881332092,NA,NA,43.42,-119.62
"NEAR NUTNET 2022","Pyle9",0.789010841752642,NA,NA,43.42,-119.62
"OttS1 2022","Pyle9",0.795130087675007,NA,NA,43.42,-119.62
"PMR- Brome 2021","Pyle9",0.78464080238694,NA,NA,43.42,-119.62
"Pearlwise 2024","Pyle9",0.765934815052518,NA,NA,43.42,-119.62
"Peavine 2022","Pyle9",0.733868156024726,NA,NA,43.42,-119.62
"Plymouth 2022","Pyle9",0.724811451443122,NA,NA,43.42,-119.62
"RedBluff 2023","Pyle9",0.794397765872794,NA,NA,43.42,-119.62
"Rush_Valley 2022","Pyle9",0.758831986348528,NA,NA,43.42,-119.62
"SSHQ 2022","Pyle9",0.801453267010975,NA,NA,43.42,-119.62
"SSHigh 2022","Pyle9",0.797948007487666,NA,NA,43.42,-119.62
"SouthEden 2022","Pyle9",0.799190855528596,NA,NA,43.42,-119.62
"Symstad1 2021","Pyle9",0.795807625428462,NA,NA,43.42,-119.62
"Symstad2 2022","Pyle9",0.795570528753746,NA,NA,43.42,-119.62
"TB FIRE 2022","Pyle9",0.799159282432069,NA,NA,43.42,-119.62
"TB LC Control 2022","Pyle9",0.798934938743221,NA,NA,43.42,-119.62
"TB PRAIRIE DOG 2022","Pyle9",0.799071509616379,NA,NA,43.42,-119.62
"Woodruff 2022","Pyle9",0.801506583672984,NA,NA,43.42,-119.62
"dino 2024","Pyle9",0.767341401208384,NA,NA,43.42,-119.62
"AAFC4","Pyle10",0.661603054438552,50.08,-120.65,43.19,-120
"AAFC5","Pyle10",0.648427630763771,50.09,-120.45,43.19,-120
"AAFC6","Pyle10",0.67265505739341,50.09,-120.75,43.19,-120
"AAFC8","Pyle10",0.656485827638389,49.57,-120.55,43.19,-120
"AAFC9","Pyle10",0.63620787929606,49.62,-119.8,43.19,-120
"AAFC10","Pyle10",0.636347544416718,49.71,-120.05,43.19,-120
"Adler5","Pyle10",0.642936843806514,40.79,-111.87,43.19,-120
"Schupp2","Pyle10",0.778781220902578,40.2,-112.46,43.19,-120
"Schupp1","Pyle10",0.7424563577935,39.85,-112.15,43.19,-120
"Adler13","Pyle10",0.677296334341943,41.44,-111.08,43.19,-120
"Adler16","Pyle10",0.652423491635362,41.78,-110.2,43.19,-120
"Adler17","Pyle10",0.652617374744642,41.44,-110.11,43.19,-120
"Adler18","Pyle10",0.743070861294887,40.86,-114.22,43.19,-120
"Barnett1","Pyle10",0.629653411852061,43.48,-110.74,43.19,-120
"Baughman3","Pyle10",0.654033112147777,42.81,-118.96,43.19,-120
"Baughman2","Pyle10",0.690163454515672,43.05,-118.87,43.19,-120
"Chynoweth1","Pyle10",0.665035739223514,39.76604,-109.5635,43.19,-120
"Board1","Pyle10",0.625487534224224,38.84,-117.57,43.19,-120
"Bradford1","Pyle10",0.625058419502526,35.23,-111.62,43.19,-120
"Chambers1","Pyle10",0.619045816268109,39.55,-119.58,43.19,-120
"Chambers2","Pyle10",0.613346477470234,39.95,-118.76,43.19,-120
"Urza1","Pyle10",0.613498652571564,40.35,-119.34,43.19,-120
"Chambers4","Pyle10",0.613370792194877,41.31,-117.63,43.19,-120
"Chambers5","Pyle10",0.609265240787644,41.54,-117.75,43.19,-120
"Chambers6","Pyle10",0.609240078044063,41.54,-117.78,43.19,-120
"Chambers7","Pyle10",0.670690316347955,43.94,-116.19,43.19,-120
"Chambers8","Pyle10",0.760965761638989,42.24,-114.57,43.19,-120
"Chambers9","Pyle10",0.665084013198966,40.66,-116.73,43.19,-120
"Copeland1","Pyle10",0.665088256651628,43.7,-117.33,43.19,-120
"Copeland5","Pyle10",0.63224625088691,42.27,-118.71,43.19,-120
"Copeland9","Pyle10",0.65256772316516,43.47,-119.68,43.19,-120
"Downs1","Pyle10",0.657360444792393,46.38145,-119.430272,43.19,-120
"Downs2","Pyle10",0.653108581916287,46.25045,-119.53334,43.19,-120
"Downs3","Pyle10",0.61349795724593,45.9663,-120.3671,43.19,-120
"Fleishman1","Pyle10",0.664345050274082,38.47,-119.49,43.19,-120
"Fleishman5","Pyle10",0.999663894492086,39.12,-117.27,43.19,-120
"Fleishman7","Pyle10",0.62556189509316,39.17,-117.44,43.19,-120
"Getts1","Pyle10",0.632940170958861,41.17,-120.5,43.19,-120
"Getts3","Pyle10",0.637052264625889,40.43,-120.67,43.19,-120
"Holdrege1","Pyle10",0.629452365209538,41.61,-111.57,43.19,-120
"Hufft1","Pyle10",0.683716162207595,38.6701,-108.3286,43.19,-120
"Lavin1","Pyle10",0.699223196666721,44.68,-109.07,43.19,-120
"Lavin2","Pyle10",0.658357171555928,45.67,-111.03,43.19,-120
"Lee1","Pyle10",0.613376351467726,36.82340833,-116.0163889,43.19,-120
"Lee2","Pyle10",0.604986348095398,35.3984,-115.7845,43.19,-120
"Lee3","Pyle10",0.61322624842519,36.5247,-115.8987,43.19,-120
"Lee4","Pyle10",0.60687590543534,35.4564,-115.52,43.19,-120
"Leger1","Pyle10",0.614142926584834,39.49,-119.84,43.19,-120
"Maron1","Pyle10",0.665753306077175,46.68,-114.03,43.19,-120
"Maron2","Pyle10",0.652337519822766,46.64,-113.23,43.19,-120
"Porensky30","Pyle10",0.643406547626261,40.63,-105.27,43.19,-120
"Pyke3","Pyle10",0.643268935796406,44.60456358,-120.1924183,43.19,-120
"Pyke8","Pyle10",0.655075304147969,46.74830998,-119.361636,43.19,-120
"Pyke21","Pyle10",0.660966168563488,47.61803776,-119.6830115,43.19,-120
"Pyle1","Pyle10",0.84336553759708,42.35,-118.65,43.19,-120
"Pyle9","Pyle10",0.652351699084034,43.42,-119.62,43.19,-120
"Pyle10","Pyle10",1,43.19,-120,43.19,-120
"Pyle15","Pyle10",0.644554216604108,43.8,-119,43.19,-120
"Pyle17","Pyle10",0.647430794037712,44.36,-118.93,43.19,-120
"Pyle19","Pyle10",0.655329386306374,44.57,-119.65,43.19,-120
"Reed1","Pyle10",0.669050222218837,38.52,-109.47,43.19,-120
"Reed3","Pyle10",0.657148134015882,38.75,-109.79,43.19,-120
"Schupp3","Pyle10",0.708228996231751,38.6,-113.79,43.19,-120
"Schupp4","Pyle10",0.664945626322809,38.52,-113.55,43.19,-120
"Schupp5","Pyle10",0.659895261934567,39.11,-112.74,43.19,-120
"Symstad1","Pyle10",0.673150396686867,44.59,-104.71,43.19,-120
"Symstad2","Pyle10",0.646825640236859,43.87,-103.46,43.19,-120
"Symstad3","Pyle10",0.674889374829835,43.62,-103.47,43.19,-120
"Urza2","Pyle10",0.655925295073492,40.84,-119.56,43.19,-120
"Wilcox2","Pyle10",0.678156686475971,41.31,-105.66,43.19,-120
"Chynoweth2","Pyle10",0.999535511335565,40.29092,-109.68361,43.19,-120
"Chynoweth3","Pyle10",0.678449013584049,39.83576,-109.61202,43.19,-120
"Chynoweth5","Pyle10",0.918510059051112,40.480805,-109.438229,43.19,-120
"Chynoweth7","Pyle10",0.665461076673707,40.533605,-109.523564,43.19,-120
"Chynoweth8","Pyle10",0.99969542276192,40.640878,-109.48689,43.19,-120
"Shriver2","Pyle10",0.629667195208278,48,-114.04,43.19,-120
"Davies03","Pyle10",0.625242071291968,42.68,-118.68,43.19,-120
"GerminoBOP1","Pyle10",0.673741880325833,43.4720833,-116.2338306,43.19,-120
"Mancillas01","Pyle10",0.664242691873645,32.368,-106.56,43.19,-120
"Boise_High 2022","Pyle10",0.72854544482077,NA,NA,43.19,-120
"Boise_Low 2022","Pyle10",0.730220778331283,NA,NA,43.19,-120
"CG PASTURE 2022","Pyle10",0.765642720340202,NA,NA,43.19,-120
"CaseAoyamaS1 2022","Pyle10",0.744440664992258,NA,NA,43.19,-120
"CastValley 2021","Pyle10",0.767106684539736,NA,NA,43.19,-120
"EOARC 2022","Pyle10",0.742986572890843,NA,NA,43.19,-120
"EnsingS1 SuRDC 2022","Pyle10",0.75964735909701,NA,NA,43.19,-120
"EnsingS2 Summerland-Princeton 2022","Pyle10",0.714311323443917,NA,NA,43.19,-120
"EnsingS3 Bear Creek 2022","Pyle10",0.718876802289083,NA,NA,43.19,-120
"EnsingS4 Lundbom 2022","Pyle10",0.722404660494425,NA,NA,43.19,-120
"FAR NORTH CPER 2022","Pyle10",0.778006439081307,NA,NA,43.19,-120
"FtK_Cottonwood_Coulee 2021","Pyle10",0.786400198528698,NA,NA,43.19,-120
"FtK_Lone_Pine 2021","Pyle10",0.788065637992005,NA,NA,43.19,-120
"GoeblS1 2024","Pyle10",0.750083883266574,NA,NA,43.19,-120
"GreenCanyon 2021","Pyle10",0.765706330939692,NA,NA,43.19,-120
"HPGRS AGCR 2022","Pyle10",0.766773118267719,NA,NA,43.19,-120
"HardwareRanch 2022","Pyle10",0.754532633476095,NA,NA,43.19,-120
"K1_vanDiepen 2022","Pyle10",0.739355002193887,NA,NA,43.19,-120
"L1_vanDiepen 2022","Pyle10",0.768328144514572,NA,NA,43.19,-120
"MPG_IR 2021","Pyle10",0.754709562183547,NA,NA,43.19,-120
"MPG_SR 2021","Pyle10",0.757242753532383,NA,NA,43.19,-120
"MPG_TH 2021","Pyle10",0.756098974119846,NA,NA,43.19,-120
"NEAR 4WAY CPER 2022","Pyle10",0.779375620893903,NA,NA,43.19,-120
"NEAR HQ CPER 2022","Pyle10",0.777030603653177,NA,NA,43.19,-120
"NEAR NUTNET 2022","Pyle10",0.778286046020414,NA,NA,43.19,-120
"OttS1 2022","Pyle10",0.772011773143194,NA,NA,43.19,-120
"PMR- Brome 2021","Pyle10",0.745613096120313,NA,NA,43.19,-120
"Pearlwise 2024","Pyle10",0.747860719808776,NA,NA,43.19,-120
"Peavine 2022","Pyle10",0.707377593999961,NA,NA,43.19,-120
"Plymouth 2022","Pyle10",0.714858961229248,NA,NA,43.19,-120
"RedBluff 2023","Pyle10",0.754518959113678,NA,NA,43.19,-120
"Rush_Valley 2022","Pyle10",0.765147780253718,NA,NA,43.19,-120
"SSHQ 2022","Pyle10",0.778486811792705,NA,NA,43.19,-120
"SSHigh 2022","Pyle10",0.7586948900007,NA,NA,43.19,-120
"SouthEden 2022","Pyle10",0.759106326330003,NA,NA,43.19,-120
"Symstad1 2021","Pyle10",0.776830066840857,NA,NA,43.19,-120
"Symstad2 2022","Pyle10",0.778446437975641,NA,NA,43.19,-120
"TB FIRE 2022","Pyle10",0.779759046021363,NA,NA,43.19,-120
"TB LC Control 2022","Pyle10",0.780333820603094,NA,NA,43.19,-120
"TB PRAIRIE DOG 2022","Pyle10",0.780157889953538,NA,NA,43.19,-120
"Woodruff 2022","Pyle10",0.770676613581777,NA,NA,43.19,-120
"dino 2024","Pyle10",0.799302206423872,NA,NA,43.19,-120
"AAFC4","Pyle15",0.682741102787068,50.08,-120.65,43.8,-119
"AAFC5","Pyle15",0.760035863197972,50.09,-120.45,43.8,-119
"AAFC6","Pyle15",0.667936897142611,50.09,-120.75,43.8,-119
"AAFC8","Pyle15",0.731556833710763,49.57,-120.55,43.8,-119
"AAFC9","Pyle15",0.717250548981983,49.62,-119.8,43.8,-119
"AAFC10","Pyle15",0.717250048515173,49.71,-120.05,43.8,-119
"Adler5","Pyle15",0.74747109911254,40.79,-111.87,43.8,-119
"Schupp2","Pyle15",0.676342692350769,40.2,-112.46,43.8,-119
"Schupp1","Pyle15",0.679215630980647,39.85,-112.15,43.8,-119
"Adler13","Pyle15",0.666666790044808,41.44,-111.08,43.8,-119
"Adler16","Pyle15",0.67784172632326,41.78,-110.2,43.8,-119
"Adler17","Pyle15",0.678044643869067,41.44,-110.11,43.8,-119
"Adler18","Pyle15",0.698894181394195,40.86,-114.22,43.8,-119
"Barnett1","Pyle15",0.759911639171527,43.48,-110.74,43.8,-119
"Baughman3","Pyle15",0.715140219787915,42.81,-118.96,43.8,-119
"Baughman2","Pyle15",0.680779328642031,43.05,-118.87,43.8,-119
"Chynoweth1","Pyle15",0.674461129034912,39.76604,-109.5635,43.8,-119
"Board1","Pyle15",0.733658488628175,38.84,-117.57,43.8,-119
"Bradford1","Pyle15",0.733148613469043,35.23,-111.62,43.8,-119
"Chambers1","Pyle15",0.638281922297112,39.55,-119.58,43.8,-119
"Chambers2","Pyle15",0.631829369340711,39.95,-118.76,43.8,-119
"Urza1","Pyle15",0.631910820727064,40.35,-119.34,43.8,-119
"Chambers4","Pyle15",0.631710524444086,41.31,-117.63,43.8,-119
"Chambers5","Pyle15",0.62723975666627,41.54,-117.75,43.8,-119
"Chambers6","Pyle15",0.627237311981623,41.54,-117.78,43.8,-119
"Chambers7","Pyle15",0.718772022846587,43.94,-116.19,43.8,-119
"Chambers8","Pyle15",0.714070292505087,42.24,-114.57,43.8,-119
"Chambers9","Pyle15",0.67449092475131,40.66,-116.73,43.8,-119
"Copeland1","Pyle15",0.674550575102127,43.7,-117.33,43.8,-119
"Copeland5","Pyle15",0.762796931798449,42.27,-118.71,43.8,-119
"Copeland9","Pyle15",0.678073274699262,43.47,-119.68,43.8,-119
"Downs1","Pyle15",0.681550580137234,46.38145,-119.430272,43.8,-119
"Downs2","Pyle15",0.718175308010255,46.25045,-119.53334,43.8,-119
"Downs3","Pyle15",0.64682027500767,45.9663,-120.3671,43.8,-119
"Fleishman1","Pyle15",0.69083030687984,38.47,-119.49,43.8,-119
"Fleishman5","Pyle15",0.644442512748786,39.12,-117.27,43.8,-119
"Fleishman7","Pyle15",0.754570742624993,39.17,-117.44,43.8,-119
"Getts1","Pyle15",0.667835022173371,41.17,-120.5,43.8,-119
"Getts3","Pyle15",0.783476994018841,40.43,-120.67,43.8,-119
"Holdrege1","Pyle15",0.759715365310737,41.61,-111.57,43.8,-119
"Hufft1","Pyle15",0.651868314456617,38.6701,-108.3286,43.8,-119
"Lavin1","Pyle15",0.682948855218801,44.68,-109.07,43.8,-119
"Lavin2","Pyle15",0.720628206327286,45.67,-111.03,43.8,-119
"Lee1","Pyle15",0.631835895166999,36.82340833,-116.0163889,43.8,-119
"Lee2","Pyle15",0.623820413880063,35.3984,-115.7845,43.8,-119
"Lee3","Pyle15",0.631735475488493,36.5247,-115.8987,43.8,-119
"Lee4","Pyle15",0.626127214520663,35.4564,-115.52,43.8,-119
"Leger1","Pyle15",0.661048684978328,39.49,-119.84,43.8,-119
"Maron1","Pyle15",0.688332687237141,46.68,-114.03,43.8,-119
"Maron2","Pyle15",0.677832214627465,46.64,-113.23,43.8,-119
"Porensky30","Pyle15",0.774692508478739,40.63,-105.27,43.8,-119
"Pyke3","Pyle15",0.847189778954228,44.60456358,-120.1924183,43.8,-119
"Pyke8","Pyle15",0.63601750528105,46.74830998,-119.361636,43.8,-119
"Pyke21","Pyle15",0.703030376626124,47.61803776,-119.6830115,43.8,-119
"Pyle1","Pyle15",0.754724299895256,42.35,-118.65,43.8,-119
"Pyle9","Pyle15",0.677828540469941,43.42,-119.62,43.8,-119
"Pyle10","Pyle15",0.644554216604108,43.19,-120,43.8,-119
"Pyle15","Pyle15",1,43.8,-119,43.8,-119
"Pyle17","Pyle15",0.740213197957672,44.36,-118.93,43.8,-119
"Pyle19","Pyle15",0.652128728426577,44.57,-119.65,43.8,-119
"Reed1","Pyle15",0.671987895054186,38.52,-109.47,43.8,-119
"Reed3","Pyle15",0.656655916614587,38.75,-109.79,43.8,-119
"Schupp3","Pyle15",0.660145885101845,38.6,-113.79,43.8,-119
"Schupp4","Pyle15",0.674384426858427,38.52,-113.55,43.8,-119
"Schupp5","Pyle15",0.67647132109138,39.11,-112.74,43.8,-119
"Symstad1","Pyle15",0.695618947038839,44.59,-104.71,43.8,-119
"Symstad2","Pyle15",0.706215266705896,43.87,-103.46,43.8,-119
"Symstad3","Pyle15",0.687622333455052,43.62,-103.47,43.8,-119
"Urza2","Pyle15",0.815818868717348,40.84,-119.56,43.8,-119
"Wilcox2","Pyle15",0.637314729766974,41.31,-105.66,43.8,-119
"Chynoweth2","Pyle15",0.644754472188786,40.29092,-109.68361,43.8,-119
"Chynoweth3","Pyle15",0.637628211426215,39.83576,-109.61202,43.8,-119
"Chynoweth5","Pyle15",0.66338872735343,40.480805,-109.438229,43.8,-119
"Chynoweth7","Pyle15",0.674868396128262,40.533605,-109.523564,43.8,-119
"Chynoweth8","Pyle15",0.644422078140398,40.640878,-109.48689,43.8,-119
"Shriver2","Pyle15",0.759903251391007,48,-114.04,43.8,-119
"Davies03","Pyle15",0.733446280861775,42.68,-118.68,43.8,-119
"GerminoBOP1","Pyle15",0.690060238407957,43.4720833,-116.2338306,43.8,-119
"Mancillas01","Pyle15",0.654791536353521,32.368,-106.56,43.8,-119
"Boise_High 2022","Pyle15",0.815653862468447,NA,NA,43.8,-119
"Boise_Low 2022","Pyle15",0.764422464637206,NA,NA,43.8,-119
"CG PASTURE 2022","Pyle15",0.807189295226333,NA,NA,43.8,-119
"CaseAoyamaS1 2022","Pyle15",0.807652988110904,NA,NA,43.8,-119
"CastValley 2021","Pyle15",0.72912780067698,NA,NA,43.8,-119
"EOARC 2022","Pyle15",0.809776301458303,NA,NA,43.8,-119
"EnsingS1 SuRDC 2022","Pyle15",0.810760912307116,NA,NA,43.8,-119
"EnsingS2 Summerland-Princeton 2022","Pyle15",0.826795670778592,NA,NA,43.8,-119
"EnsingS3 Bear Creek 2022","Pyle15",0.810253222410297,NA,NA,43.8,-119
"EnsingS4 Lundbom 2022","Pyle15",0.825849844042353,NA,NA,43.8,-119
"FAR NORTH CPER 2022","Pyle15",0.794620274047552,NA,NA,43.8,-119
"FtK_Cottonwood_Coulee 2021","Pyle15",0.790338445306906,NA,NA,43.8,-119
"FtK_Lone_Pine 2021","Pyle15",0.787841186101412,NA,NA,43.8,-119
"GoeblS1 2024","Pyle15",0.78898411943906,NA,NA,43.8,-119
"GreenCanyon 2021","Pyle15",0.805046015611796,NA,NA,43.8,-119
"HPGRS AGCR 2022","Pyle15",0.806350532997038,NA,NA,43.8,-119
"HardwareRanch 2022","Pyle15",0.81370982196916,NA,NA,43.8,-119
"K1_vanDiepen 2022","Pyle15",0.80980619186284,NA,NA,43.8,-119
"L1_vanDiepen 2022","Pyle15",0.806397838121587,NA,NA,43.8,-119
"MPG_IR 2021","Pyle15",0.810566303833297,NA,NA,43.8,-119
"MPG_SR 2021","Pyle15",0.809975210609601,NA,NA,43.8,-119
"MPG_TH 2021","Pyle15",0.810240517117026,NA,NA,43.8,-119
"NEAR 4WAY CPER 2022","Pyle15",0.792269116223073,NA,NA,43.8,-119
"NEAR HQ CPER 2022","Pyle15",0.795520105557416,NA,NA,43.8,-119
"NEAR NUTNET 2022","Pyle15",0.794004850336634,NA,NA,43.8,-119
"OttS1 2022","Pyle15",0.803006624457668,NA,NA,43.8,-119
"PMR- Brome 2021","Pyle15",0.816539716137582,NA,NA,43.8,-119
"Pearlwise 2024","Pyle15",0.80136165599703,NA,NA,43.8,-119
"Peavine 2022","Pyle15",0.793186793728619,NA,NA,43.8,-119
"Plymouth 2022","Pyle15",0.774243384805043,NA,NA,43.8,-119
"RedBluff 2023","Pyle15",0.815491253666259,NA,NA,43.8,-119
"Rush_Valley 2022","Pyle15",0.788420217650861,NA,NA,43.8,-119
"SSHQ 2022","Pyle15",0.79479634493366,NA,NA,43.8,-119
"SSHigh 2022","Pyle15",0.802257866046308,NA,NA,43.8,-119
"SouthEden 2022","Pyle15",0.810167450594653,NA,NA,43.8,-119
"Symstad1 2021","Pyle15",0.798537649252501,NA,NA,43.8,-119
"Symstad2 2022","Pyle15",0.797381195986957,NA,NA,43.8,-119
"TB FIRE 2022","Pyle15",0.795906160269767,NA,NA,43.8,-119
"TB LC Control 2022","Pyle15",0.795173628679226,NA,NA,43.8,-119
"TB PRAIRIE DOG 2022","Pyle15",0.795405661785553,NA,NA,43.8,-119
"Woodruff 2022","Pyle15",0.8035897544628,NA,NA,43.8,-119
"dino 2024","Pyle15",0.758709427597893,NA,NA,43.8,-119
"AAFC4","Pyle17",0.703245569499124,50.08,-120.65,44.36,-118.93
"AAFC5","Pyle17",0.793228288035726,50.09,-120.45,44.36,-118.93
"AAFC6","Pyle17",0.658500877031402,50.09,-120.75,44.36,-118.93
"AAFC8","Pyle17",0.716981504511086,49.57,-120.55,44.36,-118.93
"AAFC9","Pyle17",0.735250267916761,49.62,-119.8,44.36,-118.93
"AAFC10","Pyle17",0.735316974459741,49.71,-120.05,44.36,-118.93
"Adler5","Pyle17",0.70043278442981,40.79,-111.87,44.36,-118.93
"Schupp2","Pyle17",0.699487608325897,40.2,-112.46,44.36,-118.93
"Schupp1","Pyle17",0.651335228909887,39.85,-112.15,44.36,-118.93
"Adler13","Pyle17",0.664862326482027,41.44,-111.08,44.36,-118.93
"Adler16","Pyle17",0.660672996382123,41.78,-110.2,44.36,-118.93
"Adler17","Pyle17",0.660833035505147,41.44,-110.11,44.36,-118.93
"Adler18","Pyle17",0.671354934532636,40.86,-114.22,44.36,-118.93
"Barnett1","Pyle17",0.699773708797922,43.48,-110.74,44.36,-118.93
"Baughman3","Pyle17",0.735930689726836,42.81,-118.96,44.36,-118.93
"Baughman2","Pyle17",0.680220264851792,43.05,-118.87,44.36,-118.93
"Chynoweth1","Pyle17",0.664378731255865,39.76604,-109.5635,44.36,-118.93
"Board1","Pyle17",0.707001342380928,38.84,-117.57,44.36,-118.93
"Bradford1","Pyle17",0.70646682824692,35.23,-111.62,44.36,-118.93
"Chambers1","Pyle17",0.635258894290629,39.55,-119.58,44.36,-118.93
"Chambers2","Pyle17",0.629023631538704,39.95,-118.76,44.36,-118.93
"Urza1","Pyle17",0.629184555818893,40.35,-119.34,44.36,-118.93
"Chambers4","Pyle17",0.628980559961056,41.31,-117.63,44.36,-118.93
"Chambers5","Pyle17",0.624848273925866,41.54,-117.75,44.36,-118.93
"Chambers6","Pyle17",0.624845955355291,41.54,-117.78,44.36,-118.93
"Chambers7","Pyle17",0.689130177967051,43.94,-116.19,44.36,-118.93
"Chambers8","Pyle17",0.66270452816242,42.24,-114.57,44.36,-118.93
"Chambers9","Pyle17",0.664426189786241,40.66,-116.73,44.36,-118.93
"Copeland1","Pyle17",0.664451945625943,43.7,-117.33,44.36,-118.93
"Copeland5","Pyle17",0.729530594549945,42.27,-118.71,44.36,-118.93
"Copeland9","Pyle17",0.66084593535117,43.47,-119.68,44.36,-118.93
"Downs1","Pyle17",0.662172225785089,46.38145,-119.430272,44.36,-118.93
"Downs2","Pyle17",0.698665884050506,46.25045,-119.53334,44.36,-118.93
"Downs3","Pyle17",0.644318344150664,45.9663,-120.3671,44.36,-118.93
"Fleishman1","Pyle17",0.678011758975881,38.47,-119.49,44.36,-118.93
"Fleishman5","Pyle17",0.647290567744284,39.12,-117.27,44.36,-118.93
"Fleishman7","Pyle17",0.711638869953995,39.17,-117.44,44.36,-118.93
"Getts1","Pyle17",0.660467564221611,41.17,-120.5,44.36,-118.93
"Getts3","Pyle17",0.708238598579794,40.43,-120.67,44.36,-118.93
"Holdrege1","Pyle17",0.699573587643433,41.61,-111.57,44.36,-118.93
"Hufft1","Pyle17",0.640509663004679,38.6701,-108.3286,44.36,-118.93
"Lavin1","Pyle17",0.666250543011942,44.68,-109.07,44.36,-118.93
"Lavin2","Pyle17",0.74790064595388,45.67,-111.03,44.36,-118.93
"Lee1","Pyle17",0.629048969853614,36.82340833,-116.0163889,44.36,-118.93
"Lee2","Pyle17",0.6206851553847,35.3984,-115.7845,44.36,-118.93
"Lee3","Pyle17",0.628923452493453,36.5247,-115.8987,44.36,-118.93
"Lee4","Pyle17",0.625731527282666,35.4564,-115.52,44.36,-118.93
"Leger1","Pyle17",0.654044646707481,39.49,-119.84,44.36,-118.93
"Maron1","Pyle17",0.66824574112128,46.68,-114.03,44.36,-118.93
"Maron2","Pyle17",0.660591124741071,46.64,-113.23,44.36,-118.93
"Porensky30","Pyle17",0.732876257508479,40.63,-105.27,44.36,-118.93
"Pyke3","Pyle17",0.713346012736909,44.60456358,-120.1924183,44.36,-118.93
"Pyke8","Pyle17",0.63114354968383,46.74830998,-119.361636,44.36,-118.93
"Pyke21","Pyle17",0.678022115310291,47.61803776,-119.6830115,44.36,-118.93
"Pyle1","Pyle17",0.728298012411208,42.35,-118.65,44.36,-118.93
"Pyle9","Pyle17",0.660608766341342,43.42,-119.62,44.36,-118.93
"Pyle10","Pyle17",0.647430794037712,43.19,-120,44.36,-118.93
"Pyle15","Pyle17",0.740213197957672,43.8,-119,44.36,-118.93
"Pyle17","Pyle17",1,44.36,-118.93,44.36,-118.93
