"Category","ID","Latitude","Longitude","Date","SMAP_Tile","SPL3SMP_E_006_Line_Y_9km","SPL3SMP_E_006_Sample_X_9km","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture_dca","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture_scah","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture_scav","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_surface_temperature","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_clay_fraction_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_dca_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_error_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_scah_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_scav_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_surface_temperature_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_vegetation_water_content_pm"
"Satellite","Porensky17",43.338797,-105.133254,"2022-02-18","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-02-19","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,-9999,-9999,-9999,-9999,-9999,275.072052,0.1481087
"Satellite","Porensky17",43.338797,-105.133254,"2022-02-20","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-02-21","h00v00",253,801,-9999,-9999,-9999,-9999,275.071228,0.2296713,0.2205936,-9999,0.2205936,0.1787392,0.2103112,277.8969116,0.1470749
"Satellite","Porensky17",43.338797,-105.133254,"2022-02-22","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,-9999,-9999,-9999,-9999,-9999,274.7855835,0.1459844
"Satellite","Porensky17",43.338797,-105.133254,"2022-02-23","h00v00",253,801,-9999,-9999,-9999,-9999,264.7099609,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-02-24","h00v00",253,801,-9999,-9999,-9999,-9999,265.7276611,0.2296713,-9999,-9999,-9999,-9999,-9999,264.9642639,0.1454648
"Satellite","Porensky17",43.338797,-105.133254,"2022-02-25","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,-9999,-9999,-9999,-9999,-9999,269.5896606,0.1444126
"Satellite","Porensky17",43.338797,-105.133254,"2022-02-26","h00v00",253,801,-9999,-9999,-9999,-9999,269.6593628,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-02-27","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,-9999,-9999,-9999,-9999,-9999,274.4724121,0.1442547
"Satellite","Porensky17",43.338797,-105.133254,"2022-02-28","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-01","h00v00",253,801,0.1900697,0.1900697,0.1556989,0.180465,275.0581665,0.2296713,0.2628774,-9999,0.2628774,0.2117734,0.2470355,275.0722351,0.143917
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-02","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.2350021,-9999,0.2350021,0.191491,0.2204691,282.7853088,0.1435821
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-03","h00v00",253,801,0.1600005,0.1600005,0.1209783,0.1515164,275.1659546,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-04","h00v00",253,801,0.1532992,0.1532992,0.1169769,0.1460453,275.1149902,0.2296713,0.2021959,-9999,0.2021959,0.1641391,0.1933492,284.0196228,0.1434278
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-05","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,-9999,-9999,-9999,-9999,-9999,280.2245789,0.1431053
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-06","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-07","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,-9999,-9999,-9999,-9999,-9999,274.9574585,0.1445794
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-08","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-09","h00v00",253,801,-9999,-9999,-9999,-9999,273.5809021,0.2296713,-9999,-9999,-9999,-9999,-9999,274.8301392,0.1475506
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-10","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,-9999,-9999,-9999,-9999,-9999,272.2012634,0.1505734
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-11","h00v00",253,801,-9999,-9999,-9999,-9999,269.8019104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-12","h00v00",253,801,-9999,-9999,-9999,-9999,271.9195557,0.2296713,-9999,-9999,-9999,-9999,-9999,273.1712952,0.1519994
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-13","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.2768071,-9999,0.2768071,0.2242768,0.2593133,275.0721436,0.1550033
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-14","h00v00",253,801,0.1424675,0.1424675,0.1017759,0.1342432,275.0693359,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-15","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.2623352,-9999,0.2623352,0.2144682,0.2450651,282.0093689,0.1565153
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-16","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-17","h00v00",253,801,0.1908881,0.1908881,0.1373897,0.1752911,275.0732727,0.2296713,0.2103518,-9999,0.2103518,0.1701162,0.2019906,280.882843,0.1603754
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-18","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.2003884,-9999,0.2003884,0.1649652,0.1916187,280.4962463,0.1650883
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-19","h00v00",253,801,0.1306401,0.1306401,0.0874573,0.1238209,275.0744324,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-20","h00v00",253,801,0.1549536,0.1549536,0.1251219,0.1503588,275.166748,0.2296713,0.1873137,-9999,0.1873137,0.1418046,0.175724,284.6165466,0.1674376
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-21","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1850952,-9999,0.1850952,0.1287427,0.1681542,285.2082214,0.1721978
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-22","h00v00",253,801,0.1182,0.1182,0.0873825,0.1149754,275.7433472,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-23","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-24","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-25","h00v00",253,801,0.1358349,0.1358349,0.0946494,0.1284865,278.6170959,0.2296713,0.1710271,-9999,0.1710271,0.1051432,0.1509876,287.2397156,0.1793862
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-26","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1391339,-9999,0.1391339,0.0886337,0.129254,286.3666992,0.1830902
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-27","h00v00",253,801,0.1158855,0.1158855,0.0763257,0.1121097,278.8182983,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-28","h00v00",253,801,0.1120583,0.1120583,0.0632029,0.1089123,280.6725159,0.2296713,0.1410326,-9999,0.1410326,0.0812456,0.1290759,289.9425964,0.1844166
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-29","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1283173,-9999,0.1283173,0.0747881,0.1203032,293.3853455,0.1870722
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-30","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-03-31","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1200468,-9999,0.1200468,0.0758387,0.115178,281.4442749,0.1884207
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-01","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-02","h00v00",253,801,0.1508804,0.1508804,0.1106058,0.1424252,277.9677429,0.2296713,0.1910669,-9999,0.1910669,0.1592886,0.1841789,283.4604797,0.1910826
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-03","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1845151,-9999,0.1845151,0.1426599,0.1748208,287.6334839,0.1937668
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-04","h00v00",253,801,0.1475464,0.1475464,0.1032645,0.1379838,278.8178711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-05","h00v00",253,801,0.1263384,0.1263384,0.0793544,0.1199235,280.9429932,0.2296713,0.1523382,-9999,0.1523382,0.1077271,0.1421399,287.2090759,0.1951255
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-06","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1329821,-9999,0.1329821,0.098127,0.1273154,282.4754333,0.2019902
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-07","h00v00",253,801,0.1183612,0.1183612,0.0785197,0.1143302,277.4078979,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-08","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1139593,-9999,0.1139593,0.0829729,0.1113207,282.0545349,0.2075185
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-09","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-10","h00v00",253,801,-9999,-9999,-9999,-9999,281.1839905,0.2296713,0.1097759,-9999,0.1097759,0.052155,0.1082454,288.8818359,0.218698
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-11","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.188778,-9999,0.188778,0.1096726,0.1619879,278.7311401,0.2299687
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-12","h00v00",253,801,0.1884117,0.1884117,0.138846,0.1750332,278.3614197,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-13","h00v00",253,801,0.0966957,0.0966957,0.0623469,0.096288,276.6620483,0.2296713,0.1652218,-9999,0.1652218,0.1383253,0.1623017,276.675354,0.2356486
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-14","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.131856,-9999,0.131856,0.1130205,0.1296189,274.781311,0.2471122
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-15","h00v00",253,801,0.1080429,0.1080429,0.0509558,0.1084733,274.4431763,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-16","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.169734,-9999,0.169734,0.1384314,0.1649674,275.0723267,0.2528615
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-17","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-18","h00v00",253,801,0.1305095,0.1305095,0.0981441,0.1260424,275.4709473,0.2296713,0.1528628,-9999,0.1528628,0.1321032,0.1501761,278.1568909,0.2642523
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-19","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1487099,-9999,0.1487099,0.1188869,0.1444587,284.6387634,0.2757604
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-20","h00v00",253,801,0.1266211,0.1266211,0.0813322,0.1210153,281.1593628,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-21","h00v00",253,801,0.1255993,0.1255993,0.0780044,0.1200718,280.3493958,0.2296713,0.1262426,-9999,0.1262426,0.0917396,0.1219224,287.8486023,0.2815975
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-22","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1340594,-9999,0.1340594,0.0787379,0.1254156,291.7950745,0.2932341
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-23","h00v00",253,801,-9999,-9999,-9999,-9999,283.1773682,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-24","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,-9999,-9999,-9999,-9999,-9999,278.9472351,0.2990734
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-25","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-26","h00v00",253,801,0.2058593,0.2058593,0.1810287,0.204303,279.1424255,0.2296713,0.2306443,-9999,0.2306443,0.1995985,0.2285657,285.7506409,0.3109159
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-27","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.2408324,-9999,0.2408324,0.1864842,0.225749,291.197052,0.3193803
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-28","h00v00",253,801,0.1839087,0.1839087,0.1453198,0.1761421,283.5734863,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-29","h00v00",253,801,0.1873071,0.1873071,0.1237442,0.1677518,284.7112732,0.2296713,0.2067341,-9999,0.2067341,0.1427649,0.1859673,292.7042542,0.3236611
"Satellite","Porensky17",43.338797,-105.133254,"2022-04-30","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1789981,-9999,0.1789981,0.1388074,0.1704522,285.184967,0.3322606
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-01","h00v00",253,801,0.1807668,0.1807668,0.1154485,0.161204,281.071167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-02","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1785008,-9999,0.1785008,0.1322934,0.1672114,287.849884,0.3365084
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-03","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-04","h00v00",253,801,0.2110095,0.2110095,0.1493527,0.1916183,282.7521667,0.2296713,0.1671571,-9999,0.1671571,0.1176416,0.154908,288.5437622,0.3451745
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-05","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.2065263,-9999,0.2065263,0.1855649,0.2058507,285.1416016,0.3539104
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-06","h00v00",253,801,0.194541,0.194541,0.1489317,0.1835067,285.4131775,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-07","h00v00",253,801,0.1514556,0.1514556,0.1231041,0.1480239,287.0838623,0.2296713,0.1933728,-9999,0.1933728,0.1351858,0.1760659,295.3391113,0.3623999
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-08","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.159431,-9999,0.159431,0.1152847,0.1497842,293.3057556,0.379483
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-09","h00v00",253,801,0.1565538,0.1565538,0.1024481,0.1439948,285.0631104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-10","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1515079,-9999,0.1515079,0.1173292,0.1459751,288.4050903,0.3880947
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-11","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-12","h00v00",253,801,0.1152058,0.1152058,0.0784818,0.1130702,286.506012,0.2296713,0.1156582,-9999,0.1156582,0.0717855,0.1130726,293.2866821,0.4054807
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-13","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.2206868,-9999,0.2206868,0.1531828,0.1983181,287.8407898,0.42306
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-14","h00v00",253,801,0.1385991,0.1385991,0.1203851,0.1387635,284.51828,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-15","h00v00",253,801,0.1342657,0.1342657,0.0901157,0.128271,285.6619873,0.2296713,0.1544232,-9999,0.1544232,0.1095666,0.1451576,292.3938599,0.4319524
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-16","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1298712,-9999,0.1298712,0.0861076,0.1245532,296.2401428,0.4515285
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-17","h00v00",253,801,0.1794347,0.1794347,0.1229214,0.1641787,290.1091919,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-18","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1717869,-9999,0.1717869,0.125154,0.1609831,296.578064,0.4622362
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-19","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-20","h00v00",253,801,0.1819373,0.1819373,0.13679,0.1716985,285.2315674,0.2296713,0.2127539,-9999,0.2127539,0.1474066,0.1919835,287.1404724,0.483923
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-21","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1424379,-9999,0.1424379,0.1144329,0.1395476,283.5497131,0.5059174
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-22","h00v00",253,801,0.1339901,0.1339901,0.0851275,0.1283515,281.2422485,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-23","h00v00",253,801,0.113605,0.113605,0.0667087,0.113223,282.7567139,0.2296713,0.1105036,-9999,0.1105036,0.0738934,0.1098722,287.7342834,0.5170125
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-24","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1455574,-9999,0.1455574,0.0986008,0.1375214,291.2641602,0.5394547
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-25","h00v00",253,801,0.1396212,0.1396212,0.0978794,0.133736,285.1241455,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-26","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1172887,-9999,0.1172887,0.0750072,0.115544,295.4827576,0.55077
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-27","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-28","h00v00",253,801,0.0665079,0.0665079,0.0375329,0.075277,290.7859192,0.2296713,0.0787476,-9999,0.0787476,0.0514902,0.0825794,299.3016968,0.545755
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-29","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.0796242,-9999,0.0796242,0.0463951,0.0858642,296.960022,0.5407785
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-30","h00v00",253,801,0.2147662,0.2147662,0.1636917,0.2016092,289.1911926,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-05-31","h00v00",253,801,0.3052995,0.3052995,0.2353198,0.2832412,285.6911926,0.2296713,0.3165598,-9999,0.3165598,0.2742099,0.3123081,285.1954346,0.5383173
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-01","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.2523168,-9999,0.2523168,0.2425588,0.2635603,286.3722534,0.5334442
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-02","h00v00",253,801,0.2207444,0.2207444,0.1893722,0.218273,285.9286499,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-03","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1916745,-9999,0.1916745,0.181933,0.1989827,294.9002686,0.5310354
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-04","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-05","h00v00",253,801,0.2473051,0.2473051,0.2137112,0.2449055,291.3503113,0.2296713,0.2148443,-9999,0.2148443,0.1759307,0.2082315,300.670166,0.52625
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-06","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.2012237,-9999,0.2012237,0.1944235,0.2109436,298.1640625,0.5238804
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-07","h00v00",253,801,0.2237742,0.2237742,0.1792453,0.2142725,290.1005249,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-08","h00v00",253,801,0.2394585,0.2394585,0.1916008,0.2285536,288.5505371,0.2296713,0.2189391,-9999,0.2189391,0.2147319,0.2270351,294.0537109,0.5297652
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-09","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.200315,-9999,0.200315,0.1748893,0.2002739,299.512207,0.535733
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-10","h00v00",253,801,0.1460703,0.1460703,0.1141383,0.1420241,291.835968,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-11","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1646131,-9999,0.1646131,0.1080809,0.1509811,302.6915283,0.5388254
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-12","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-13","h00v00",253,801,0.0986657,0.0986657,0.0578593,0.1010937,295.7974243,0.2296713,0.1033223,-9999,0.1033223,0.0580405,0.1048646,304.7538147,0.5449059
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-14","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.1023134,-9999,0.1023134,0.0630603,0.1033747,301.6025085,0.5479854
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-15","h00v00",253,801,0.085176,0.085176,0.0524232,0.0897993,290.2599487,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-16","h00v00",253,801,0.0560306,0.0560306,0.0331783,0.0637186,290.5816956,0.2296713,0.0509963,-9999,0.0509963,0.027658,0.0613559,296.787384,0.5542479
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-17","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.0500959,-9999,0.0500959,0.0281831,0.0589069,302.9077759,0.5417907
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-18","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-19","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.0669686,-9999,0.0669686,0.0383468,0.0748677,302.9902649,0.5356492
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-20","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-21","h00v00",253,801,0.0726313,0.0726313,0.0460691,0.0774103,292.8704224,0.2296713,0.0775641,-9999,0.0775641,0.0455915,0.0836362,298.7977295,0.5235261
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-22","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.0482198,-9999,0.0482198,0.0240065,0.0601093,301.5364685,0.5114827
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-23","h00v00",253,801,0.0466163,0.0466163,0.0230666,0.0586701,294.8417053,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-24","h00v00",253,801,0.0381025,0.0381025,0.0210111,0.0451735,296.0429688,0.2296713,0.0293193,-9999,0.0293193,0.02,0.0354735,302.872467,0.5055375
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-25","h00v00",253,801,-9999,-9999,-9999,-9999,-9999,0.2296713,0.173302,-9999,0.173302,0.1138965,0.1573357,302.2488098,0.4938408
"Satellite","Porensky17",43.338797,-105.133254,"2022-06-26","h00v00",253,801,0.0959122,0.0959122,0.0676921,0.0966624,291.8978882,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
